MD,MFOA,MFOP,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,ROPA
262.5,11.7,11.0,47.0,0.01,3260.94,1.07,1.07,71.79,0.0,68.51,8.7
262.6,12.395,12.0,47.0,0.235,3260.8500000000004,1.07,1.07,71.52000000000001,0.0,68.28,8.7
262.7,12.48,12.0,47.0,0.41,3261.28,1.07,1.07,71.35,0.0,68.18,12.5
262.8,12.365,12.0,47.0,0.18,3260.7650000000003,1.07,1.07,71.57,0.0,68.165,12.5
262.9,12.05,12.0,48.0,0.21,3260.94,1.07,1.07,71.54,0.0,68.16,14.7
263.0,12.045,12.0,47.0,0.1649999999999999,3261.45,1.07,1.07,71.58500000000001,0.0,68.345,14.7
263.1,11.99,11.5,47.0,0.09,3261.11,1.07,1.07,71.66,0.0,68.28,9.5
263.2,12.02,11.5,47.0,0.015,3260.855,1.07,1.07,71.74,0.0,68.28,9.5
263.3,12.165,12.0,47.0,0.14,3260.675,1.07,1.07,71.62,0.0,68.22,10.8
263.4,12.46,12.0,47.0,0.39,3260.59,1.07,1.07,71.36,0.0,68.28,10.8
263.5,12.415,12.0,47.0,0.3349999999999999,3261.365,1.07,1.07,71.415,0.0,68.27000000000001,11.799999999999999
263.6,11.56,11.0,47.0,0.24,3261.62,1.07,1.07,71.51,0.0,68.27,11.799999999999999
263.7,11.295,11.0,47.0,0.205,3261.62,1.07,1.07,71.55,0.0,68.28999999999999,11.899999999999999
263.8,11.37,11.0,47.0,0.24,3261.28,1.07,1.07,71.52,0.0,68.25,11.899999999999999
263.9,11.41,11.0,47.0,0.67,3260.76,1.07,1.07,71.08,0.0,68.31,11.399999999999999
264.0,11.43,11.0,47.0,0.65,3260.42,1.07,1.07,71.11,0.0,68.31,11.399999999999999
264.1,11.54,11.0,47.0,0.37,3260.59,1.07,1.07,71.38,0.0,68.29,11.7
264.2,11.89,11.5,47.0,0.31,3260.94,1.07,1.07,71.44,0.0,68.60499999999999,11.7
264.3,11.94,11.0,47.0,0.59,3260.94,1.07,1.07,71.16,0.0,69.84,12.4
264.4,11.935,11.0,47.0,1.16,3260.675,1.07,1.07,70.59,0.0,74.00999999999999,12.4
264.5,12.09,12.0,47.0,1.38,3261.45,1.07,1.07,70.37,0.0,71.97,10.5
264.6,12.165,12.0,47.5,1.375,3261.795,1.07,1.07,70.375,0.0,73.27000000000001,10.5
264.7,12.265,12.0,48.0,1.465,3260.935,1.07,1.07,70.285,0.0,74.725,11.45
264.8,12.285,12.0,47.5,1.56,3260.5950000000003,1.07,1.07,70.19,0.0,75.055,12.4
264.9,12.215,12.0,47.0,1.615,3260.7650000000003,1.07,1.07,70.13499999999999,0.0,74.42,14.45
265.0,12.13,12.0,47.0,1.26,3261.705,1.07,1.07,70.49000000000001,0.0,72.9,16.5
265.1,12.02,12.0,47.0,1.16,3261.705,1.07,1.07,70.59,0.0,72.875,15.95
265.2,12.1,12.0,47.0,1.11,3261.45,1.07,1.07,70.64,0.0,72.42,15.4
265.3,12.01,12.0,47.0,1.0,3260.77,1.07,1.07,70.75,0.0,72.0,14.2
265.4,11.95,11.0,47.0,1.05,3260.59,1.07,1.07,70.71,0.0,71.98,14.2
265.5,11.96,11.0,47.0,1.13,3260.77,1.07,1.07,70.62,0.0,72.15,15.9
265.6,11.72,11.0,47.0,1.205,3261.11,1.07,1.07,70.55000000000001,0.0,72.505,15.9
265.7,11.625,11.0,47.0,1.215,3261.025,1.07,1.07,70.53999999999999,0.0,72.46000000000001,15.649999999999999
265.8,11.54,11.0,47.0,1.3,3261.45,1.07,1.07,70.45,0.0,71.45,15.4
265.9,11.615,11.0,47.0,0.975,3261.365,1.07,1.07,70.775,0.0,70.58,13.100000000000001
266.0,11.75,11.0,47.0,0.77,3261.45,1.07,1.07,70.98,0.0,70.76,13.100000000000001
266.1,11.78,11.0,48.0,0.67,3260.42,1.07,1.07,71.09,0.0,70.89,13.100000000000001
266.2,11.86,11.0,47.0,0.75,3260.77,1.07,1.07,71.0,0.0,71.57,13.100000000000001
266.3,11.91,11.0,47.0,0.72,3260.9350000000004,1.07,1.07,71.035,0.0,71.37,9.7
266.4,12.03,12.0,47.0,0.72,3262.14,1.07,1.07,71.03,0.0,73.72,9.7
266.5,11.95,11.5,47.0,1.0550000000000002,3260.9350000000004,1.07,1.07,70.695,0.0,76.91499999999999,10.0
266.6,12.065,11.5,47.0,1.025,3261.11,1.07,1.07,70.725,0.0,74.84,10.0
266.7,12.105,12.0,47.0,0.8400000000000001,3261.535,1.07,1.07,70.91499999999999,0.0,74.19,12.9
266.8,12.18,12.0,47.0,0.03,3262.31,1.07,1.07,71.72,0.0,68.54,15.8
266.9,12.29,12.0,47.0,0.04,3260.9350000000004,1.07,1.07,71.725,0.0,68.3,11.100000000000001
267.0,12.26,12.0,48.0,0.01,3260.94,1.07,1.07,71.85499999999999,0.0,67.99000000000001,11.100000000000001
267.1,12.085,12.0,47.5,0.01,3261.11,1.07,1.07,71.775,0.0,67.845,12.1
267.2,12.105,12.0,47.0,0.13,3261.62,1.07,1.07,71.62,0.0,67.96000000000001,12.1
267.3,12.18,12.0,47.0,0.25,3260.77,1.07,1.07,71.5,0.0,68.0,10.600000000000001
267.4,12.19,12.0,47.0,0.265,3260.42,1.07,1.07,71.495,0.0,68.725,10.600000000000001
267.5,12.195,12.0,47.0,0.3299999999999999,3260.42,1.07,1.07,71.425,0.0,71.225,14.55
267.6,12.21,12.0,47.0,0.56,3260.59,1.07,1.07,71.19,0.0,74.46,18.5
267.7,12.165,12.0,47.0,1.1,3260.8500000000004,1.07,1.07,70.655,0.0,75.89,23.1
267.8,12.175,12.0,47.5,1.585,3260.505,1.07,1.07,70.16499999999999,0.0,79.53999999999999,23.1
267.9,12.12,12.0,46.0,1.54,3260.77,1.07,1.07,70.21,0.0,76.6,13.899999999999999
268.0,12.21,12.0,46.5,1.6,3261.795,1.07,1.07,70.15,0.0,76.975,13.899999999999999
268.1,12.885,12.5,47.5,1.815,3262.225,1.07,1.07,69.935,0.0,77.07,15.649999999999999
268.2,13.635,13.0,47.5,1.885,3262.225,1.07,1.07,69.87,0.0,74.485,17.4
268.3,13.53,13.0,47.0,1.24,3261.96,1.07,1.07,70.51,0.0,75.37,14.6
268.4,13.43,13.0,47.0,1.205,3261.45,1.07,1.07,70.545,0.0,77.725,14.6
268.5,13.365,13.0,47.0,1.085,3261.195,1.07,1.07,70.66499999999999,0.0,77.325,19.099999999999998
268.6,13.27,13.0,47.0,0.83,3261.45,1.07,1.07,70.92,0.0,76.45,23.599999999999998
268.7,13.37,13.0,47.0,0.88,3262.05,1.07,1.07,70.87,0.0,75.805,12.8
268.8,13.36,13.0,47.5,1.26,3261.705,1.07,1.07,70.49000000000001,0.0,75.31,12.8
268.9,13.35,13.0,47.0,1.25,3261.79,1.07,1.07,70.5,0.0,72.47,16.1
269.0,13.21,13.0,47.0,1.31,3261.79,1.07,1.07,70.44,0.0,72.305,16.1
269.1,13.065,13.0,47.0,1.4500000000000002,3261.365,1.07,1.07,70.3,0.0,72.18,17.3
269.2,13.04,13.0,47.0,1.515,3260.8500000000004,1.07,1.07,70.235,0.0,72.245,18.5
269.3,13.01,12.5,47.0,1.365,3260.675,1.07,1.07,70.38499999999999,0.0,72.47,16.35
269.4,12.825,12.0,47.0,1.22,3260.855,1.07,1.07,70.53,0.0,74.015,14.2
269.5,12.73,12.0,47.0,1.23,3260.7650000000003,1.07,1.07,70.52000000000001,0.0,75.07,15.95
269.6,12.57,12.0,47.0,1.24,3260.8500000000004,1.07,1.07,70.50999999999999,0.0,75.45,17.7
269.7,12.31,12.0,46.0,1.01,3261.365,1.07,1.07,70.745,0.0,72.62,20.0
269.8,11.675,11.0,47.0,0.72,3261.62,1.07,1.07,71.03,0.0,72.805,20.0
269.9,11.27,11.0,47.0,0.32,3261.28,1.07,1.07,71.43,0.0,73.39,15.0
270.0,11.655,11.0,47.0,0.13,3261.795,1.07,1.07,71.62,0.0,70.61500000000001,15.0
270.1,12.69,12.0,46.0,0.1699999999999999,3262.2200000000003,1.07,1.07,71.58500000000001,0.0,68.725,16.5
270.2,12.705,12.0,46.5,0.245,3261.535,1.07,1.07,71.515,0.0,68.8,16.5
270.3,12.625,12.0,47.0,0.29,3260.94,1.07,1.07,71.46000000000001,0.0,69.7,15.9
270.4,12.625,12.0,47.0,0.855,3261.365,1.07,1.07,70.895,0.0,72.845,15.9
270.5,12.66,12.0,46.5,0.91,3261.195,1.07,1.07,70.84,0.0,72.50999999999999,16.25
270.6,12.65,12.0,46.5,0.8,3261.195,1.07,1.07,70.94999999999999,0.0,71.815,16.25
270.7,12.65,12.0,47.0,0.32,3262.31,1.07,1.07,71.43,0.0,68.88,12.3
270.8,12.655,12.0,47.0,0.235,3262.48,1.07,1.07,71.515,0.0,67.94,12.3
270.9,12.69,12.0,47.5,0.47,3261.965,1.07,1.07,71.285,0.0,69.22,15.600000000000001
271.0,12.685,12.0,48.0,1.055,3260.855,1.07,1.07,70.695,0.0,74.24000000000001,18.9
271.1,12.705,12.0,48.0,1.06,3261.0200000000004,1.07,1.07,70.69,0.0,73.56,18.1
271.2,12.68,12.0,47.5,0.8099999999999999,3261.195,1.07,1.07,70.94,0.0,72.095,18.1
271.3,12.57,12.0,47.0,0.39,3261.96,1.07,1.07,71.37,0.0,68.58,24.700000000000003
271.4,12.485,12.0,47.0,0.535,3261.28,1.07,1.07,71.225,0.0,68.47999999999999,24.700000000000003
271.5,12.25,12.0,47.5,1.475,3260.6800000000003,1.07,1.07,70.275,0.0,68.245,19.650000000000002
271.6,12.18,12.0,50.0,3.845,3260.855,1.07,1.07,67.905,0.0,67.73,14.6
271.7,12.105,12.0,47.5,1.955,3260.94,1.07,1.07,69.79499999999999,0.0,67.41,12.0
271.8,11.99,11.0,46.5,0.53,3260.7650000000003,1.07,1.07,71.225,0.0,67.42,12.0
271.9,12.0,11.0,47.0,0.37,3260.42,1.07,1.07,71.38,0.0,70.91,13.3
272.0,11.93,11.0,47.0,1.19,3260.77,1.07,1.07,70.56,0.0,74.13,13.3
272.1,11.88,11.0,47.0,1.08,3262.14,1.07,1.07,70.67,0.0,70.85,14.9
272.2,11.85,11.0,47.0,0.66,3261.79,1.07,1.07,71.09,0.0,69.57,14.9
272.3,11.77,11.0,47.0,0.52,3261.28,1.07,1.07,71.23,0.0,69.09,15.0
272.4,11.765,11.0,46.5,0.405,3260.9350000000004,1.07,1.07,71.345,0.0,68.855,15.0
272.5,11.63,11.0,46.0,0.08,3260.77,1.07,1.07,71.68,0.0,68.47,20.5
272.6,11.795,11.0,47.0,0.06,3261.11,1.07,1.07,71.695,0.0,69.985,20.5
272.7,11.87,11.0,47.0,0.22,3260.76,1.07,1.07,71.53,0.0,69.94,11.7
272.8,11.87,11.0,47.0,0.225,3261.36,1.07,1.07,71.53,0.0,68.895,11.7
272.9,11.95,11.0,47.0,0.07,3262.395,1.07,1.07,71.685,0.0,67.93,16.9
273.0,11.985,11.5,47.0,0.03,3261.365,1.07,1.07,71.72,0.0,68.99,16.9
273.1,11.98,11.5,47.0,0.015,3260.8500000000004,1.07,1.07,71.765,0.0,68.26,13.100000000000001
273.2,12.015,12.0,47.0,0.01,3260.76,1.07,1.07,71.83,0.0,67.825,13.100000000000001
273.3,12.035,12.0,47.0,0.01,3260.76,1.07,1.07,71.91,0.0,67.67,16.8
273.4,12.05,11.5,47.0,0.01,3260.7650000000003,1.07,1.07,71.935,0.0,67.435,20.5
273.5,12.165,12.0,47.0,0.01,3261.11,1.07,1.07,71.82,0.0,67.325,15.0
273.6,12.055,12.0,47.0,0.01,3261.365,1.07,1.07,71.78,0.0,67.235,15.0
273.7,12.06,12.0,47.0,0.01,3261.195,1.07,1.07,71.78,0.0,67.245,13.799999999999999
273.8,12.115,12.0,47.0,0.01,3261.11,1.07,1.07,71.78,0.0,67.36,12.6
273.9,12.204999999999998,12.0,47.0,0.01,3260.9350000000004,1.07,1.07,71.78,0.0,67.83500000000001,18.6
274.0,12.595,12.0,47.0,0.01,3261.105,1.07,1.07,71.785,0.0,68.22,24.6
274.1,12.78,12.0,47.0,0.01,3261.275,1.07,1.07,71.78999999999999,0.0,68.11500000000001,20.299999999999997
274.2,12.825,12.0,47.0,0.01,3261.875,1.07,1.07,71.82,0.0,67.595,16.0
274.3,12.82,12.0,47.0,0.01,3261.875,1.07,1.07,71.815,0.0,67.35499999999999,20.0
274.4,12.815,12.0,47.0,0.01,3261.45,1.07,1.07,71.8,0.0,67.25,20.0
274.5,12.82,12.0,47.0,0.01,3261.19,1.07,1.07,71.785,0.0,67.22999999999999,22.25
274.6,12.87,12.0,47.0,0.01,3260.59,1.07,1.07,71.74,0.0,67.54,20.5
274.7,12.89,12.0,47.0,0.03,3261.195,1.07,1.07,71.725,0.0,67.6,16.9
274.8,12.95,12.0,47.0,0.04,3261.535,1.07,1.07,71.71,0.0,68.08,16.9
274.9,12.89,12.0,47.0,0.03,3261.62,1.07,1.07,71.72,0.0,68.39,20.0
275.0,12.685,12.0,47.0,0.05,3261.45,1.07,1.07,71.7,0.0,68.64,23.1
275.1,12.68,12.0,47.0,0.24,3261.365,1.07,1.07,71.50999999999999,0.0,71.265,22.750000000000004
275.2,12.64,12.0,47.0,0.62,3261.11,1.07,1.07,71.13,0.0,73.36,22.400000000000002
275.3,12.565,12.0,47.0,0.75,3261.025,1.07,1.07,71.0,0.0,73.14,22.5
275.4,11.255,11.0,47.0,0.7350000000000001,3261.11,1.07,1.07,71.02000000000001,0.0,72.16,22.599999999999998
275.5,9.19,9.0,47.0,0.49,3261.28,1.07,1.07,71.27,0.0,71.43,23.1
275.6,9.32,9.0,47.0,0.355,3261.365,1.07,1.07,71.405,0.0,70.88499999999999,23.1
275.7,9.465,9.0,47.0,0.305,3261.28,1.07,1.07,71.445,0.0,70.78999999999999,23.1
275.8,10.62,10.0,47.0,0.215,3261.025,1.07,1.07,71.535,0.0,71.515,23.1
275.9,11.02,11.0,47.0,0.3,3261.11,1.07,1.07,71.45,0.0,72.05,17.8
276.0,11.08,11.0,47.0,0.43,3261.195,1.07,1.07,71.32,0.0,72.495,17.8
276.1,11.475,11.0,47.0,0.5800000000000001,3261.365,1.07,1.07,71.17,0.0,72.74000000000001,20.0
276.2,13.12,12.5,47.0,0.8,3261.965,1.07,1.07,70.955,0.0,72.945,22.200000000000003
276.3,13.22,13.0,47.0,1.07,3261.79,1.07,1.07,70.68,0.0,73.96,17.3
276.4,33.3,33.0,62.0,1.385,4134.305,1.07,1.07,70.365,0.0,112.735,17.3
276.5,47.2,47.0,77.0,1.71,5006.82,1.07,1.07,70.05,0.0,148.96,17.0
276.6,48.72,48.5,76.5,0.7,5007.935,1.07,1.07,71.05,0.0,146.57,17.0
276.7,49.66,49.0,72.0,0.15,5007.335,1.07,1.07,71.60499999999999,0.0,145.33499999999998,11.6
276.8,53.67,53.0,68.0,0.34,5006.48,1.07,1.07,71.41,0.0,144.57,11.6
276.9,55.31,55.0,68.0,0.27,5006.31,1.07,1.07,71.48,0.0,143.95499999999998,12.7
277.0,56.725,56.5,68.0,0.24,5006.31,1.07,1.07,71.51,0.0,143.875,12.7
277.1,57.805,57.5,68.0,0.235,5006.395,1.07,1.07,71.52000000000001,0.0,144.01999999999998,15.75
277.2,59.105,58.5,68.0,0.2299999999999999,5006.48,1.07,1.07,71.52000000000001,0.0,144.01,15.75
277.3,59.13,58.5,68.0,0.245,5006.565,1.07,1.07,71.50999999999999,0.0,144.245,23.900000000000002
277.4,57.305,56.5,68.0,0.26,5006.48,1.07,1.07,71.49,0.0,144.175,29.0
277.5,54.76,54.0,68.0,0.22,5006.48,1.07,1.07,71.54,0.0,144.02,15.5
277.6,51.775,51.0,67.0,0.11,5006.82,1.07,1.07,71.645,0.0,143.57,15.5
277.7,46.36,46.0,68.0,0.02,5006.99,1.07,1.07,71.74,0.0,143.42,19.2
277.8,45.985,45.5,68.0,0.095,5006.82,1.07,1.07,71.655,0.0,143.78,19.2
277.9,44.525,44.0,68.0,0.22,5006.48,1.07,1.07,71.53,0.0,143.82,18.45
278.0,42.48,42.0,68.0,0.64,5006.65,1.07,1.07,71.11,0.0,144.27,17.7
278.1,43.38,43.0,68.0,0.53,5006.99,1.07,1.07,71.22,0.0,143.59,15.0
278.2,47.695,47.5,68.0,0.455,5007.075,1.07,1.07,71.3,0.0,143.62,15.0
278.3,49.93,49.5,68.0,0.44,5007.16,1.07,1.07,71.31,0.0,143.62,18.799999999999997
278.4,55.11,55.0,68.0,0.42,5007.33,1.07,1.07,71.33,0.0,143.88,22.599999999999998
278.6,52.16,52.0,68.0,0.31,5007.075,1.07,1.07,71.44,0.0,143.70999999999998,27.9
278.7,43.23,43.0,67.0,0.21,5006.31,1.07,1.07,71.54,0.0,144.28,31.7
278.8,38.405,38.0,68.0,0.235,5006.905,1.07,1.07,71.52,0.0,144.095,31.7
278.9,30.89,30.0,68.0,0.21,5007.505,1.07,1.07,71.54499999999999,0.0,143.735,25.25
279.0,25.83,25.0,68.0,0.15,5007.85,1.07,1.07,71.60499999999999,0.0,143.31,18.799999999999997
279.1,24.98,24.5,68.0,0.125,5007.68,1.07,1.07,71.63,0.0,143.16,26.75
279.2,24.225,23.5,68.0,0.115,5007.25,1.07,1.07,71.635,0.0,142.84,34.7
279.3,23.505000000000003,23.0,68.0,0.13,5006.99,1.07,1.07,71.625,0.0,142.61,28.200000000000003
279.4,23.0,22.5,68.0,0.13,5007.075,1.07,1.07,71.625,0.0,142.315,21.7
279.5,22.875,22.0,68.0,0.13,5007.16,1.07,1.07,71.62,0.0,142.29500000000002,26.0
279.6,22.375,21.5,68.0,0.25,5006.82,1.07,1.07,71.5,0.0,142.845,26.0
279.7,21.085,20.5,68.0,0.385,5006.82,1.07,1.07,71.36500000000001,0.0,143.445,27.7
279.8,19.27,18.5,68.0,0.62,5006.565,1.07,1.07,71.13,0.0,144.59,27.7
279.9,17.92,17.5,68.0,0.755,5006.735,1.07,1.07,70.995,0.0,145.155,24.45
280.0,16.505,16.0,68.0,0.75,5006.82,1.07,1.07,71.005,0.0,146.07,24.45
280.1,16.325,16.0,68.0,0.65,5006.82,1.07,1.07,71.1,0.0,146.28,23.700000000000003
280.2,15.75,15.0,68.0,0.26,5006.65,1.07,1.07,71.49,0.0,146.78,23.599999999999998
280.3,14.895,14.5,68.0,0.5,5006.395,1.07,1.07,71.25,0.0,147.44,20.2
280.4,14.78,14.0,67.0,1.085,5006.735,1.07,1.07,70.66499999999999,0.0,147.75,20.2
280.5,14.905,14.0,68.0,1.39,5007.595,1.07,1.07,70.36,0.0,146.18,17.7
280.6,15.0,14.5,68.0,1.3250000000000002,5007.42,1.07,1.07,70.42500000000001,0.0,146.64,17.7
280.7,15.260000000000002,14.5,68.0,1.27,5006.735000000001,1.07,1.07,70.48500000000001,0.0,146.61,19.2
280.8,15.51,15.0,68.0,1.1549999999999998,5006.395,1.07,1.07,70.6,0.0,145.995,20.7
280.9,15.495,15.0,67.5,1.145,5006.395,1.07,1.07,70.60499999999999,0.0,146.08499999999998,20.7
281.0,15.38,15.0,67.0,1.14,5007.16,1.07,1.07,70.61,0.0,146.99,14.7
281.1,15.365,15.0,67.5,1.1349999999999998,5007.245,1.07,1.07,70.61500000000001,0.0,146.865,16.4
