MD,MFOA,MFOP,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,ROPA
3676.4,46.82,46.5,69.0,7.16,3257.285,1.36,1.36,156.13,10.864999999999998,22.27,1.35
3676.5,44.82,44.0,69.0,7.08,3255.8050000000003,1.36,1.36,156.385,12.24,22.450000000000003,1.3
3676.6,46.81,46.0,69.0,6.72,3256.9,1.36,1.36,156.62,8.67,22.1,1.3
3676.7,45.73,45.0,69.0,6.695,3257.625,1.36,1.36,156.61,12.075,22.185,1.4000000000000001
3676.8,44.805,44.0,69.0,7.015,3257.0950000000003,1.36,1.36,156.38,11.025,22.215,1.4000000000000001
3676.9,46.56,46.0,69.0,6.87,3257.7,1.36,1.36,156.41,7.53,22.12,1.3
3677.0,46.725,46.0,69.0,6.859999999999999,3257.69,1.36,1.36,156.515,9.635,22.175,1.3
3677.1,44.8,44.0,69.0,6.81,3256.97,1.36,1.36,156.48,15.22,22.23,1.3
3677.2,46.3,46.0,69.0,7.15,3257.21,1.36,1.36,156.32,9.36,22.37,1.3
3677.3,44.88,44.0,69.0,7.36,3256.48,1.36,1.36,156.04,10.98,22.15,1.3
3677.4,46.16,45.5,69.0,7.285,3257.565,1.36,1.36,156.04500000000002,12.49,22.245,1.3
3677.5,44.81,44.0,69.0,7.425,3256.025,1.36,1.36,155.93,15.25,22.415,1.3
3677.6,44.59,44.0,69.0,7.07,3257.08,1.36,1.36,156.39,9.72,22.44,1.3
3677.7,44.5,44.0,69.0,6.89,3257.25,1.36,1.36,156.42,13.47,22.18,1.2
3677.8,45.71,45.0,69.0,6.67,3257.29,1.36,1.36,156.74,8.16,22.33,1.2
3677.9,44.71,44.0,69.0,6.55,3257.3,1.36,1.36,156.87,17.24,22.26,1.2
3678.0,44.8,44.0,69.0,6.88,3257.72,1.36,1.36,156.38,4.72,21.76,1.2
3678.1,44.83,44.0,69.0,7.76,3257.72,1.36,1.36,155.31,5.36,21.74,1.2
3678.2,44.53,44.0,69.0,8.83,3254.9,1.36,1.36,154.59,14.4,22.91,1.2
3678.3,44.85,44.0,69.0,7.73,3256.23,1.36,1.36,155.66,8.58,22.63,1.3
3678.4,44.83,44.0,69.0,7.23,3257.2,1.36,1.36,156.14,5.0,22.36,1.3
3678.5,46.0,46.0,69.0,7.44,3256.58,1.36,1.36,156.07,17.42,22.57,1.2
3678.6,44.63,44.0,69.0,6.85,3257.39,1.36,1.36,156.41,15.73,22.11,1.2
3678.7,44.77,44.0,69.0,6.95,3257.32,1.36,1.36,156.53,11.115,22.295,1.3
3678.8,44.72,44.0,69.0,6.775,3257.72,1.36,1.36,156.53,10.515,22.095,1.25
3678.9,44.325,43.5,69.0,7.115,3256.6,1.36,1.36,156.155,11.12,22.215,1.2
3679.0,45.38,45.0,69.0,6.915,3257.31,1.36,1.36,156.525,12.47,22.25,1.2
3679.1,44.515,44.0,69.0,6.734999999999999,3257.31,1.36,1.36,156.72,12.065,22.235,1.2
3679.2,43.93,43.0,69.0,6.43,3257.72,1.36,1.36,156.97,11.93,22.12,1.2
3679.3,44.775,44.5,69.0,6.29,3257.72,1.36,1.36,157.075,9.28,22.025,1.3
3679.4,45.36,45.0,69.0,6.53,3257.71,1.36,1.36,156.86,12.4,22.06,1.3
3679.5,44.86,44.0,69.0,6.57,3257.22,1.36,1.36,156.88,13.63,22.09,1.3
3679.6,44.81,44.0,69.0,6.22,3257.55,1.36,1.36,157.17,9.84,22.23,1.3
3679.7,44.81,44.0,69.0,6.03,3257.72,1.36,1.36,157.37,11.05,22.07,1.2
3679.8,44.81,44.0,69.0,6.28,3257.72,1.36,1.36,157.24,13.26,22.02,1.2
3679.9,45.365,45.0,69.0,6.38,3257.72,1.36,1.36,156.89499999999998,10.39,22.1,1.2
3680.0,44.71,44.0,69.0,6.57,3256.99,1.36,1.36,156.75,6.85,22.29,1.2
3680.1,45.18,45.0,69.0,6.33,3257.71,1.36,1.36,157.09,12.8,22.21,1.3
3680.2,44.72,44.0,69.0,6.54,3257.72,1.36,1.36,156.49,13.26,22.13,1.2
3680.3,44.58,44.0,69.0,7.05,3257.72,1.36,1.36,156.25,4.81,21.93,1.2
3680.4,44.68,44.0,69.0,7.71,3257.05,1.36,1.36,155.64,7.51,22.29,1.2
3680.5,44.68,44.0,69.0,7.88,3256.18,1.36,1.36,155.51,13.42,22.46,1.3
3680.6,45.145,44.5,69.0,7.66,3256.135,1.36,1.36,155.805,10.435,22.635,1.3
3680.7,45.985,45.5,69.0,7.095000000000001,3256.8,1.36,1.36,156.23000000000002,11.28,22.315,1.3
3680.8,44.76,44.0,69.0,7.28,3257.19,1.36,1.36,156.01,11.23,22.18,1.4000000000000001
3680.9,46.13,45.5,69.0,7.65,3255.86,1.36,1.36,155.8,8.765,22.505000000000003,1.4000000000000001
3681.0,44.985,44.5,69.0,7.5,3255.94,1.36,1.36,155.88,13.755,22.42,1.35
3681.1,45.51,45.0,69.0,7.25,3256.79,1.36,1.36,156.09,8.45,22.31,1.3
3681.2,45.035,44.5,69.0,7.21,3257.23,1.36,1.36,156.18,12.375,22.345,1.35
3681.3,46.9,46.0,69.0,6.77,3257.66,1.36,1.36,156.51,16.02,22.1,1.4000000000000001
3681.4,45.98,45.0,69.0,7.4,3256.1,1.36,1.36,156.05,11.55,22.48,1.4000000000000001
3681.5,46.58,46.0,69.0,7.145,3257.55,1.36,1.36,156.19,8.235,22.095,1.3
3681.6,45.105,44.5,69.0,7.685,3255.8450000000003,1.36,1.36,155.63,11.095,22.325,1.3
3681.7,47.48,47.0,69.0,7.63,3256.32,1.36,1.36,155.91,11.21,22.4,1.3
3681.8,45.095,44.5,69.0,7.535,3255.75,1.36,1.36,155.89,10.985,22.465,1.35
3681.9,46.49,46.0,69.0,7.23,3256.505,1.36,1.36,156.16500000000002,10.595,22.405,1.4000000000000001
3682.0,45.68,45.0,69.0,6.98,3256.67,1.36,1.36,156.41,11.32,22.39,1.4000000000000001
3682.1,47.43,47.0,69.0,7.0,3256.94,1.36,1.36,156.43,12.44,22.47,1.4000000000000001
3682.2,44.89,44.0,69.0,7.29,3255.84,1.36,1.36,156.23,16.56,22.43,1.4000000000000001
3682.3,46.955,46.5,69.0,7.07,3257.525,1.36,1.36,156.285,8.780000000000001,22.21,1.5
3682.4,45.725,45.0,69.0,7.65,3257.72,1.36,1.36,155.435,8.84,21.765,1.5
3682.5,47.38,47.0,69.0,9.23,3257.67,1.36,1.36,154.02,7.08,22.32,1.5
3682.6,46.84,46.0,69.0,6.57,3257.72,1.36,1.36,156.67,15.51,22.06,1.5
3682.7,46.545,46.0,69.0,7.135,3257.715,1.36,1.36,156.03,12.27,22.01,0.7000000000000001
3682.8,47.26,47.0,69.0,7.470000000000001,3256.7200000000003,1.36,1.36,155.82999999999998,12.88,22.4,1.1
3682.9,49.635,49.0,69.0,7.875,3257.04,1.36,1.36,155.325,10.905,22.0,1.5
3683.0,49.375,49.0,69.0,8.36,3255.05,1.36,1.36,155.015,17.46,22.785,1.5
3683.1,47.47,47.0,69.0,7.84,3255.39,1.36,1.36,155.61,9.86,22.53,1.5
3683.2,48.585,48.5,69.0,7.82,3256.095,1.36,1.36,155.595,13.61,22.450000000000003,1.45
3683.3,49.4,49.0,69.0,7.935,3256.39,1.36,1.36,155.45,12.985,22.375,1.4000000000000001
3683.4,49.260000000000005,49.0,69.0,7.955,3255.455,1.36,1.36,155.445,16.11,22.56,1.4000000000000001
3683.5,47.57,47.0,69.0,7.85,3255.62,1.36,1.36,155.585,12.545,22.565,1.4000000000000001
3683.6,46.56,46.0,69.0,7.53,3257.225,1.36,1.36,155.87,10.7,22.33,1.45
3683.7,45.5,45.0,69.0,7.49,3256.575,1.36,1.36,155.89999999999998,13.015,22.385,1.5
3683.8,45.65,45.0,69.0,7.55,3256.36,1.36,1.36,155.71,9.83,22.39,1.5
3683.9,45.645,45.0,69.0,7.625,3256.065,1.36,1.36,155.875,12.364999999999998,22.435,1.4000000000000001
3684.0,46.075,45.5,69.0,7.24,3255.92,1.36,1.36,156.10500000000002,13.335,22.455,1.2
3684.1,45.75,45.0,69.0,7.26,3256.72,1.36,1.36,156.11,14.1,22.33,1.0
3684.2,44.79,44.0,69.0,7.22,3257.02,1.36,1.36,156.08,4.78,22.18,1.0
3684.3,46.92,46.5,69.0,7.324999999999999,3255.445,1.36,1.36,156.05,10.58,22.49,1.5
3684.4,45.54,45.0,69.0,7.27,3255.52,1.36,1.36,156.09,7.96,22.41,1.5
3684.5,45.31,45.0,69.0,7.34,3256.75,1.36,1.36,156.04,10.1,22.34,1.5
3684.6,46.395,46.0,69.0,7.74,3257.72,1.36,1.36,155.35500000000002,8.615,21.755000000000003,1.5
3684.7,45.37,45.0,69.0,8.84,3257.72,1.36,1.36,154.23,7.76,21.69,1.5
3684.8,45.24,44.5,69.0,5.315,3257.72,1.36,1.36,157.965,11.185,21.625,1.0
3684.9,45.42,45.0,69.0,6.305,3257.555,1.36,1.36,156.885,9.54,21.935,0.5
3685.0,44.83,44.0,69.0,6.904999999999999,3257.405,1.36,1.36,156.405,10.925,22.205,0.95
3685.1,45.02,44.5,69.0,7.065,3257.325,1.36,1.36,156.31,10.13,22.275,1.4000000000000001
3685.2,46.56,46.0,69.0,7.39,3257.28,1.36,1.36,156.01,10.65,22.19,1.4000000000000001
3685.3,43.94,43.0,69.0,7.46,3256.57,1.36,1.36,156.19,10.29,22.3,1.4000000000000001
3685.4,46.575,46.0,69.0,7.31,3257.245,1.36,1.36,156.03,13.375,22.335,1.45
3685.5,45.67,45.0,69.0,8.07,3256.11,1.36,1.36,155.49,9.4,22.35,1.5
3685.6,46.56,46.0,69.0,8.02,3256.1800000000003,1.36,1.36,155.345,10.615,22.475,1.45
3685.7,45.11,44.5,69.0,7.75,3255.78,1.36,1.36,155.725,10.785,22.495,1.4000000000000001
3685.8,45.315,44.5,69.0,7.800000000000001,3256.635,1.36,1.36,155.36,8.81,22.325000000000003,1.4000000000000001
3685.9,45.75,45.0,69.0,7.955,3255.655,1.36,1.36,155.39,11.579999999999998,22.520000000000003,1.5
3686.0,46.175,46.0,69.0,7.955,3255.91,1.36,1.36,155.43,10.935,22.435,1.5
3686.1,45.705,45.0,69.0,7.93,3255.61,1.36,1.36,155.54500000000002,13.82,22.635,1.4000000000000001
3686.2,46.14,45.5,69.0,7.8,3255.355,1.36,1.36,155.6,12.11,22.515,1.4000000000000001
3686.3,45.53,45.0,69.0,7.65,3255.24,1.36,1.36,155.735,11.565,22.61,1.4000000000000001
3686.4,46.915,46.5,69.0,7.15,3256.795,1.36,1.36,156.365,13.8,22.35,1.45
3686.5,45.2,44.5,69.0,6.965,3256.38,1.36,1.36,156.42000000000002,13.875,22.35,1.5
3686.6,46.46,46.0,69.0,6.715,3256.29,1.36,1.36,156.675,13.365,22.33,1.5
3686.7,47.735,47.5,69.0,6.890000000000001,3256.215,1.36,1.36,156.57999999999998,12.26,22.39,1.5
3686.8,46.185,45.5,69.0,7.0,3256.05,1.36,1.36,156.37,10.395,22.23,1.45
3686.9,45.555,45.0,69.0,7.215,3256.995,1.36,1.36,156.22,16.759999999999998,22.35,1.4000000000000001
3687.0,44.81,44.0,69.0,7.6,3255.8,1.36,1.36,155.76,6.9,22.5,1.4000000000000001
3687.1,46.58,46.0,69.0,7.555,3255.835,1.36,1.36,155.82999999999998,12.575,22.565,1.4000000000000001
3687.2,45.155,44.5,69.0,7.43,3256.61,1.36,1.36,155.865,8.175,22.325,1.45
3687.3,47.92,47.0,69.0,7.5,3256.61,1.36,1.36,155.81,11.88,22.33,1.5
3687.4,45.29,45.0,69.0,7.595,3256.225,1.36,1.36,155.84,13.15,22.47,1.45
3687.5,45.725,45.0,69.0,7.66,3255.445,1.36,1.36,155.79000000000002,10.495,22.505000000000003,1.4000000000000001
3687.6,46.125,45.5,69.0,7.475,3256.21,1.36,1.36,155.97,11.41,22.465,1.45
3687.7,45.165,44.5,69.0,7.4,3256.64,1.36,1.36,156.04000000000002,13.95,22.435,1.5
3687.8,46.405,45.5,69.0,7.35,3257.685,1.36,1.36,155.82999999999998,7.35,21.78,1.45
3687.9,45.71,45.0,69.0,8.8,3257.72,1.36,1.36,154.39,11.48,21.62,1.4000000000000001
3688.0,45.42,45.0,69.0,10.01,3254.94,1.36,1.36,152.94,9.53,22.86,1.4000000000000001
3688.1,45.48,45.0,69.0,7.44,3256.34,1.36,1.36,155.98,7.53,22.42,1.2
3688.2,45.0,44.5,69.0,7.14,3256.925,1.36,1.36,156.22,12.285,22.295,1.05
3688.3,46.725,46.0,69.0,7.115,3257.485,1.36,1.36,156.305,10.375,22.205,0.8999999999999999
3688.4,44.83,44.0,69.0,7.52,3256.02,1.36,1.36,155.86,8.61,22.29,0.8999999999999999
3688.5,44.71,44.0,69.0,7.64,3256.91,1.36,1.36,155.78,10.73,22.25,1.4000000000000001
3688.6,44.16,44.0,69.0,7.46,3255.2,1.36,1.36,155.88,11.31,22.5,1.4000000000000001
3688.7,44.84,44.0,69.0,7.46,3256.28,1.36,1.36,155.87,5.46,22.26,1.4000000000000001
3688.8,46.945,46.5,69.0,7.355,3256.23,1.36,1.36,156.01,11.615,22.58,1.4000000000000001
3688.9,44.95,44.0,69.0,7.03,3256.46,1.36,1.36,156.35,18.41,22.42,1.3
3689.0,47.01,47.0,69.0,7.09,3256.62,1.36,1.36,156.3,13.62,22.3,1.3
3689.1,45.425,45.0,69.0,7.109999999999999,3257.72,1.36,1.36,156.17000000000002,9.51,21.955,1.4000000000000001
3689.2,44.83,44.0,69.0,7.879999999999999,3257.68,1.36,1.36,155.265,10.54,21.945,1.35
3689.3,47.5,47.0,69.0,8.75,3255.7,1.36,1.36,154.65,13.25,22.64,1.3
3689.4,45.12,45.0,69.0,8.82,3254.84,1.36,1.36,154.52,19.41,22.95,1.3
3689.5,45.255,44.5,69.0,8.14,3255.0600000000004,1.36,1.36,155.31,13.239999999999998,22.805,1.4000000000000001
3689.6,46.13,45.5,69.0,7.685,3257.16,1.36,1.36,155.68,8.83,22.255,1.35
3689.7,44.79,44.0,69.0,8.28,3257.72,1.36,1.36,154.99,13.99,21.81,1.3
3689.8,44.54,44.0,69.0,9.38,3255.65,1.36,1.36,153.865,13.49,22.425,1.35
3689.9,47.46,47.0,69.0,8.22,3254.86,1.36,1.36,155.31,18.3,22.93,1.4000000000000001
3690.0,46.56,46.0,69.0,7.34,3257.3,1.36,1.36,155.98,5.63,22.22,1.4000000000000001
3690.1,46.86,46.0,69.0,7.76,3256.87,1.36,1.36,155.47,8.81,22.08,1.1
3690.2,46.69,46.0,69.0,7.85,3255.62,1.36,1.36,155.53,10.21,22.6,1.2
3690.3,45.69,45.0,69.0,7.56,3256.36,1.36,1.36,155.81,7.53,22.32,0.5
3690.4,45.71,45.0,69.0,7.21,3256.12,1.36,1.36,156.36,17.28,22.48,0.5
3690.5,45.42,45.0,69.0,6.7,3256.71,1.36,1.36,156.76,9.17,22.22,1.2
3690.6,44.79,44.0,69.0,6.505000000000001,3257.645,1.36,1.36,157.01,10.095,22.125,1.2
3690.7,46.48,46.0,69.0,6.215,3257.575,1.36,1.36,157.075,10.65,22.065,1.2
