MD,MFOA,MFOP,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,ROPA
443.4,51.14894,51.14894,102.2668,1.206703,4040.309,1.080977,0.129547,60.92638,0.757962,8.020507,5.97773
443.5,51.205005,51.205005,102.0661,0.96957,4039.3695,1.080498,0.129516,61.163515,0.8548359999999999,8.01886,5.97773
443.6,51.301285,51.301285,102.1639,0.949659,4038.492,1.080667,0.1295135,61.183425,1.246697,8.01886,7.0439
443.7,51.30125,51.30125,102.41415,0.91543,4039.808,1.0815655,0.129629,61.21765,1.2033485,8.010627,7.0439
443.8,51.076685,51.076685,101.97185,0.4708045,4039.1815,1.080171,0.1294259999999999,61.66228,3.382477,8.004589,7.0439
443.9,50.968625,50.968625,101.29445,1.155024,4038.806,1.0797485,0.129422,60.97806,7.3985135,8.006785,7.0439
444.0,50.905715,50.905715,99.80187,2.5276110000000003,4031.8505,1.0808455,0.1295355,59.60547,14.71038,7.944209000000001,7.0439
444.1,50.80024,50.80024,101.2511,3.2891195,4024.708,1.0795374999999998,0.1293925,58.843965,15.906105,7.937623,6.861190000000001
444.2,50.67609,50.67609,100.354755,2.9173165,4027.7155,1.079971,0.1294045,59.21577,12.63561,7.946955,6.861190000000001
444.3,50.455875,50.455875,100.70105,3.156574,4029.9085,1.0810005,0.129526,58.976510000000005,7.99758,7.983182,6.861190000000001
444.4,50.0889,50.0889,102.3491,1.482769,4041.688,1.079472,0.129388,60.65031,1.938358,8.007333,6.861190000000001
444.5,50.15373,50.15373,101.8583,1.3363475,4040.6855,1.080757,0.1295175,60.79674,5.826805500000001,8.006235,6.861190000000001
444.6,50.201405,50.201405,101.13935,1.642721,4039.8705,1.0802175,0.1294815,60.490365,5.4942275,8.007883,5.34865
444.7,50.61276,50.61276,101.15195,1.5183375,4040.059,1.079953,0.1293785,60.614745,9.9163095,7.98428,5.34865
444.8,50.44808,50.44808,99.454555,2.7261505,4030.911,1.0793625,0.1293619999999999,59.406935,13.567745,7.937623,5.34865
444.9,50.245305,50.245305,100.57645,3.177601,4022.515,1.0817515,0.1295784999999999,58.955485,15.64573,7.939819,5.34865
445.0,50.347935,50.347935,100.91805,3.4562435,4027.5275,1.0802275,0.1294995,58.67684,15.274145,7.936526000000001,5.34865
445.1,50.28915,50.28915,100.55165,3.456356,4027.026,1.0807765,0.129496,58.67673,12.523,7.948601,6.166970000000001
445.2,50.04985,50.04985,99.722615,3.4603785,4024.269,1.0807445,0.1295165,58.6727,11.01519,7.945856,6.166970000000001
445.3,50.08355,50.08355,99.83295,3.138454,4035.548,1.080343,0.129483,58.99463,10.02698,7.999649,6.166970000000001
445.4,49.93033,49.93033,99.5004,3.092144,4038.492,1.080463,0.1294745,59.04094,11.46501,7.96452,6.166970000000001
445.5,50.16845,50.16845,100.140935,3.098629,4028.9055,1.079805,0.1294354999999999,59.03445,13.22798,7.955737,6.166970000000001
445.6,50.215625,50.215625,100.6044,3.0901315,4026.7755,1.079999,0.1294325,59.04295,12.26488,7.952443000000001,5.55211
445.7,50.14792,50.14792,100.17125,3.093151,4027.7155,1.0798865,0.129483,59.03993,11.8312,7.966165,5.55211
445.8,50.103,50.103,100.2378,3.0754780000000004,4028.655,1.0792595,0.129403,59.057605,10.783325,7.955736,5.55211
445.9,52.135395,52.135395,99.8129,3.0746960000000003,4033.793,1.0801375000000002,0.129459,59.058385,10.14043,7.984828,5.55211
446.0,51.92797,51.92797,100.2041,3.07749,4031.224,1.0792285,0.129502,59.05559,9.494007,7.988122000000001,5.55211
446.1,51.959675,51.959675,100.079325,3.0795055,4038.1165,1.079354,0.1293305,59.05358,9.8488505,7.975497000000001,5.243640000000001
446.2,52.088260000000005,52.088260000000005,99.716795,3.0631715,4030.096,1.0802865,0.129486,59.069915,11.02048,7.969459,5.243640000000001
446.3,51.625445,51.625445,100.00232,3.0704445,4033.981,1.080446,0.1294545,59.06264,9.6025105,7.977144,5.243640000000001
446.4,50.735935,50.735935,99.81461,3.0677605,4036.174,1.0811865,0.1295535,59.06532,10.49139,7.965068,5.243640000000001
446.5,50.368965,50.368965,100.2464,3.0638465,4033.229,1.0809544999999998,0.1295144999999999,59.069235,9.2865425,7.990866,5.243640000000001
446.6,50.44446,50.44446,100.27655,3.0777145,4037.9285,1.080619,0.1295655,59.05537,9.2024255,7.988121,5.56028
446.7,50.7344,50.7344,99.955995,3.0727925000000003,4036.6755,1.0809485,0.1295784999999999,59.06029,10.366985,7.973300999999999,5.56028
446.8,50.42328,50.42328,99.67942,3.063732,4035.109,1.080674,0.1295299999999999,59.06935,11.28661,7.955736,5.56028
446.9,50.172755,50.172755,99.44904,3.0669765,4027.966,1.081774,0.1296304999999999,59.06611,11.50886,7.953540999999999,5.56028
447.0,50.24914,50.24914,99.79597,3.0644035,4030.848,1.0792525,0.129411,59.06868,10.26484,7.965617,5.56028
447.1,50.32613,50.32613,100.25695,3.059034,4032.101,1.0805764999999998,0.1294685,59.07405,13.301565,7.93927,5.1757
447.2,51.07603,51.07603,100.3957,3.057919,4026.901,1.079244,0.129401,59.07516,13.43557,7.967813,5.1757
447.3,51.096945,51.096945,100.9257,2.6470755,4033.2915,1.0806995,0.12951,59.486005,6.540738,7.997453,5.1757
447.4,50.74137,50.74137,102.01455,1.8836535,4038.68,1.0807205,0.129518,60.24943,1.5987775,8.017213,5.1757
447.5,50.98554,50.98554,102.0778,1.3554745,4040.247,1.0808345,0.129599,60.77761,0.899065,8.017762000000001,5.1757
447.6,51.26722,51.26722,102.1042,1.305477,4037.8655,1.081282,0.1295175,60.827605,0.922692,8.013372,5.75275
447.7,51.32816,51.32816,102.04985,1.2735955,4038.9935,1.080205,0.1295025,60.859485,3.5097404999999995,8.016665,5.75275
447.8,51.4934,51.4934,101.998,1.17975,4039.244,1.082053,0.129637,60.95333,4.1875935,8.013372,5.75275
447.9,51.976605,51.976605,102.2437,1.661619,4040.56,1.0812665,0.1296085,60.471465,4.176283,8.006236,5.75275
448.0,52.120810000000006,52.120810000000006,100.65855,1.734108,4036.613,1.081716,0.129657,60.398975,8.0954795,8.000747,5.75275
448.1,52.32921,52.32921,100.32375,2.000881,4039.8085,1.0812485,0.1295975,60.1322,10.676773,7.972204,6.29013
448.2,52.54693,52.54693,100.397,3.856125,4032.415,1.080698,0.129488,58.27696,14.03726,7.953541,6.29013
448.3,52.98796,52.98796,100.9189,2.789017,4038.054,1.083067,0.129797,59.34407,10.39703,7.970007,6.29013
448.4,53.011,53.011,100.58974,2.6751500000000004,4028.5925,1.081478,0.1295735,59.457935,11.248795,7.956834000000001,6.29013
448.5,52.64999,52.64999,99.51353,1.640032,4043.63,1.0814345,0.129606,60.493055,7.476623,7.997453,6.29013
448.6,52.94671,52.94671,101.92615,1.0171085,4038.868,1.079599,0.129429,61.115975000000006,4.737532,7.988122000000001,1.75791
448.7,52.860145,52.860145,101.858,1.0322114999999998,4038.6805,1.0811415,0.1295474999999999,61.10087,7.535646,7.970008,1.75791
448.8,52.88556,52.88556,100.2389,2.2381265,4033.104,1.0817455,0.1296574999999999,59.894955,12.35548,7.926096,1.75791
448.9,53.586515,53.586515,99.90254,2.1977465,4035.422,1.0803965,0.1294885,59.93534,10.36769,7.951346,1.75791
449.0,53.303555,53.303555,101.1547,2.212286,4036.4875,1.0811695,0.129514,59.920795,10.5115325,7.943111999999999,1.75791
449.1,52.921635,52.921635,101.1519,2.1618440000000003,4030.7855,1.079933,0.1294805,59.97124,11.719525,7.937623,3.8529799999999996
449.2,53.0569,53.0569,99.6216,2.413403,4030.535,1.081487,0.129602,59.71968,13.90606,7.904141,3.8529799999999996
449.3,53.40674,53.40674,100.1587,2.151436,4028.906,1.07892,0.129356,59.98165,12.62336,7.916217,3.8529799999999996
449.4,53.561745,53.561745,99.39325,2.3188895,4031.036,1.082037,0.1296795,59.81419,10.593125,7.953540999999999,3.8529799999999996
449.5,53.34765,53.34765,100.3482,2.2993165,4028.091,1.081284,0.129609,59.833765,13.78982,7.909629,3.8529799999999996
449.6,53.1284,53.1284,99.9986,2.299089,4026.713,1.0801725,0.129455,59.833995,11.918685,7.920059,3.6938700000000004
449.7,53.118185,53.118185,99.532485,2.297861,4027.277,1.0812765,0.1295784999999999,59.83522,12.046315,7.921706,3.6938700000000004
449.8,53.34733,53.34733,99.638935,2.2845535000000003,4027.4025,1.0811175,0.1295935,59.84853,11.966065,7.985926,3.6938700000000004
449.9,53.158155,53.158155,100.42405,2.2915975,4037.9285,1.081298,0.1296065,59.841485,8.456334,7.991964,3.6938700000000004
450.0,53.35759,53.35759,101.9454,2.060833,4038.931,1.081943,0.1296844999999999,60.07225,3.2623105,7.996354999999999,3.6938700000000004
450.1,53.35689,53.35689,102.0914,1.5342195,4039.62,1.080299,0.1295184999999999,60.59886,1.438606,7.994709,5.85919
450.2,53.356965,53.356965,101.67225,1.3631975,4039.871,1.0806515,0.129502,60.769885,5.9520745,7.976046,5.85919
450.3,52.75208,52.75208,99.89697,1.331093,4031.036,1.081982,0.12967,60.80199,9.708187,7.966715,5.85919
450.4,52.956715,52.956715,101.68945,1.3819865,4036.5505,1.0815165,0.129664,60.751095,6.392296,7.998001,5.85919
450.5,53.020855,53.020855,100.7347,1.9159815,4038.179,1.081599,0.1294835,60.2171,9.037727,7.961774999999999,5.85919
450.6,53.258375,53.258375,99.67032,2.013636,4033.354,1.0823365,0.129808,60.11945,9.8209315,7.962872,7.188470000000001
450.7,52.832625,52.832625,99.660155,2.0135235,4030.4095,1.0807995,0.129544,60.11956,11.88463,7.923901000000001,7.188470000000001
450.8,52.873935,52.873935,100.3592,2.5399135,4024.332,1.080716,0.129488,59.59317,14.810505,7.917863,7.188470000000001
450.9,52.947655,52.947655,101.62765,2.656914,4036.7375,1.0819135,0.129667,59.47617,9.8630515,7.946405,7.188470000000001
451.0,53.15939,53.15939,100.6936,2.1665425000000003,4034.858,1.0809615,0.1294529999999999,59.96654,10.1446325,7.923351999999999,7.188470000000001
451.1,53.23415,53.23415,100.9238,2.916088,4032.164,1.080236,0.129508,59.217,7.417247,7.945857,3.88118
451.2,53.391475,53.391475,99.68936,2.6857740000000003,4029.3445,1.0813670000000002,0.1296195,59.44731,12.65255,7.907982,3.88118
451.3,53.27731,53.27731,99.5875,2.678505,4030.5975,1.081798,0.129663,59.45458,11.38062,7.930486999999999,3.88118
451.4,53.07934,53.07934,99.82152,2.667761,4024.144,1.079557,0.1294515,59.465325,13.323825,7.900297999999999,3.88118
451.5,53.06889,53.06889,100.1097,2.653667,4028.279,1.081588,0.129606,59.47942,11.0689,7.914021,3.88118
451.6,53.455595,53.455595,99.8613,2.637451,4026.4625,1.081719,0.129587,59.495630000000006,12.202565,7.922802000000001,4.04089
451.7,53.33745,53.33745,100.6264,2.635778,4029.595,1.081119,0.1295375,59.497305,10.64515,7.940916,4.04089
451.8,53.255965,53.255965,99.888735,2.6043435,4036.6125,1.080696,0.129595,59.52874,9.5707025,7.943661,4.04089
451.9,53.20388,53.20388,100.4298,2.604233,4039.933,1.081658,0.129653,59.52885,9.585899,7.941465,4.04089
452.0,53.0315,53.0315,100.06239,2.6620600000000003,4033.041,1.0791385,0.1293055,59.471025,10.5041105,7.942564,4.04089
452.1,53.57574,53.57574,99.477125,2.835741,4030.3945,1.0805235,0.129518,59.29734,11.805105,7.929389,4.285880000000001
452.2,53.243055,53.243055,100.45015,2.8343165,4039.495,1.0804655,0.1294745,59.298765,8.300471,7.955188,4.285880000000001
452.3,53.308135,53.308135,100.22535,2.298641,4039.557,1.0813454999999998,0.1296155,59.83444,8.872322,7.953540999999999,4.285880000000001
452.4,53.197395,53.197395,100.19635,2.22649,4034.921,1.0798925,0.1293965,59.906595,8.976230000000001,7.943661,4.285880000000001
452.5,53.319335,53.319335,100.6365,2.205807,4030.347,1.0810080000000002,0.1294735,59.92728,9.9467535,7.933232,4.285880000000001
452.6,53.54054,53.54054,100.6747,2.206024,4033.542,1.079912,0.129366,59.92706,8.990723,7.960127,3.6122500000000004
452.7,53.468515,53.468515,100.5031,2.188908,4035.0465,1.07935,0.1294104999999999,59.944175,9.529348,7.923901,3.6122500000000004
452.8,53.53905,53.53905,99.701405,2.1763820000000003,4033.6675,1.080022,0.129406,59.956705,10.487505,7.920607,3.6122500000000004
452.9,53.534525,53.534525,101.58825,2.1650885,4035.986,1.0799785000000002,0.1294305,59.967995,4.9654945,7.968361,3.6122500000000004
453.0,53.32682,53.32682,101.9337,0.9678915,4039.244,1.0792355,0.129329,61.16519,1.4980405,7.960675999999999,3.6122500000000004
453.1,53.41906,53.41906,102.09755,0.5120830000000001,4039.369,1.0788245,0.129317,61.621,2.510916,7.962324000000001,3.81513
453.2,53.167555,53.167555,100.92775,1.067444,4039.1185,1.0787615,0.1293375,61.06564,7.160656,7.953540999999999,3.81513
453.3,53.332995,53.332995,101.55195,1.713749,4040.56,1.0796105,0.1293655,60.419335,7.200947,7.953540999999999,3.81513
453.4,53.26149,53.26149,100.25214,1.7766075,4038.4295,1.0797235,0.1293945,60.356475,10.74621,7.926096,3.81513
453.5,53.18618,53.18618,100.00435,2.1853335,4034.2315,1.0785385,0.1292565,59.94775,10.570915,7.932134,3.81513
453.6,53.14398,53.14398,100.30015,2.2043475,4037.678,1.0795625,0.1294,59.928735,9.34592,7.94915,4.36458
453.7,53.07287,53.07287,100.29115,2.206812,4037.866,1.0789935000000002,0.129306,59.926275,10.355672,7.915119,4.36458
453.8,53.190745,53.190745,100.037905,2.188463,4033.3545,1.0790695,0.129321,59.94462,10.478314999999998,7.916216,4.36458
453.9,53.001000000000005,53.001000000000005,99.78105,2.1796265000000004,4030.2215,1.078303,0.1291795,59.953455,10.0884785,7.92939,4.36458
454.0,52.657905,52.657905,99.995795,2.1894705,4033.981,1.0787135,0.129271,59.943615,9.4130725,7.922803,4.36458
454.1,52.8725,52.8725,99.83497,2.211617,4030.66,1.078103,0.129219,59.92147,10.50199,7.903043,5.689039999999999
454.2,53.099955,53.099955,100.32315,2.460497,4030.66,1.0791115,0.129293,59.67259,11.95855,7.894259999999999,5.689039999999999
454.3,52.68407,52.68407,99.97747,2.447189,4026.4,1.07821,0.129161,59.68589,11.36888,7.894259,5.689039999999999
454.4,52.848845,52.848845,99.654635,2.4445,4031.2865,1.078905,0.129249,59.688585,10.39243,7.906885000000001,5.689039999999999
454.5,52.999945,52.999945,100.03935,2.441368,4033.104,1.0777445,0.1291709999999999,59.691715,10.39278,7.928292,5.689039999999999
454.6,52.751295,52.751295,99.98805,2.4394705,4030.0335,1.0790835,0.1293475,59.693615,10.1119655,7.922802000000001,5.73843
454.7,52.699380000000005,52.699380000000005,100.6978,2.444279,4036.237,1.077419,0.1291115,59.688805,10.39561,7.90414,5.73843
454.8,52.80839,52.80839,99.667535,2.444283,4031.85,1.0759805,0.1289475,59.6888,11.425155,7.890418,5.73843
454.9,52.86741,52.86741,100.2983,2.449312,4036.6755,1.0761045,0.128929,59.683775,10.1789575,7.924998,5.73843
455.0,52.75179,52.75179,99.927595,2.430071,4034.8585,1.075351,0.128915,59.703015,10.320329999999998,7.915119000000001,5.73843
455.1,52.5112,52.5112,100.5024,2.4379025,4037.052,1.075248,0.12881,59.69518,10.246815,7.92445,5.53048
455.2,52.43045,52.43045,99.948485,2.427273,4028.4675,1.0746015,0.1288105,59.70581,12.52123,7.892065,5.53048
455.3,52.319345,52.319345,101.05965,2.424923,4023.6425,1.072844,0.1285315,59.70816,14.0418,7.878342,5.53048
455.4,52.388575,52.388575,100.5696,2.4172095,4024.52,1.072275,0.128578,59.715875,15.66555,7.871207,5.53048
455.5,52.478415,52.478415,100.1383,2.4209005,4025.648,1.070042,0.1282825,59.71218,10.2485845,7.906336,5.53048
455.6,52.61081,52.61081,101.0463,1.7551325,4037.6155,1.0688844999999998,0.1280555,60.37795,6.8422145,7.942014,5.80222
455.7,52.536385,52.536385,100.3801,1.7148685,4036.738,1.0683435,0.128014,60.418215,10.0803485,7.923351999999999,5.80222
455.8,52.43294,52.43294,100.5558,1.731533,4036.3625,1.0656395,0.1277855,60.40155,9.69511,7.960128,5.80222
455.9,52.659765,52.659765,101.33205,1.725159,4035.5475,1.0633615,0.1275405,60.40792,7.7643155,7.93433,5.80222
456.0,52.620945,52.620945,100.6108,1.693609,4038.304,1.061695,0.127322,60.439475,9.0087455,7.932134,5.80222
456.1,52.741845,52.741845,100.8362,1.7049120000000002,4033.793,1.061194,0.127129,60.428175,6.137119500000001,7.926096,5.74052
456.2,52.778220000000005,52.778220000000005,101.53015,1.7174415,4036.9885,1.058995,0.1270915,60.41564,5.924,7.948052000000001,5.74052
456.3,52.787985,52.787985,100.1044,1.7073725,4035.3595,1.0568765,0.1266995,60.42571,10.744881,7.909629,5.74052
456.4,52.773975,52.773975,100.31385,1.6758229999999998,4032.79,1.055127,0.1265525,60.457260000000005,9.559746,7.910727,5.74052
456.5,53.16245,53.16245,100.6902,1.695068,4041.5625,1.0555564999999998,0.12644,60.438015,7.9961665,7.933781,5.74052
456.6,53.31617,53.31617,100.51265,1.747862,4037.239,1.0541805,0.126469,60.38522,10.035462,7.921705,7.61241
456.7,53.0278,53.0278,100.49185,2.2251565,4031.036,1.0521125,0.1260905,59.907925,12.69783,7.885478,7.61241
456.8,52.858805,52.858805,99.979495,2.519108,4024.9585,1.0488434999999998,0.125793,59.613975,13.14646,7.893711,7.61241
456.9,53.14345,53.14345,101.209,2.691479,4037.052,1.04061,0.124688,59.4416,7.699992,7.923901,7.61241
457.0,53.01409,53.01409,100.20992,2.678503,4032.1645,1.0413275,0.124784,59.45458,13.62734,7.881087,7.61241
457.1,53.07366,53.07366,99.99248,2.672686,4027.6525,1.0428389999999998,0.125008,59.4604,13.07533,7.873402,6.155620000000001
457.2,53.34568,53.34568,100.4143,2.6714555,4023.392,1.0394895,0.124691,59.46163,13.67652,7.872853,6.155620000000001
457.3,53.547755,53.547755,100.1948,2.6632860000000003,4024.8955,1.0384755,0.124419,59.469795,11.778615,7.874499,6.155620000000001
457.4,53.048315,53.048315,99.938305,2.648186,4026.6505,1.036382,0.1241755,59.484895,12.523805,7.882184,6.155620000000001
457.5,53.00789,53.00789,99.903345,2.6531065,4024.896,1.0336634999999998,0.123923,59.479975,12.491615,7.877245,6.155620000000001
457.6,53.520425,53.520425,99.5161,2.639021,4026.9635,1.0357325,0.1240695,59.494065,11.652415,7.895907,5.48432
457.7,53.27121,53.27121,99.1757,2.6466215,4029.344,1.032472,0.123786,59.48646,11.217155,7.891515,5.48432
457.8,53.066395,53.066395,100.53055,2.6352155,4035.798,1.0328,0.1236355,59.49787,7.115062,7.943112,5.48432
457.9,53.130885,53.130885,102.06175,2.2328705,4038.116,1.0309914999999998,0.1236435,59.90021,3.1746600000000003,7.951894,5.48432
458.0,52.89605,52.89605,101.93515,1.6658745,4039.369,1.0290115000000002,0.123346,60.46721,2.2707,7.953541,5.48432
458.1,52.91809,52.91809,102.0187,1.3903715,4040.6225,1.030058,0.1234285,60.742715,2.249765,7.965068,6.32825
458.2,53.083535,53.083535,102.24605,1.3710175,4040.811,1.026483,0.1231085,60.762065,1.0757305,7.966165999999999,6.32825
458.3,53.190975,53.190975,102.06835,1.364641,4039.5575,1.02456,0.1228354999999999,60.76844,1.3842685,7.961226,6.32825
458.4,53.269555,53.269555,101.75225,1.3480895,4038.743,1.0248855,0.122819,60.78499,3.277862,7.950248,6.32825
458.5,53.231085,53.231085,101.88205,0.870579,4038.242,1.0236785,0.122784,61.262505,3.0715145,7.959579,6.32825
458.6,52.984315,52.984315,102.743,0.568457,4036.8005,1.022894,0.1226029999999999,61.56462500000001,4.0776755,7.960677,8.87489
458.7,52.72715,52.72715,102.45805,0.5631984999999999,4038.4295,1.021167,0.1224815,61.569885,2.7527325,7.968911,8.87489
458.8,52.855025,52.855025,101.96345,0.6203535,4040.1215,1.020746,0.122333,61.512730000000005,3.348032,7.967264,8.87489
458.9,53.03858,53.03858,102.31255,0.681654,4038.6175,1.02108,0.1224005,61.45143,1.2934445,7.958481,8.87489
459.0,53.096235,53.096235,101.2333,0.6492175,4037.9285,1.0191385,0.122201,61.483865,7.796478,7.960675999999999,8.87489
459.1,52.957295,52.957295,99.99882,1.781084,4032.4145,1.0192695,0.1221385,60.351995,15.41322,7.865717999999999,8.97039
459.2,52.926115,52.926115,101.8846,1.9914855,4033.292,1.01854,0.1220245,60.141595,14.241635,7.903592,8.97039
459.3,53.073565,53.073565,100.2865,2.7580315,4022.7655,1.0196075,0.1221715,59.37505,16.951655,7.870108999999999,8.97039
459.4,53.0955,53.0955,100.39985,2.9679835,4020.0715,1.014844,0.1216329999999999,59.1651,13.223792499999998,7.880538,8.97039
459.5,52.98764,52.98764,100.44625,2.577612,4012.9285,1.014431,0.1216345,59.555475,20.21898,7.831137,8.97039
459.6,52.806515,52.806515,100.6637,2.6316375,4018.9435,1.0083845,0.1209524999999999,59.501445,17.186495,7.856935,5.07179
459.7,52.955290000000005,52.955290000000005,100.49345,2.625484,4021.324,1.009176,0.120853,59.5076,16.214865,7.876696,5.07179
459.8,52.860535,52.860535,100.55945,2.6202295,4024.8955,1.0084025,0.1208839999999999,59.512855,12.73751,7.88438,5.07179
459.9,52.182075,52.182075,100.59945,2.4689945,4034.8585,1.007425,0.1207125,59.664085,7.886956,7.941465,5.07179
460.0,51.90741,51.90741,100.4724,2.305914,4037.615,1.0059684999999998,0.120599,59.82717,9.795132,7.913470999999999,5.07179
460.1,52.09332,52.09332,100.2338,2.284887,4025.8985,1.004067,0.1203829999999999,59.848195,15.033925,7.872854,5.48095
460.2,52.40537,52.40537,100.6441,2.4934960000000004,4022.954,1.0024995,0.1201754999999999,59.63959,14.621685,7.870658000000001,5.48095
460.3,52.38316,52.38316,99.803115,2.557587,4022.8905,1.003188,0.12026,59.575495,12.274655,7.883831,5.48095
460.4,52.20966,52.20966,99.58027,2.5640735,4028.7805,1.0001415,0.1198265,59.56901,9.8626385,7.933781,5.48095
460.5,52.379360000000005,52.379360000000005,100.1244,2.568325,4038.43,1.000188,0.1199139999999999,59.56476,10.4026765,7.912374,5.48095
460.6,52.42632,52.42632,99.777085,2.5585940000000003,4029.4065,1.000047,0.1199689999999999,59.57449,10.667395,7.900847,5.01652
460.7,52.5195,52.5195,99.31128,2.5601615,4027.465,0.997193,0.1196059999999999,59.57292,11.462515,7.8992,5.01652
460.8,52.45551,52.45551,99.92766,2.562172,4030.973,0.997616,0.119508,59.57091,12.303515,7.919510000000001,5.01652
460.9,52.78415,52.78415,101.74845,2.5695535,4037.741,0.99613,0.1195505,59.56353,10.630186,7.910178,5.01652
461.0,52.74401,52.74401,100.80975,2.5728015,4031.2865,0.994431,0.1190305,59.560285,12.562505,7.901396,5.01652
461.1,52.587635,52.587635,100.153705,2.5737995,4029.908,0.992634,0.118982,59.559285,11.068545,7.915667,4.64218
461.2,52.54317,52.54317,100.212515,2.5503195,4027.966,0.989027,0.118512,59.582765,10.5257085,7.907435,4.64218
