MD,RPMA,WOBA,ROPA
452.4,100.19635,2.22649,0.428588
452.5,100.6365,2.205807,0.428588
452.6,100.6747,2.206024,0.361225
452.7,100.5031,2.188908,0.361225
452.8,99.701405,2.1763820000000003,0.361225
452.9,101.58825,2.1650885,0.361225
453.0,101.9337,0.9678915,0.361225
453.1,102.09755,0.5120830000000001,0.381513
453.2,100.92775,1.067444,0.381513
453.3,101.55195,1.713749,0.381513
453.4,100.25214,1.7766075,0.381513
453.5,100.00435,2.1853335,0.381513
453.6,100.30015,2.2043475,0.436458
453.7,100.29115,2.206812,0.436458
453.8,100.037905,2.188463,0.436458
453.9,99.78105,2.1796265000000004,0.436458
454.0,99.995795,2.1894705,0.436458
454.1,99.83497,2.211617,0.568904
454.2,100.32315,2.460497,0.568904
454.3,99.97747,2.447189,0.568904
454.4,99.654635,2.4445,0.568904
454.5,100.03935,2.441368,0.568904
454.6,99.98805,2.4394705,0.573843
454.7,100.6978,2.444279,0.573843
454.8,99.667535,2.444283,0.573843
454.9,100.2983,2.449312,0.573843
455.0,99.927595,2.430071,0.573843
455.1,100.5024,2.4379025,0.553048
455.2,99.948485,2.427273,0.553048
455.3,101.05965,2.424923,0.553048
455.4,100.5696,2.4172095,0.553048
455.5,100.1383,2.4209005,0.553048
455.6,101.0463,1.7551325,0.580222
455.7,100.3801,1.7148685,0.580222
455.8,100.5558,1.731533,0.580222
455.9,101.33205,1.725159,0.580222
456.0,100.6108,1.693609,0.580222
456.1,100.8362,1.7049120000000002,0.574052
456.2,101.53015,1.7174415,0.574052
456.3,100.1044,1.7073725,0.574052
456.4,100.31385,1.6758229999999998,0.574052
456.5,100.6902,1.695068,0.574052
456.6,100.51265,1.747862,0.761241
456.7,100.49185,2.2251565,0.761241
456.8,99.979495,2.519108,0.761241
456.9,101.209,2.691479,0.761241
457.0,100.20992,2.678503,0.761241
457.1,99.99248,2.672686,0.615562
457.2,100.4143,2.6714555,0.615562
457.3,100.1948,2.6632860000000003,0.615562
457.4,99.938305,2.648186,0.615562
457.5,99.903345,2.6531065,0.615562
457.6,99.5161,2.639021,0.548432
457.7,99.1757,2.6466215,0.548432
457.8,100.53055,2.6352155,0.548432
457.9,102.06175,2.2328705,0.548432
458.0,101.93515,1.6658745,0.548432
458.1,102.0187,1.3903715,0.632825
458.2,102.24605,1.3710175,0.632825
458.3,102.06835,1.364641,0.632825
458.4,101.75225,1.3480895,0.632825
458.5,101.88205,0.870579,0.632825
458.6,102.743,0.568457,0.887489
458.7,102.45805,0.5631984999999999,0.887489
458.8,101.96345,0.6203535,0.887489
458.9,102.31255,0.681654,0.887489
459.0,101.2333,0.6492175,0.887489
459.1,99.99882,1.781084,0.897039
459.2,101.8846,1.9914855,0.897039
459.3,100.2865,2.7580315,0.897039
459.4,100.39985,2.9679835,0.897039
459.5,100.44625,2.577612,0.897039
459.6,100.6637,2.6316375,0.507179
459.7,100.49345,2.625484,0.507179
459.8,100.55945,2.6202295,0.507179
459.9,100.59945,2.4689945,0.507179
460.0,100.4724,2.305914,0.507179
460.1,100.2338,2.284887,0.548095
460.2,100.6441,2.4934960000000004,0.548095
460.3,99.803115,2.557587,0.548095
460.4,99.58027,2.5640735,0.548095
460.5,100.1244,2.568325,0.548095
460.6,99.777085,2.5585940000000003,0.501652
460.7,99.31128,2.5601615,0.501652
460.8,99.92766,2.562172,0.501652
460.9,101.74845,2.5695535,0.501652
461.0,100.80975,2.5728015,0.501652
461.1,100.153705,2.5737995,0.464218
461.2,100.212515,2.5503195,0.464218
461.3,101.2792,2.566759,0.464218
461.4,102.3332,1.5031265,0.464218
461.5,102.6293,1.0486505,0.464218
461.6,102.1086,1.053463,0.510485
461.7,102.19305,1.0554774999999998,0.510485
461.8,100.7863,1.139593,0.510485
461.9,100.221,1.676052,0.510485
462.0,100.7407,2.118776,0.510485
462.1,100.63295,2.8719045000000003,0.723355
462.2,99.68019,3.320778,0.723355
462.3,99.804675,3.301092,0.723355
462.4,99.532565,3.312275,0.723355
462.5,99.76745,3.3079125,0.723355
462.6,98.918675,3.3208925,0.556176
462.7,100.229545,3.315409,0.556176
462.8,99.951435,2.9882315,0.556176
462.9,99.873035,2.955126,0.556176
463.0,99.684625,2.9478515,0.556176
463.1,99.61788,2.943716,0.538864
463.2,99.12231,2.939571,0.538864
463.3,99.88128,2.9585895,0.538864
463.4,100.07629,2.9518795,0.538864
463.5,99.472055,2.9495315,0.538864
463.6,100.1637,2.9580325,0.523995
463.7,100.54295,2.968323,0.523995
463.8,100.5153,2.984545,0.523995
463.9,99.63124,2.9639645000000003,0.523995
464.0,100.17255,2.9923665,0.523995
464.1,100.51411,2.8904725,0.528226
464.2,100.457,2.9278335,0.528226
464.3,100.6893,2.935101,0.528226
464.4,99.725885,2.9400255,0.528226
464.5,99.930615,2.949978,0.528226
464.6,100.36845,2.95076,0.40157
464.7,100.07419,2.9564630000000003,0.40157
464.8,99.24236,2.962059,0.40157
464.9,99.468,2.9588185,0.40157
465.0,100.2773,2.986223,0.40157
465.1,100.26045,2.9763755,0.401609
465.2,100.5169,2.9949455,0.401609
465.3,99.315085,2.9728035,0.401609
465.4,99.58307,2.980623,0.401609
465.5,100.1185,2.796957,0.401609
465.6,100.53845,2.994045,0.41606
465.7,100.21665,2.9925955,0.41606
465.8,100.57885,2.985994,0.41606
465.9,100.1411,2.9835375,0.41606
466.0,100.4863,2.96743,0.41606
466.1,100.182,2.983868,0.403377
466.2,100.5824,3.029621,0.403377
466.3,100.65635,2.99271,0.403377
466.4,99.61539,1.9189015,0.403377
466.5,98.30819,0.783577,0.403377
466.6,97.91737,0.5836905,0.395097
466.7,96.25127,1.6937465,0.395097
466.8,96.108855,2.53166,0.395097
466.9,96.05245,2.526514,0.395097
467.0,95.93637,2.5145455,0.395097
467.1,96.311335,2.504925,0.623032
467.2,96.056885,2.513538,0.623032
467.3,96.32167,2.457945,0.623032
467.4,96.497895,2.3048155,0.623032
467.5,96.14367,2.3549290000000003,0.623032
467.6,96.09332,2.748436,0.664862
467.7,96.62106,2.7529125,0.664862
467.8,96.45003,2.6729335,0.664862
467.9,95.841335,2.581991,0.664862
468.0,96.388195,2.565775,0.664862
468.1,96.17428,2.6671145,0.636651
468.2,97.01762,2.925953,0.636651
468.3,96.721825,3.4455225,0.636651
468.4,96.342265,3.2182335,0.636651
468.5,95.820445,3.3642025,0.636651
468.6,95.65634,3.4220315,0.671906
468.7,97.14108,3.48926,0.671906
468.8,96.98856,3.4041325,0.671906
468.9,96.35229,2.874836,0.671906
469.0,96.05548,2.881542,0.671906
469.1,96.77566,2.868231,0.589744
469.2,96.77465,2.8713645000000003,0.589744
469.3,95.78951,2.678976,0.589744
469.4,96.348645,2.6066075,0.589744
469.5,95.883915,2.7234935,0.589744
469.6,96.275595,2.761524,0.567526
469.7,96.164025,2.7580590000000003,0.567526
469.8,96.31981,2.757496,0.567526
469.9,96.65508,2.7694685000000003,0.567526
470.0,95.87056,2.7618595,0.567526
470.1,96.048255,2.759512,0.599057
470.2,95.705215,2.7635385,0.599057
470.3,96.05999,2.753807,0.599057
470.4,96.20334,2.755928,0.599057
470.5,96.730065,2.7493325000000004,0.599057
470.6,96.943585,2.877842,0.604663
470.7,96.65819,1.8017275,0.604663
470.8,96.91583,3.3973105,0.604663
470.9,96.107615,3.49004,0.604663
471.0,96.294865,3.4870185,0.604663
471.1,96.36355,3.4765055,0.571787
471.2,96.862145,3.471138,0.571787
471.3,96.485305,3.4597245,0.571787
471.4,96.71017,3.8230285,0.571787
471.5,96.609465,2.9738235,0.571787
471.6,97.05492,3.1725995,0.344476
471.7,97.97238,1.733238,0.344476
471.8,97.26952,2.866219,0.344476
471.9,97.12779,2.7943005000000003,0.344476
472.0,96.991045,3.071026,0.344476
472.1,96.19316,2.88512,0.272466
472.2,97.348615,2.887249,0.272466
472.3,95.844685,2.8948555,0.272466
472.4,96.936815,3.067339,0.272466
472.5,97.042325,3.004473,0.272466
472.6,98.58737,1.151249,0.543367
472.7,98.52365,1.1334625,0.543367
472.8,97.485595,1.5408460000000002,0.543367
472.9,96.48787,2.0454275,0.543367
473.0,97.477985,2.172043,0.543367
473.1,95.881745,2.6004545,0.537243
473.2,96.011815,2.7191315,0.537243
473.3,96.446695,2.7061575,0.537243
473.4,96.02689,2.706831,0.537243
473.5,96.038075,2.713766,0.537243
473.6,95.580125,2.723936,0.615887
473.7,95.738625,2.727516,0.615887
473.8,95.68261,2.784794,0.615887
473.9,95.603115,2.78278,0.615887
474.0,96.02237,2.7906075,0.615887
474.1,96.27335,2.776291,0.568296
474.2,96.23325,2.787247,0.568296
474.3,96.044915,2.770807,0.568296
474.4,96.397505,2.777523,0.568296
474.5,96.18376,2.7774125,0.568296
474.6,96.541805,2.774273,0.597967
474.7,96.290835,2.776066,0.597967
474.8,95.92914,2.7776315,0.597967
474.9,96.262945,2.7784195,0.597967
475.0,96.258275,2.7696935,0.597967
475.1,97.18848,2.7777405,0.615981
475.2,96.114455,2.7870295,0.615981
475.3,96.523225,2.786579,0.615981
475.4,98.10415,2.357729,0.615981
475.5,98.48892,1.437597,0.615981
475.6,98.090485,0.9617655,0.610143
475.7,98.27066,0.970936,0.610143
475.8,98.7949,0.984138,0.610143
475.9,98.492735,1.047333,0.610143
476.0,98.269355,0.943308,0.610143
476.1,98.15443,0.9382705,0.48761
476.2,97.86958,1.0030345,0.48761
476.3,97.72483,1.154604,0.48761
476.4,96.522835,1.5637705,0.48761
476.5,96.627575,2.977745,0.48761
476.6,96.070865,3.11857,0.623121
476.8,97.82599,2.3377035,0.623121
476.9,95.84911,2.4194755,0.623121
477.0,95.854625,2.538822,0.623121
477.1,95.72565,2.5379275,0.485619
477.2,95.82231,2.543526,0.485619
477.3,96.22502,2.784565,0.485619
477.4,97.58684,3.310741,0.485619
477.5,96.95344,2.798212,0.485619
477.6,97.12299,3.129753,0.53239
477.7,96.707295,2.9286405,0.53239
477.8,96.20629,2.6762925,0.53239
477.9,97.39112,2.299116,0.53239
478.0,96.957485,2.0347935,0.53239
478.1,96.633795,1.9163455,0.555309
478.2,96.05152,1.9184745,0.555309
478.3,96.460355,1.944191,0.555309
478.4,96.403495,1.963209,0.555309
478.5,96.225645,2.052137,0.555309
478.6,96.40675,2.4130955,0.642285
478.7,96.71755,2.409412,0.642285
478.8,97.060665,2.3751715,0.642285
478.9,98.698395,1.8447535,0.642285
479.0,98.27587,1.248228,0.642285
479.1,96.97124,1.3596305000000002,0.634865
479.2,96.007225,2.56958,0.627445
479.3,96.36495,0.01,0.627445
479.4,96.68934,2.9100745000000003,0.627445
479.5,95.73653,2.9120865,0.627445
479.6,95.938235,3.0675565,0.545717
479.7,96.847075,3.2155475,0.545717
479.8,96.69129,3.3324355,0.545717
479.9,97.06408,3.3414955,0.545717
480.0,96.064105,3.331095,0.545717
480.1,95.882515,3.2598415,0.504789
480.2,96.73162,3.2805325,0.504789
480.3,96.772795,3.157152,0.504789
480.4,97.40814,3.419462,0.504789
480.5,97.225385,2.7314315,0.504789
480.6,98.692025,1.8726085,0.321368
480.7,98.611535,1.226299,0.321368
480.8,98.21713,0.799015,0.321368
480.9,96.84273,1.6767465,0.321368
481.0,97.84822,2.098999,0.321368
481.1,96.74055,1.995094,0.634055
481.2,96.079635,2.0728245,0.634055
481.3,95.922925,2.437702,0.634055
481.4,96.407225,2.7785265,0.634055
481.5,96.357265,2.702242,0.634055
481.6,95.6826,2.766001,0.500762
481.7,96.4491,2.7703645,0.500762
481.8,97.17675,2.7469825,0.500762
481.9,96.794555,2.61656,0.500762
482.0,97.63626,1.6872635,0.500762
482.1,95.87397,1.5710395,0.484963
482.2,95.80569,1.820595,0.484963
482.3,96.40046,1.8363625,0.484963
482.4,97.72002,1.834686,0.484963
482.5,98.027235,1.8509045,0.484963
482.6,98.051475,1.8566095,0.519939
482.7,96.439545,1.817688,0.519939
482.8,96.46037,1.82082,0.519939
482.9,96.13271,1.8106365,0.519939
483.0,96.45594,1.8167915,0.519939
483.1,96.385465,1.818134,0.506198
483.2,96.081275,1.835249,0.506198
483.3,96.44747,1.821934,0.506198
483.4,96.122845,1.828871,0.506198
483.5,95.90047,1.851913,0.506198
483.6,96.03054,1.8528065,0.512622
483.7,96.11072,1.857731,0.512622
483.8,96.008935,1.849789,0.512622
483.9,96.156955,1.858513,0.512622
484.0,96.25952,1.8594035,0.512622
484.1,96.72003,1.868021,0.488258
484.2,96.015305,1.8792115,0.488258
484.3,96.375915,1.885696,0.488258
484.4,96.373575,2.105043,0.488258
484.5,96.29704,2.9466475,0.488258
484.6,95.19497,2.818344,0.543647
484.7,96.390905,2.7547035,0.543647
484.8,96.54661,2.770918,0.543647
484.9,96.017495,2.751347,0.543647
485.0,96.278165,2.7356835,0.543647
485.1,95.93373,2.7507840000000003,0.621131
485.2,96.112515,2.7384775,0.621131
485.3,96.15097,2.7266215000000003,0.621131
485.4,97.02485,2.7271825,0.621131
485.5,96.7658,2.752348,0.621131
485.6,96.848625,2.8154395,0.616203
485.7,96.48873,2.8039095,0.616203
485.8,95.8819,2.8181195,0.616203
485.9,96.02509,2.80324,0.616203
486.0,96.418805,2.8020095,0.616203
486.1,96.982035,2.8203585,0.607726
486.2,96.431455,2.792063,0.607726
486.3,96.44204,2.7830025000000003,0.607726
486.4,96.534485,1.5273095,0.607726
486.5,96.18897,1.947216,0.551005
486.6,97.245975,3.1033595,0.494284
486.7,96.14359,3.5311985000000004,0.494284
486.8,95.928905,3.5404835,0.494284
486.9,96.62299,3.5505560000000003,0.494284
487.0,96.752745,3.548876,0.494284
487.1,96.714985,3.574268,0.519907
487.2,96.07102,3.58378,0.519907
487.3,96.13644,3.5914955,0.519907
487.4,96.09255,3.606934,0.519907
487.5,96.100075,3.613861,0.519907
487.6,96.18811,3.629408,0.59525
487.7,95.84445,3.6285155,0.59525
487.8,96.344835,3.6273975,0.59525
487.9,96.720895,3.6331045,0.59525
488.0,96.25695,3.6352275,0.59525
488.1,97.13106,3.555813,0.553151
488.2,97.20394,2.6855715,0.553151
488.3,96.569305,2.5689125,0.553151
488.4,95.98066,2.5347935,0.553151
488.5,96.05556,2.525513,0.553151
488.6,96.829045,2.5490015,0.584548
488.7,96.46231,2.5387095,0.584548
488.8,97.20387,2.5471000000000004,0.584548
488.9,97.09113,2.534794,0.584548
489.0,96.857175,2.5407235000000004,0.584548
489.1,96.427815,2.52305,0.580136
489.2,95.99449,2.51667,0.580136
489.3,96.116855,2.512978,0.580136
489.4,96.05711,2.5237215,0.580136
489.5,96.15291,2.5060465,0.580136
489.6,95.91392,2.5377005,0.534108
489.7,97.45242,2.759621,0.534108
489.8,97.92685,3.1152115,0.534108
489.9,96.808765,3.273716,0.534108
490.0,96.715445,3.22237,0.534108
490.1,48.7335015,15.486168,0.281437
492.0,39.26576,14.5258935,2.569583
492.4,56.028085,0.7717645,0.942209
492.5,55.93889,0.776398,0.942209
492.6,55.974625,0.777878,0.9120475
492.7,56.046425,0.7797035,0.881886
492.8,56.189385,0.7812485,0.881886
492.9,56.98067,0.7854,0.881886
493.0,48.863035,1.452816,0.881886
493.1,48.704535,1.4671495,0.7780505
493.2,48.836615,0.7624895,1.205824
494.4,48.71603,0.1259765,1.529762
494.5,48.678115000000005,0.219559,1.529762
494.6,48.573065,0.1665154999999999,1.604496
494.7,48.49879,0.1207734999999999,1.604496
494.8,48.51961,0.1261864999999999,1.604496
494.9,48.46709,0.142906,1.604496
495.0,48.553795,0.2017215,1.604496
495.1,48.652005,0.219986,1.6043175
495.2,48.691785,0.2913095,1.6043175
495.3,48.70887999999999,0.3383104999999999,1.604139
495.4,48.78596,0.2628475,1.604139
495.5,48.785955,0.447712,1.5974205
496.8,48.900645,0.3433685,1.5974205
496.9,48.727535,0.373936,1.590702
497.0,48.555665000000005,0.111866,1.590702
497.1,48.726600000000005,0.0556485,1.524404
497.2,48.75395,0.2252574999999999,1.458106
497.3,48.555665000000005,0.3770255,1.458106
497.4,48.440355,0.7726744999999999,1.458106
497.5,48.41518,0.8590965,1.4281975
497.7,48.83693,1.0977785,1.398289
497.8,49.001655,1.3043465,1.398289
497.9,48.86304,1.3400385,1.3551669999999998
498.6,48.78845,1.3579599999999998,1.3551669999999998
498.7,48.62031,1.380518,1.312045
498.8,48.91774,1.3805885,1.312045
498.9,49.143375000000006,1.3768635,1.312045
499.0,48.602905,1.385437,1.312045
499.1,48.87112,1.386419,1.215032
499.2,48.85962,1.3795355,1.215032
499.3,49.105455,1.376587,1.215032
499.4,49.01315,0.6898385,0.928351
499.6,48.65294,0.238617,0.64167
499.7,48.56188,0.2381895,0.64167
499.8,48.80212,0.24416,0.668426
500.5,49.300015,0.267834,0.695182
500.6,48.729085,0.263756,0.911573
500.7,49.184085,0.259258,0.911573
500.8,49.10794,0.266571,0.911573
500.9,48.623415,0.270794,0.911573
501.0,48.56623,0.280769,0.911573
501.1,48.43632,0.276062,0.8342595
501.6,48.52086,0.2727545,0.852361
501.7,48.593895,0.2962225,0.852361
501.8,48.490085,0.291592,0.852361
501.9,48.478275,0.271286,0.852361
502.0,48.51153,0.2471085,0.852361
502.1,48.45341,0.2671965,0.877915
502.2,48.443465,0.2771074999999999,0.877915
502.3,48.58581,0.2991749999999999,0.8773124999999999
503.0,48.326295,0.2954445,0.8773124999999999
503.1,48.741515,0.3153305,0.8602915
503.2,48.866145,0.30817,0.843873
503.3,48.7123,0.309223,0.843873
503.4,48.585495,0.330513,0.843873
503.5,48.568405,0.3526455,0.8299095
503.6,48.64206,0.3532105,0.815946
503.7,48.702665,0.3124545,0.8553435
504.3,48.94415,0.270226,0.894741
504.4,48.59109,0.2406464999999999,0.894741
504.5,48.94478,0.192299,0.894741
504.6,48.924885,0.207199,0.860922
504.7,48.69552,0.2714879999999999,0.827103
504.8,48.629635,0.2806285,0.827103
504.9,51.07838,0.140457,0.8432035
505.3,51.224765000000005,0.508419,0.859304
505.4,48.581770000000006,0.7147105,0.859304
505.5,48.513085,0.27874,0.859304
505.6,48.357995,0.2802774999999999,0.111333
505.7,48.31666,0.2807045,0.111333
505.8,49.162335,0.2714195,0.111333
505.9,48.755505,0.2896885,0.35645
506.3,49.08339,0.304024,0.601567
506.4,48.806785000000005,0.2848435,0.601567
506.5,49.43832,0.2849195,0.601567
506.6,49.55331,0.2760655,0.653113
506.7,49.07655,0.294609,0.653113
506.8,48.509355,0.309147,0.6834975000000001
507.4,48.72784,0.2873115,0.713882
507.5,48.74214,0.3022655,0.713882
507.6,48.537015,0.3107645,0.542104
507.7,48.67189,0.318993,0.542104
508.1,48.536385,0.325882,0.5575475000000001
508.2,48.56499,0.3139269999999999,0.572991
508.3,48.41363,0.31456,0.572991
508.4,48.435695,0.324478,0.572991
508.5,48.50438,0.371403,0.5501385000000001
509.0,48.628385,0.3693659999999999,0.5501385000000001
509.1,48.53173,0.380043,0.578327
509.2,48.418605,0.387001,0.578327
509.3,48.49785,0.378143,0.578327
509.4,48.542295,0.3669775,0.578327
509.5,48.61005,0.378296,0.5522265
509.9,48.956590000000006,0.3765945,0.526126
510.0,48.60290500000001,0.3629035,0.5320805
510.1,48.48418,0.385468,0.538035
510.2,48.75861,0.4139175,0.538035
510.3,48.76203,0.4159505,0.540576
510.7,48.8043,0.4188305,0.543117
510.8,48.746185,0.424454,0.543117
510.9,48.803365,0.40625,0.543117
511.0,48.781295,0.4096944999999999,0.543117
511.1,48.52676,0.4521334999999999,0.5427025
511.6,48.654495,0.4831925,0.538244
511.7,48.5078,0.4981575,0.538244
511.8,48.560945,0.487194,0.538244
511.9,48.61192,0.4985045,0.538244
512.0,48.68806,0.484249,0.542902
512.3,48.696145,0.4829825,0.542902
512.4,48.546655,0.4787675,0.54756
512.5,48.60943,0.4712485,0.5473385
512.6,48.55784,0.481575,0.547117
512.7,48.69893999999999,0.4903524999999999,0.5444755
513.1,48.647345,0.490143,0.5444755
513.2,48.70143,0.5179025,0.541834
513.3,48.71168,0.528236,0.541834
513.4,48.71106,0.5028725000000001,0.541834
513.5,48.79373,0.4920425,0.541834
513.6,48.75612,0.5101735000000001,0.5444424999999999
514.0,48.672835000000006,0.529644,0.547051
514.1,48.71417,0.523743,0.54252
514.2,48.57431,0.517208,0.54252
514.3,48.709815,0.5126345,0.54252
514.4,48.444715,0.5239375,0.5575875
514.9,48.69738,0.5273895,0.572655
515.0,48.653875,0.5205075,0.5490645000000001
515.1,48.597625,0.537506,0.525474
515.2,48.652945,0.5498695,0.525474
515.3,48.788135,0.5360335,0.531425
515.8,48.61223,0.528656,0.537376
515.9,48.51588,0.552261,0.537376
516.0,48.56903,0.5318905,0.537376
516.1,48.548205,0.5350495,0.491208
516.4,48.602285,0.529007,0.491208
516.5,48.633675,0.5765075,0.449331
516.6,48.73188,0.57946,0.407454
516.7,48.731575,0.5715790000000001,0.407454
517.0,48.623415,0.572983,0.407454
517.1,48.674075,0.5777665000000001,0.369055
517.2,48.762965,0.5580215,0.369055
517.5,49.231325,0.5395395000000001,0.369055
517.6,80.59510499999999,0.550217,0.334701
517.7,90.02926,0.576221,0.334701
517.9,89.963685,0.628216,0.334701
518.0,89.811705,0.574532,0.2361985
518.1,89.832525,0.582901,0.416622
518.8,89.8664,0.580864,0.416622
518.9,89.97766999999999,0.579178,0.695548
519.0,89.89438,0.598209,0.695548
519.1,89.963995,0.6079749999999999,0.848996
519.2,89.93291500000001,0.5481910000000001,0.848996
519.3,90.081775,0.5139009999999999,0.848996
519.4,90.03672,0.52079,0.848996
519.5,89.96244,0.5240175,0.8727015
520.3,89.903385,0.5418510000000001,0.896407
520.4,89.9068,0.5543555,0.896407
520.5,89.936645,0.5571025000000001,0.8985974999999999
520.6,89.91023,0.554783,0.900788
520.7,89.82973,0.542847,0.900788
520.8,89.846205,0.5352595,0.900788
520.9,89.82663,0.5542185,0.900788
521.0,85.89228,0.8812945,0.9187255
521.6,44.9702995,0.278164,0.987803
550.7,93.469755,0.700981,1.074818
550.8,93.33984,0.6963349999999999,1.074818
550.9,93.413805,0.6961440000000001,1.074818
551.0,93.422515,0.6983185000000001,1.074818
551.1,93.411635,0.704502,0.825155
551.2,93.350725,0.704708,0.825155
551.3,93.38491,0.7010495,0.825155
551.4,93.53999,0.7047844999999999,0.825155
551.5,93.49866,0.7227669999999999,1.149124
551.6,93.41412,0.7259255,1.149124
551.7,93.45856,0.742012,1.453961
553.3,93.299125,0.7574730000000001,1.434829
553.4,93.36253,0.76569,1.434829
553.5,93.459815,0.7673685,1.434829
553.6,93.568275,0.765339,1.425326
553.7,93.496785,0.7701185,1.425326
553.8,93.44209,0.778549,1.425326
553.9,93.38584,0.788528,1.425326
554.0,93.255305,0.7843815000000001,1.425326
554.1,93.531285,0.7805249999999999,1.413489
554.2,93.554595,0.774685,1.413489
