MD,TVD,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,BDTI,ROPA
502.2589999999884,501.7437768,126.38,2.7260901437,2961.10068288,1.21000003814697,1.21000003814697,97.1095904933,3.5522430246282704,10169.0085841211,24.82,52.24272
502.3839999999883,501.8940432,126.43,2.8032008466,2961.10068288,1.21000003814697,1.21000003814697,97.1458778829,3.4844521272117,10166.043838485,24.82,52.24272
502.45899999998824,502.0443096,126.05,2.630835746,2961.10068288,1.21000003814697,1.21000003814697,97.204844891,3.90475569119443,10093.373096615,24.82,52.187856
502.53399999998817,502.0443096,126.05,2.630835746,2961.10068288,1.21000003814697,1.21000003814697,97.204844891,3.90475569119443,10093.373096615,24.82,52.187856
502.6089999999881,502.194576,126.81,2.7805212281,2961.10068288,1.21000003814697,1.21000003814697,97.3454585257,3.71494117842804,10112.609469463,24.83,52.193952
502.8339999999879,502.3445376,126.0,2.7533056859,2961.10068288,1.21000003814697,1.21000003814697,97.2910274413,3.83696479377786,10055.038246065,24.83,52.245768
502.9089999999878,502.494804,126.43,3.0708203449,2961.10068288,1.21000003814697,1.21000003814697,97.0733031037,3.70138299894472,10133.0868986237,24.83,51.806856
503.0339999999877,502.494804,126.43,3.0708203449,2961.10068288,1.21000003814697,1.21000003814697,97.0733031037,3.70138299894472,10133.0868986237,24.83,51.806856
503.0589999999877,502.6447656,126.86,2.8032008466,2961.10068288,1.21000003814697,1.21000003814697,97.0823749511,3.9996629475776295,10186.3144249269,24.83,50.77968
503.10899999998765,502.6447656,126.86,2.8032008466,2961.10068288,1.21000003814697,1.21000003814697,97.0823749511,3.9996629475776295,10186.3144249269,24.83,50.77968
503.20899999998755,502.7950320000001,126.77,2.7578416096,2961.10068288,1.21000003814697,1.21000003814697,97.2774196702,3.90475569119443,10143.0153491258,24.84,50.127408
503.23399999998753,502.7950320000001,126.77,2.7578416096,2961.10068288,1.21000003814697,1.21000003814697,97.2774196702,3.90475569119443,10143.0153491258,24.84,50.127408
503.30899999998746,502.7950320000001,126.77,2.7578416096,2961.10068288,1.21000003814697,1.21000003814697,97.2774196702,3.90475569119443,10143.0153491258,24.84,50.127408
503.3839999999874,502.9449936000001,127.0,2.902991168,2961.10068288,1.21000003814697,1.21000003814697,97.159485654,3.75561571687798,10075.3088325069,24.84,50.087784
503.5089999999873,503.09526,126.27,2.7487697622,2961.10068288,1.21000003814697,1.21000003814697,97.159485654,3.47089394772839,10165.3543627557,24.84,50.084736
503.53399999998726,503.09526,126.27,2.7487697622,2961.10068288,1.21000003814697,1.21000003814697,97.159485654,3.47089394772839,10165.3543627557,24.84,50.084736
503.65899999998715,503.2452216,126.45,2.9438144813,2961.10068288,1.21000003814697,1.21000003814697,97.0370157141,3.90475569119443,10032.2165994246,24.85,50.087784
503.833999999987,503.395488,126.55,2.8485600836,2961.10068288,1.21000003814697,1.21000003814697,97.0007283245,4.18947746034403,10038.904513999,24.85,50.066448
503.85899999998696,503.395488,126.55,2.8485600836,2961.10068288,1.21000003814697,1.21000003814697,97.0007283245,4.18947746034403,10038.904513999,24.85,50.066448
503.98399999998685,503.5454496,126.33,2.5900124327,2961.10068288,1.21000003814697,1.21000003814697,97.5405032448,4.609781024326759,10052.6940285853,24.85,50.035968
504.0089999999868,503.5454496,126.33,2.5900124327,2961.10068288,1.21000003814697,1.21000003814697,97.5405032448,4.609781024326759,10052.6940285853,24.85,50.035968
504.08399999998676,503.5454496,126.33,2.5900124327,2961.10068288,1.21000003814697,1.21000003814697,97.5405032448,4.609781024326759,10052.6940285853,24.85,50.035968
504.1339999999867,503.695716,126.41,2.7034105252,2961.10068288,1.21000003814697,1.21000003814697,97.4044255338,4.14880292189409,9997.880708104649,24.86,50.090832
504.1589999999867,503.695716,126.41,2.7034105252,2961.10068288,1.21000003814697,1.21000003814697,97.4044255338,4.14880292189409,9997.880708104649,24.86,50.090832
504.2839999999866,503.8456776,126.45,2.6081561275,2961.10068288,1.21000003814697,1.21000003814697,97.6085421003,3.93187205016106,9971.81852553647,24.86,50.115216
504.43399999998644,503.9206584,126.405,2.6421755552499997,2961.10068288,1.21000003814697,1.21000003814697,97.50648381705,3.9047556911944348,9993.019904212986,24.86,50.095404
504.4839999999864,503.9956392,126.36,2.676194983,2961.10068288,1.21000003814697,1.21000003814697,97.4044255338,3.87763933222781,10014.2212828895,24.86,50.075592
504.5589999999863,503.9956392,126.36,2.676194983,2961.10068288,1.21000003814697,1.21000003814697,97.4044255338,3.87763933222781,10014.2212828895,24.86,50.075592
504.63399999998626,504.1459056,126.27,2.6716590593,2961.10068288,1.21000003814697,1.21000003814697,97.4815362367,4.0674538449942,10110.4720947021,24.86,50.03292
504.7089999999862,504.1459056,126.27,2.6716590593,2961.10068288,1.21000003814697,1.21000003814697,97.4815362367,4.0674538449942,10110.4720947021,24.86,50.03292
504.88399999998603,504.4458288,126.36,2.7487697622,2961.10068288,1.21000003814697,1.21000003814697,97.4588566182,4.55554830639351,9967.819566306429,24.87,50.127408
504.908999999986,504.4458288,126.36,2.7487697622,2961.10068288,1.21000003814697,1.21000003814697,97.4588566182,4.55554830639351,9967.819566306429,24.87,50.127408
504.98399999998594,504.4458288,126.36,2.7487697622,2961.10068288,1.21000003814697,1.21000003814697,97.4588566182,4.55554830639351,9967.819566306429,24.87,50.127408
505.0339999999859,504.5960952,126.45,2.8394882362,2961.10068288,1.21000003814697,1.21000003814697,97.1504138066,4.33861743466048,9996.9154420836,24.87,50.084736
505.0589999999859,504.5960952,126.45,2.8394882362,2961.10068288,1.21000003814697,1.21000003814697,97.1504138066,4.33861743466048,9996.9154420836,24.87,50.084736
505.1339999999858,504.5960952,126.45,2.8394882362,2961.10068288,1.21000003814697,1.21000003814697,97.1504138066,4.33861743466048,9996.9154420836,24.87,50.084736
505.3339999999856,504.8960184,126.14,2.4221832558000003,2961.10068288,1.21000003814697,1.21000003814697,97.6221498714,4.32505925517717,10033.7334460291,24.88,50.115216
505.40899999998555,504.8960184,126.14,2.4221832558000003,2961.10068288,1.21000003814697,1.21000003814697,97.6221498714,4.32505925517717,10033.7334460291,24.88,50.115216
505.4589999999855,504.8960184,126.14,2.4221832558000003,2961.10068288,1.21000003814697,1.21000003814697,97.6221498714,4.32505925517717,10033.7334460291,24.88,50.115216
505.50899999998546,505.04598,126.14,2.494758035,2961.10068288,1.21000003814697,1.21000003814697,97.431641076,4.2572683577606,9866.25979137806,24.88,50.081688
505.53399999998544,505.04598,126.14,2.494758035,2961.10068288,1.21000003814697,1.21000003814697,97.431641076,4.2572683577606,9866.25979137806,24.88,50.081688
505.6089999999854,505.04598,126.14,2.494758035,2961.10068288,1.21000003814697,1.21000003814697,97.431641076,4.2572683577606,9866.25979137806,24.88,50.081688
505.6839999999853,505.1959416,126.32,2.6898027541000005,2961.10068288,1.21000003814697,1.21000003814697,97.4134973812,3.8234066142945498,9894.25250598832,24.89,50.04816
505.75899999998524,505.1959416,126.32,2.6898027541000005,2961.10068288,1.21000003814697,1.21000003814697,97.4134973812,3.8234066142945498,9894.25250598832,24.89,50.04816
505.95899999998505,505.4961696,126.45,2.6262998223,2961.10068288,1.21000003814697,1.21000003814697,97.3590662968,4.44708287052699,10208.3776482651,24.89,50.12436
506.033999999985,505.4961696,126.45,2.6262998223,2961.10068288,1.21000003814697,1.21000003814697,97.3590662968,4.44708287052699,10208.3776482651,24.89,50.12436
506.08399999998494,505.4961696,126.45,2.6262998223,2961.10068288,1.21000003814697,1.21000003814697,97.3590662968,4.44708287052699,10208.3776482651,24.89,50.12436
506.1089999999849,505.6461312,126.91,2.5083658061,2961.10068288,1.21000003814697,1.21000003814697,97.5541110159,4.09457020396083,10153.2885374927,24.9,50.145696
506.15899999998487,505.6461312,126.91,2.5083658061,2961.10068288,1.21000003814697,1.21000003814697,97.5541110159,4.09457020396083,10153.2885374927,24.9,50.145696
506.2339999999848,505.6461312,126.91,2.5083658061,2961.10068288,1.21000003814697,1.21000003814697,97.5541110159,4.09457020396083,10153.2885374927,24.9,50.145696
506.4589999999846,505.9460544,126.18,2.2951773922,2961.10068288,1.21000003814697,1.21000003814697,97.5042158552,4.419966511560371,10009.1881100654,24.9,50.075592
506.50899999998455,505.9460544,126.18,2.2951773922,2961.10068288,1.21000003814697,1.21000003814697,97.5042158552,4.419966511560371,10009.1881100654,24.9,50.075592
506.5589999999845,506.096016,126.64,2.6580512882,2961.10068288,1.21000003814697,1.21000003814697,97.5132877026,4.6504555627767,9999.05281684448,24.9,50.099976
506.6589999999844,506.096016,126.64,2.6580512882,2961.10068288,1.21000003814697,1.21000003814697,97.5132877026,4.6504555627767,9999.05281684448,24.9,50.099976
506.70899999998437,506.24597760000006,126.68,2.5219735772,2961.10068288,1.21000003814697,1.21000003814697,97.5087517789,4.69113010122665,10016.9791858067,24.91,50.023776
506.85899999998423,506.3956344,126.64,2.7986649229,2961.10068288,1.21000003814697,1.21000003814697,97.4407129234,4.23015199879397,9906.66306911603,24.91,50.023776
506.8839999999842,506.3956344,126.64,2.7986649229,2961.10068288,1.21000003814697,1.21000003814697,97.4407129234,4.23015199879397,9906.66306911603,24.91,50.023776
506.9839999999841,506.3956344,126.64,2.7986649229,2961.10068288,1.21000003814697,1.21000003814697,97.4407129234,4.23015199879397,9906.66306911603,24.91,50.023776
507.48399999998367,506.9954808,127.0,2.5129017298,2961.10068288,1.21000003814697,1.21000003814697,97.4543206945,4.3521756141438,9915.764148743008,24.92,50.133504
507.50899999998364,506.9954808,127.0,2.5129017298,2961.10068288,1.21000003814697,1.21000003814697,97.4543206945,4.3521756141438,9915.764148743008,24.92,50.133504
507.5839999999836,506.9954808,127.0,2.5129017298,2961.10068288,1.21000003814697,1.21000003814697,97.4543206945,4.3521756141438,9915.764148743008,24.92,50.133504
507.6589999999835,507.1454424,126.36,2.5673328142,2961.10068288,1.21000003814697,1.21000003814697,97.5042158552,3.972546588611,9999.94913529259,24.93,50.090832
507.7839999999834,507.2950992,126.0,2.3541444003,2961.10068288,1.21000003814697,1.21000003814697,97.6266857951,4.09457020396083,9994.98491004152,24.93,50.066448
507.93399999998326,507.4450608,126.41,2.4357910269,2961.10068288,1.21000003814697,1.21000003814697,97.5450391685,3.8640811527444905,10208.8602812756,24.93,50.096928000000005
507.9839999999832,507.4450608,126.41,2.4357910269,2961.10068288,1.21000003814697,1.21000003814697,97.5450391685,3.8640811527444905,10208.8602812756,24.93,50.096928000000005
508.233999999983,507.744984,126.45,2.4630065691,2961.10068288,1.21000003814697,1.21000003814697,97.6085421003,3.4980103066950097,10070.6893451205,24.94,50.075592
508.28399999998294,507.744984,126.45,2.4630065691,2961.10068288,1.21000003814697,1.21000003814697,97.6085421003,3.4980103066950097,10070.6893451205,24.94,50.075592
508.48399999998276,507.8946408,126.64,2.4766143402000003,2961.10068288,1.21000003814697,1.21000003814697,97.5586469396,3.8640811527444905,10116.1257956825,24.94,50.10912
508.6839999999826,508.0446024,126.23,2.9392785576,2961.10068288,1.21000003814697,1.21000003814697,97.3227789072,3.44377758876176,10056.8308829612,24.94,50.121312
508.70899999998255,508.1942592,127.0,2.6671231356,2961.10068288,1.21000003814697,1.21000003814697,97.4679284656,2.7116358966628,9925.27891380758,24.95,50.04816
508.83399999998244,508.1942592,127.0,2.6671231356,2961.10068288,1.21000003814697,1.21000003814697,97.4679284656,2.7116358966628,9925.27891380758,24.95,50.04816
508.8589999999824,508.3442208000001,126.52,2.7351619911,2961.10068288,1.21000003814697,1.21000003814697,97.3182429835,3.6064757425615297,9905.76675066792,24.95,50.118264
508.9839999999823,508.3442208000001,126.52,2.7351619911,2961.10068288,1.21000003814697,1.21000003814697,97.3182429835,3.6064757425615297,9905.76675066792,24.95,50.118264
509.0089999999823,508.4938776000001,126.18,2.676194983,2961.10068288,1.21000003814697,1.21000003814697,97.3636022205,3.7691738963612895,10007.8781061797,24.95,50.136552
509.03399999998226,508.4938776000001,126.18,2.676194983,2961.10068288,1.21000003814697,1.21000003814697,97.3636022205,3.7691738963612895,10007.8781061797,24.95,50.136552
509.1089999999822,508.4938776000001,126.18,2.676194983,2961.10068288,1.21000003814697,1.21000003814697,97.3636022205,3.7691738963612895,10007.8781061797,24.95,50.136552
509.15899999998214,508.6438392,126.27,2.8168086177,2961.10068288,1.21000003814697,1.21000003814697,97.1504138066,3.45733576824507,10121.2279160794,24.96,50.042064
509.25899999998205,508.6438392,126.27,2.8168086177,2961.10068288,1.21000003814697,1.21000003814697,97.1504138066,3.45733576824507,10121.2279160794,24.96,50.042064
509.308999999982,508.793496,126.86,2.6535153645,2961.10068288,1.21000003814697,1.21000003814697,97.1322701118,3.94543022964438,10139.0163898958,24.96,50.04816
509.38399999998194,508.793496,126.86,2.6535153645,2961.10068288,1.21000003814697,1.21000003814697,97.1322701118,3.94543022964438,10139.0163898958,24.96,50.04816
509.45899999998187,508.9434576,126.32,2.7260901437,2961.10068288,1.21000003814697,1.21000003814697,97.159485654,3.63359210152815,10211.6871317658,24.96,50.09388
509.5339999999818,508.9434576,126.32,2.7260901437,2961.10068288,1.21000003814697,1.21000003814697,97.159485654,3.63359210152815,10211.6871317658,24.96,50.09388
509.58399999998176,508.9434576,126.32,2.7260901437,2961.10068288,1.21000003814697,1.21000003814697,97.159485654,3.63359210152815,10211.6871317658,24.96,50.09388
509.6589999999817,509.09311439999993,126.0,2.7714493807,2961.10068288,1.21000003814697,1.21000003814697,97.0959827222,3.47089394772839,10105.2320791593,24.97,50.10912
509.7339999999816,509.09311439999993,126.0,2.7714493807,2961.10068288,1.21000003814697,1.21000003814697,97.0959827222,3.47089394772839,10105.2320791593,24.97,50.10912
509.7589999999816,509.243076,126.0,2.8168086177,2961.10068288,1.21000003814697,1.21000003814697,97.2093808147,4.013221127060951,10192.4507589179,24.97,50.115216
509.80899999998155,509.243076,126.0,2.8168086177,2961.10068288,1.21000003814697,1.21000003814697,97.2093808147,4.013221127060951,10192.4507589179,24.97,50.115216
509.90899999998146,509.3927328,126.45,2.8485600836,2961.10068288,1.21000003814697,1.21000003814697,97.204844891,4.2572683577606,10312.9711164024,24.97,50.12436
510.0839999999813,509.5423896000001,126.45,2.8984552443,2961.10068288,1.21000003814697,1.21000003814697,97.1186623407,4.05389566551089,10235.1293065626,24.97,50.084736
510.15899999998123,509.5423896000001,126.45,2.8984552443,2961.10068288,1.21000003814697,1.21000003814697,97.1186623407,4.05389566551089,10235.1293065626,24.97,50.084736
510.2839999999811,509.6923512,126.77,2.6262998223,2961.10068288,1.21000003814697,1.21000003814697,97.250204128,4.3521756141438,10325.9332601136,24.98,50.035968
510.35899999998105,509.6923512,126.77,2.6262998223,2961.10068288,1.21000003814697,1.21000003814697,97.250204128,4.3521756141438,10325.9332601136,24.98,50.035968
510.38399999998103,509.842008,126.5,2.7895930755,2961.10068288,1.21000003814697,1.21000003814697,97.250204128,3.68782481946141,9943.41212548862,24.98,50.060352
510.55899999998087,509.9916648,127.0,2.7805212281,2961.10068288,1.21000003814697,1.21000003814697,97.3953536864,3.79629025532792,10151.1511627318,24.98,50.133504
510.6339999999808,509.9916648,127.0,2.7805212281,2961.10068288,1.21000003814697,1.21000003814697,97.3953536864,3.79629025532792,10151.1511627318,24.98,50.133504
510.68399999998076,510.1413216,126.18,2.5083658061,2961.10068288,1.21000003814697,1.21000003814697,97.3091711361,3.4844521272117,10068.0693373491,24.99,50.096928000000005
510.8339999999806,510.2912832,126.0,2.3496084766,2961.10068288,1.21000003814697,1.21000003814697,97.4543206945,3.972546588611,10077.6530499866,24.99,50.051208
511.13399999998035,510.5905968,126.23,2.9891737183,2961.10068288,1.21000003814697,1.21000003814697,97.1504138066,4.040337486027569,10052.2803431477,25.0,50.103024
511.2839999999802,510.7402536,126.59,2.8757756258,2961.10068288,1.21000003814697,1.21000003814697,97.0869108748,3.5793593835949,10097.6478461368,25.0,50.075592
511.4339999999801,510.8899104,126.59,2.6807309067,2961.10068288,1.21000003814697,1.21000003814697,97.3273148309,3.68782481946141,10307.5932057138,25.0,50.051208
511.58399999997994,511.0395672,126.55,2.8848474732,2961.10068288,1.21000003814697,1.21000003814697,97.2411322806,3.41666122979513,10319.2453455392,25.0,50.072544
511.7589999999798,511.189224,126.09,3.039068879,2961.10068288,1.21000003814697,1.21000003814697,97.1095904933,3.4031030503118096,10082.341484946,25.01,50.060352
511.90899999997964,511.3388808,126.0,2.9120630154,2961.10068288,1.21000003814697,1.21000003814697,97.0460875615,3.47089394772839,10111.3684131502,25.01,50.130456
511.9839999999796,511.3388808,126.0,2.9120630154,2961.10068288,1.21000003814697,1.1800000071525552,97.0460875615,3.47089394772839,10111.3684131502,25.01,50.130456
512.0589999999795,511.4885376,126.0,3.1116436582,2961.10068288,1.21000003814697,1.14999997615814,96.9871205534,3.64715028101147,10159.5627666294,25.01,50.12436
512.1089999999795,511.4885376,126.0,3.1116436582,2961.10068288,1.21000003814697,1.14999997615814,96.9871205534,3.64715028101147,10159.5627666294,25.01,50.12436
512.1839999999794,511.4885376,126.0,3.1116436582,2961.10068288,1.21000003814697,1.14999997615814,96.9871205534,3.64715028101147,10159.5627666294,25.01,50.12436
512.2089999999794,511.6381944,126.0,2.9075270917,2961.10068288,1.21000003814697,1.14999997615814,97.0778390274,4.17591928086071,10169.4222695587,25.02,49.990248
512.2589999999793,511.6381944,126.0,2.9075270917,2961.10068288,1.21000003814697,1.14999997615814,97.0778390274,4.17591928086071,10169.4222695587,25.02,49.990248
512.3339999999793,511.6381944,126.0,2.9075270917,2961.10068288,1.21000003814697,1.14999997615814,97.0778390274,4.17591928086071,10169.4222695587,25.02,49.990248
512.5089999999791,511.937508,118.4,1.950447191,2966.85450912,1.21000003814697,1.14999997615814,98.7107715594,2.3184486916467004,9981.6780284657,25.05,10.457688
512.5339999999791,511.937508,118.4,1.950447191,2966.85450912,1.21000003814697,1.14999997615814,98.7107715594,2.3184486916467004,9981.6780284657,25.05,10.457688
512.9089999999787,512.2368216,89.0,2.6988746015,2961.10068288,1.21000003814697,1.14999997615814,98.2390354946,0.0135581794833139,9923.555224484291,25.06,21.049488
512.9589999999787,512.3861736,89.0,2.6036202038,2961.10068288,1.21000003814697,1.14999997615814,98.1301733258,0.0135581794833139,9979.40275855895,25.07,23.838408
512.9839999999787,512.3861736,89.0,2.6036202038,2961.10068288,1.21000003814697,1.15499997138977,98.1301733258,0.0135581794833139,9979.40275855895,25.07,23.838408
513.0089999999786,512.3861736,89.0,2.6036202038,2961.10068288,1.21000003814697,1.1599999666214,98.1301733258,0.0135581794833139,9979.40275855895,25.07,23.838408
513.0589999999786,512.3861736,89.0,2.6036202038,2961.10068288,1.21000003814697,1.1599999666214,98.1301733258,0.0135581794833139,9979.40275855895,25.07,23.838408
513.0839999999786,512.3861736,89.0,2.6036202038,2961.10068288,1.21000003814697,1.1599999666214,98.1301733258,0.0135581794833139,9979.40275855895,25.07,23.838408
513.1089999999786,512.461002,89.0,2.92793874835,2961.10068288,1.21000003814697,1.1599999666214,98.02811504255,0.0135581794833139,10007.602315888025,25.07,23.786592
513.1339999999785,512.5358304,89.0,3.2522572929000004,2961.10068288,1.21000003814697,1.1599999666214,97.9260567593,0.0135581794833139,10035.8018732171,25.07,23.734776
513.2089999999785,512.5358304,89.0,3.2522572929000004,2961.10068288,1.21000003814697,1.1599999666214,97.9260567593,0.0135581794833139,10035.8018732171,25.07,23.734776
513.2589999999784,512.6854871999999,89.0,2.9302067102,2961.10068288,1.21000003814697,1.1599999666214,97.9079130645,0.0135581794833139,10058.2098344199,25.08,24.29256
513.3089999999784,512.6854871999999,89.0,2.9302067102,2961.10068288,1.21000003814697,1.1599999666214,97.9079130645,0.0135581794833139,10058.2098344199,25.08,24.29256
513.3589999999783,512.6854871999999,89.0,2.9302067102,2961.10068288,1.21000003814697,1.1599999666214,97.9079130645,0.0135581794833139,10058.2098344199,25.08,24.29256
513.3839999999783,512.6854871999999,89.0,2.9302067102,2961.10068288,1.21000003814697,1.1599999666214,97.9079130645,0.0135581794833139,10058.2098344199,25.08,24.29256
513.4089999999783,512.6854871999999,89.0,2.9302067102,2961.10068288,1.21000003814697,1.1599999666214,97.9079130645,0.0135581794833139,10058.2098344199,25.08,24.29256
513.4339999999783,512.835144,89.0,3.2930806062,2961.10068288,1.21000003814697,1.1599999666214,97.7083324217,0.0135581794833139,10031.3892285494,25.09,24.161496
513.4839999999782,512.835144,89.0,3.2930806062,2961.10068288,1.21000003814697,1.1599999666214,97.7083324217,0.0135581794833139,10031.3892285494,25.09,24.161496
513.5839999999781,512.984496,89.0,3.356583538,2961.10068288,1.21000003814697,1.1599999666214,97.6176139477,0.352512666566164,10083.2378033941,25.09,22.561296
513.6339999999781,512.984496,89.0,3.356583538,2961.10068288,1.21000003814697,1.1599999666214,97.6176139477,0.352512666566164,10083.2378033941,25.09,22.561296
513.683999999978,512.984496,89.0,3.356583538,2961.10068288,1.21000003814697,1.1599999666214,97.6176139477,0.352512666566164,10083.2378033941,25.09,22.561296
513.733999999978,513.1341528,89.0,3.0163892605,2961.10068288,1.21000003814697,1.1599999666214,97.7174042691,1.27446887143152,10015.0486537646,25.1,20.509992
513.8089999999779,513.1341528,89.0,3.0163892605,2961.10068288,1.21000003814697,1.1599999666214,97.7174042691,1.27446887143152,10015.0486537646,25.1,20.509992
513.8339999999779,513.1341528,89.0,3.0163892605,2961.10068288,1.21000003814697,1.1599999666214,97.7174042691,1.27446887143152,10015.0486537646,25.1,20.509992
513.8839999999778,513.2088288,89.0,3.0458727645500003,2961.10068288,1.21000003814697,1.1599999666214,97.81265866679999,1.27446887143152,10030.665279033648,25.105,20.299680000000002
514.9839999999768,514.330188,89.0,3.7421370525,2961.10068288,1.21000003814697,1.20000004768372,97.1186623407,1.30158523039814,10047.3850654696,25.15,25.402032
515.0589999999768,514.330188,89.0,3.7421370525,2961.10068288,1.21000003814697,1.20000004768372,97.1186623407,1.30158523039814,10047.3850654696,25.15,25.402032
515.1339999999767,514.47954,89.0,3.5561641808,2961.10068288,1.21000003814697,1.20000004768372,97.1458778829,1.2880270509148302,10071.4477684228,25.16,25.917144
515.1839999999767,514.47954,89.0,3.5561641808,2961.10068288,1.21000003814697,1.20000004768372,97.1458778829,1.2880270509148302,10071.4477684228,25.16,25.917144
