,train_loss,test_loss,train_r2,test_r2,train_mse,train_mae,test_mse,test_mae
0,16.250945418553783,13.185482196684461,0.13561238857717495,0.05633701525036394,210.735873224718,10.3618648561345,257.76237027814756,11.214910978107408
1,9.559521751893044,8.568574601784348,0.4915108335859931,0.3869691005633098,123.96858434051256,8.37059272922104,167.44992677069922,9.699002567752629
2,6.589166602299883,6.085159601389023,0.6495142554606362,0.5646724249790558,85.44768394672056,6.675899490101604,118.91010816176868,7.685429263192272
3,2.438710042472394,3.298609731325996,0.870256136743778,0.763790176383464,31.631279714713376,4.514049083317495,64.52092007671065,5.575711943486073
4,1.603003562082904,3.185694918051013,0.9147336351402142,0.7718442031607124,20.787759586057707,3.5452840515052078,62.320955612768,5.474945291451287
5,0.724283312489888,2.705341109118308,0.9614730669435909,0.8059410697982461,9.39278487222687,2.4283310779958196,53.00736664553693,4.675921580763756
6,0.8989370594790671,2.842484619905008,0.9521844950945842,0.7961606567611943,11.657319062379019,2.7109963621919455,55.67889502746093,4.9199979660301985
7,1.0359817852186097,2.8467663802512106,0.9448945946244462,0.7958995554263305,13.434581393530527,3.038728552704832,55.75021508562253,4.968177869415656
8,0.9255262351398414,2.7018798343196977,0.9507694798978642,0.806216937914823,12.002296777430026,2.8942907561684237,52.93201302802499,4.686593582470571
9,0.8390744845082736,2.757432438636897,0.9553681498948918,0.8022727328308784,10.881150749086636,2.6605849300815354,54.009376099090446,4.79498238194163
10,0.8177920216389793,2.7477851375588216,0.9565004127353554,0.8029628953238885,10.605107461038806,2.5871794100776766,53.82085761002143,4.79062560943622
11,0.8670784619371261,2.6369028703702497,0.9538783378322288,0.8108345852685215,11.244363782009728,2.797075105924385,51.670698611508236,4.56337658949468
12,0.6898319503466155,2.746027477871394,0.96330684836826,0.8030171388490178,8.945712835649662,2.2731216245922705,53.80604094365266,4.730823546802166
13,0.8082462103284342,2.651578343109577,0.9570071699615541,0.8098157751958825,10.4815611200632,2.6487686828879533,51.948987474620004,4.6289133031562635
14,0.7470952885851148,2.6588471067807404,0.960260352255872,0.8092936455190506,9.68844215064182,2.5036523378674214,52.09160765286986,4.624988499311387
15,0.7992638269884083,2.6929781934959465,0.9574858938372167,0.8068645866010805,10.364849250714201,2.5849634921859237,52.75510722248301,4.704555874935067
16,0.7719804875450791,2.6178809049306437,0.9589366774602486,0.812157846179053,10.011151268906614,2.590330495560857,51.30924873553846,4.496945607636844
17,0.6879192070400677,2.6456662668206263,0.9634084543957027,0.8101845199412965,8.920941500851386,2.3832897140219873,51.848264524645764,4.556050851576001
18,0.6838914703762384,2.6705587524338625,0.9636228007804666,0.8084011028149224,8.868684305157164,2.3464887225575253,52.33540647375037,4.612370244496933
19,0.743321561542416,2.703089774993714,0.9604618365294025,0.8061051234897056,9.639320710488828,2.4180132536789314,52.96255523611757,4.700269969917697
20,0.8158621746542849,2.6929024660639698,0.9566030176809066,0.8068348789812403,10.580092592116376,2.5504297795970485,52.7632218848456,4.678819441046191
21,0.8404502290686651,2.767230820165423,0.9552950366948237,0.8015889226346304,10.898975592775965,2.5151371040863286,54.196159452738684,4.870994095792261
22,0.8782556729888711,2.648426018888131,0.9532837379391237,0.8100815892139448,11.38932597956664,2.722223132022353,51.876380142917746,4.678346332299406
23,0.8061894410911918,2.6364554120373214,0.9571176206447873,0.8109152028925218,10.454633476871834,2.584942616360641,51.64867783694744,4.649136937656963
24,0.7229208992093845,2.645576645292749,0.961546886474007,0.8102514446590554,9.374787826691158,2.3926811521552733,51.829983979410294,4.655851779143475
25,0.8294327193762001,2.6516535574919544,0.9558806294064908,0.8098707509899659,10.756209327021592,2.605536336988119,51.933970788345505,4.711822156799979
26,0.7096041541085469,2.6101710527946125,0.9622544000796273,0.8128071795246165,9.202297504608309,2.347338167878653,51.131882763832465,4.623809798994286
