,train_loss,test_loss,train_r2,test_r2,train_mse,train_mae,test_mse,test_mae
0,9.243102675069508,8.456878312601475,0.5083637916867878,0.3949908980884631,119.85986876562761,7.892120691159685,165.2587657551768,9.055386344939757
1,2.6642991659336985,2.9734576096670935,0.8582842390573832,0.7869042886921108,34.55000307418698,5.021168211288723,58.20728006768473,5.245501451033156
2,0.9413716805997865,3.24356936699769,0.9499277357545903,0.767579988509832,12.207512220965398,2.8105875055107212,63.48572957714827,5.58382239023802
3,0.8601385806227881,3.2673386041424237,0.9542474507076282,0.7658719890021203,11.154374842918209,2.493019201380373,63.952271137701786,5.671206276856627
4,0.402977474867555,2.859063262993004,0.9785631590874265,0.794779321288272,5.226256518709808,1.5216851351763838,56.05620802098076,4.637003274623701
5,0.7401079405390192,2.802517060583341,0.9606301089233933,0.7990104618758432,9.598296256391325,2.351835874961408,54.90046826594334,4.8282199264652945
6,0.3281457443262923,2.6475541576801334,0.9825403117596241,0.80971411727161,4.2566351009016685,1.3195341164998495,51.97675542561685,4.007363782019854
7,0.5768776819661099,2.812397747824434,0.9693131980674731,0.7981446828766061,7.481377470322989,1.9753850685956598,55.136956557406414,4.744562084282494
8,0.3056610106431208,2.571165948873386,0.9837344648924692,0.8153237216793423,3.9655030903446287,1.2514152452076872,50.444487071524875,4.191194098617162
9,0.7262595311014479,2.7107610343955457,0.961368943751997,0.8054302697892136,9.418169886326465,2.253159611211085,53.14689211511041,4.592995632271535
10,0.9950503253703005,2.8166566730942577,0.9470718331123283,0.7979437101886557,12.90377525066247,2.668436080990423,55.19185242303264,4.893726469718729
11,0.8138396327338455,2.7074616090976633,0.9567074434395082,0.8057130573392571,10.55463381281963,2.4636324398324234,53.06964844829043,4.522199677073274
12,0.5715667346346436,2.6719995490275323,0.9695961319281328,0.8082019154481944,7.412398792929837,1.973360711459801,52.38981467732201,4.501382506808142
13,0.8809196180657182,2.7670816696918337,0.9531418404976573,0.8014538667608728,11.423920275968648,2.53269549485373,54.233050082870754,4.7468729981151565
14,0.6158096212825512,2.6675810543383704,0.9672438835230226,0.8085166910479932,7.985871983824378,2.023306176726645,52.30383344671202,4.502850717026845
15,0.47519982645519576,2.615202507178765,0.9747195027748411,0.8121110208298739,6.163331806120612,1.8825062624409679,51.322039120653244,4.191873116753273
16,0.4064615023330589,2.5641921902570175,0.9783787727780935,0.8158799736767834,5.271209511319247,1.6823719501503993,50.2925463515332,4.213050866705873
17,0.4437132811139861,2.544203077472048,0.9763981189357887,0.8173234090005765,5.754088732976468,1.8158423056573971,49.89827072939165,4.144002019310557
18,0.48048710140398043,2.5581952692591585,0.9744422132182777,0.8162912873010535,6.230934414101402,1.8580209171963975,50.18019567503857,4.162272440175597
19,0.43126179295694556,2.589081296726363,0.9770583877573036,0.8140784170119539,5.593116589430859,1.69801018478888,50.784643131444575,4.274895018055325
20,0.5767083853117185,2.589713749533985,0.9693220898352674,0.8140407700992566,7.479209676122933,2.133785421834044,50.7949264186004,4.293589947541143
21,0.7405468409700688,2.6683011589047965,0.9606077080665636,0.8085409406023173,9.603757537953697,2.2767969359861318,52.29720965972261,4.583154991913633
22,0.699443265940431,2.6666898499097442,0.9627946713264387,0.8086151469918446,9.070580516222037,2.1899521978899092,52.27694011946994,4.540945387651248
23,0.5350810048757921,2.5942669221112737,0.9715382879570282,0.8137178032411377,6.9389052568364225,1.9183983990823819,50.883145098590376,4.285178267192642
