,train_loss,test_loss,train_r2,test_r2,train_mse,train_mae,test_mse,test_mae
0,0.34495377983876097,1.0796927251431043,0.7832657208118295,0.2187502705352533,12.464242210167829,2.044723052301864,10.744455258135684,2.1122974598623343
1,0.32650105572815846,1.063975734228734,0.7948952679642346,0.23012527998523513,11.795434797491337,1.9435920709021648,10.588015805439893,2.106006267441299
2,0.30424414969388636,1.051842857094016,0.8088966557731134,0.2389004304554927,10.990224428453038,1.847743167538939,10.467331972786681,2.1043794001841154
3,0.2823215967184751,1.040924470857135,0.8226760713394003,0.24678831796057088,10.197779533367276,1.7681208305791272,10.358850585615404,2.100963387515415
4,0.26327461425034926,1.0305032880278304,0.834641887708256,0.2543077805967907,9.509633504864249,1.710934868407873,10.255436111583599,2.094407414932225
5,0.24910460868068185,1.021943440209725,0.8435401472597929,0.2604770073180239,8.997900599876925,1.6807163269178482,10.170591307184116,2.087439554763661
6,0.23932529877947673,1.0155168035707902,0.8496788385863138,0.2651036589528004,8.644868602198407,1.6704066894215595,10.106961395249435,2.081367839742768
7,0.23298243646240735,1.0110755312052788,0.8536589662908645,0.26829769083651234,8.415974142481456,1.6719575122681938,10.063034170223558,2.076755160808294
8,0.22887844767092247,1.008025200892007,0.8562334637122685,0.2704895705012934,8.267916532259255,1.6792355246613364,10.032889451958386,2.0732775646500103
9,0.22614727674863389,1.0060403026582208,0.8579464490241074,0.27191482433591196,8.169403902373498,1.688375146482981,10.01328806781706,2.0707899367554568
10,0.2242372911705388,1.0048439217207488,0.8591443450710441,0.27277324369117883,8.10051370868772,1.6974065364920146,10.00148230583401,2.0691335109850155
11,0.2228545025168387,1.0042191334505333,0.860011748292021,0.27322104646018996,8.0506299345075,1.7058294399247842,9.995323715776763,2.0681985298243517
12,0.2217239314463768,1.004103894563741,0.860721090390881,0.2733027100478901,8.009836148848963,1.712606840183467,9.99420060400959,2.06802651937731
13,0.22071454265824286,1.0044135119242128,0.8613545132817385,0.27307906699311413,7.973408425635602,1.7178980537632604,9.997276346253338,2.0685552104414904
14,0.21983903117279624,1.0049535113794263,0.8619041556755773,0.2726901981691595,7.941798862296365,1.7221058413889168,10.002624423216037,2.0693299706946964
15,0.21908789206099755,1.0056897547328845,0.8623758851530671,0.2721604403180654,7.914670018224569,1.7252199624617028,10.00991013393574,2.0704461736326945
16,0.21842020686199248,1.0065645338327158,0.8627953593243881,0.27153122331445845,7.890546341564654,1.72761138614358,10.01856369717927,2.071804473658858
17,0.21778718573659717,1.0076049074414186,0.8631929973827072,0.27078279398353733,7.867678445035164,1.7289607026713962,10.028856776532356,2.073587495244443
18,0.2171924452973144,1.0087027896079235,0.86356661637091,0.2699929788451866,7.846191869027335,1.730222241651109,10.03971903106654,2.0755031389482568
19,0.21665344010762055,1.0098154374572914,0.8639053052132457,0.26919255875663495,7.826714102148163,1.731717130904934,10.050727134499802,2.0774579448780006
20,0.2161187950691783,1.0110995321010705,0.8642411708340756,0.2682686712879021,7.8073986968335385,1.7320265018809913,10.06343327339108,2.0798652049727995
