,train_loss,test_loss,train_acc,test_acc,train_mse,train_mae,test_mse,test_mae
0,12651.825419962406,219.69293987751007,0.0671411932392817,0.15499735329390996,27.286432209094546,3.2915152864204327,11.532827100372673,2.1482681946643636
1,17150.50589966774,735.1915397644043,-0.36994281103844884,-1.8623895366275787,40.071285571649625,5.6813595628283435,39.06667481874031,5.909759163952643
2,8415.906252059154,128.0640119165182,0.3541995331022666,0.5018243801621988,18.889879725524864,2.280732828032307,6.799237033879626,1.5621107427224596
3,32001.298788785934,1156.0079374313354,-1.7718558713466281,-3.5061267126604205,81.07771163088873,7.370867295673717,61.50084910628575,7.19162302777436
4,8902.0183987692,118.09908816218376,0.3544709089518171,0.5419123269559871,18.881941891129905,2.5278499710671807,6.252105778156461,1.5075720684039777
5,11931.615168672055,193.97840555012226,0.05404680598425937,0.24587815721933326,27.669447417360082,3.3313132586773384,10.292461046490557,1.997136159305493
6,23774.409387379885,777.4670548439026,-1.046248455560292,-2.0343486276009135,59.85345194895304,6.071752231484105,41.413619496681086,5.849659824655741
7,10521.841733783484,431.7917892932892,0.20572306206076174,-0.6782307899866775,23.23286618002141,4.132680444696416,22.904952559480197,4.2796356826963855
8,6264.2694634869695,81.43726196885109,0.5238959984952882,0.6858495469677982,13.926201336564377,2.5536825056024792,4.287611254766047,1.6392682249840222
9,5974.681218147278,184.6425642967224,0.5506042335251151,0.28648992644526305,13.144976526031106,3.115112278618422,9.73818051902874,2.959332536153847
10,3347.3256395361386,64.24668061733246,0.7507726857592993,0.7529792797298063,7.289982326798081,2.001269779941047,3.3714063123834888,1.660307935358911
11,5781.02364552021,77.28759090602398,0.5600551950731101,0.7010311277345688,12.868532738695695,2.1460669877320924,4.080408890636167,1.306891864229501
12,7130.467640042771,133.97556330263615,0.4226718037088417,0.47693884563313016,16.887042901164655,2.4386419214108304,7.138881611494692,1.6716605673744775
13,5048.191599994898,64.28845646977425,0.5923604388823513,0.7501147452068941,11.923593548744694,2.1704149387410263,3.4105022625613644,1.2371178647884307
14,3127.6924310326576,46.88448202610016,0.7916247358644496,0.8200450861458513,6.095046193143031,1.690730311952613,2.4560738542446505,1.3453634843499995
15,2269.093093983829,40.87842172384262,0.8431082837200237,0.8415649924557846,4.589135193253491,1.531229370456137,2.16236429054549,1.2453058353906523
16,2976.2044439772144,41.2548318579793,0.7803293232664533,0.8388895103912233,6.425440790798403,1.2684253739434623,2.1988800010950533,0.8449918812130428
17,3091.7831177357584,49.36957365926355,0.7463711533315651,0.8061959122007337,7.418728622952528,1.5643138884894214,2.64509116586448,1.1243412983717482
18,1404.3975160904229,27.425241008400917,0.9031685139093351,0.8938644027000886,2.8323533655576476,1.2778260151201484,1.4485676436945025,1.0914411973221372
19,4945.426155949477,120.10377645492554,0.616989683634025,0.5332695849054911,11.20317989942582,2.681379041371618,6.370064284120952,2.387559302410204
20,2093.9630229771137,65.82523984089494,0.8758185453166231,0.74760628066688,3.632349097513387,1.3393556325985922,3.444738472282329,1.16112482570131
21,2991.0560241416097,69.86384558677673,0.7713555223184054,0.7287218202465071,6.687927470939297,2.0437985378528665,3.702478750092067,1.7916464074563863
22,1820.3256412744522,21.712904028594494,0.8539863962937155,0.9147367283995071,4.270946760927226,1.1887117458383363,1.163696437181246,0.6816727452304625
23,4094.1963080530986,47.94228678010404,0.6898290047889326,0.8133036699657462,9.07260538542044,1.5056124636902235,2.548082545010146,0.8334822839347317
24,3380.1005682498217,47.61257219314575,0.728479017804551,0.8182606983993823,7.94207957338101,1.7117105945263582,2.480427665963783,1.0964195950645095
25,2636.769497161731,41.73301327228546,0.8077151457108789,0.8384615626816627,5.624396321684233,1.649012067110463,2.2047207484129485,1.3126715928969197
26,1279.1109161562053,25.812271773815155,0.9029405830921039,0.9016631869429634,2.839020418221636,1.1813231746119603,1.3421277045809514,0.9982146153579654
27,2673.7867137256544,39.7780535928905,0.7862522908084937,0.8441516115394551,6.252192008516167,1.4125742880041707,2.1270614062494704,1.0393003733843116
28,5573.902108421549,251.46399126201868,0.587749795371847,0.02440810118497372,12.058456414033532,2.2274200487948312,13.315144909210472,2.2454784656835156
29,3840.9376028180122,76.75163432955742,0.6829745305432526,0.7008653603522947,9.273101050443099,2.0846863739977777,4.0826713291812995,1.6884623672014578
30,1252.4024097435176,14.560997277498245,0.9170127917402338,0.9433832690399471,2.427403607052997,0.9553871890774538,0.7727206201020544,0.7049972423842743
31,1228.125959338271,23.971638676710427,0.9254357234763362,0.9070334221214633,2.18103003566864,0.7681409696578044,1.2688332669322595,0.589814007236217
32,826.0023146227468,14.042837115004659,0.939840509297466,0.9450176663597777,1.7596852309177033,0.7942924705395759,0.7504139187249692,0.6525976496192774
33,1473.9966890718788,27.649774868041277,0.906791018331413,0.8933448511336272,2.726393899212031,0.9152722875833657,1.4556586254909312,0.6524520768932426
34,4962.148443030193,116.4813013188541,0.6331318003354363,0.5484207346602189,10.731017585158968,1.7749112738495876,6.163277250761628,1.3344029400353168
35,1488.7168288780376,51.1761918887496,0.8886965047389934,0.8007862474159999,3.255664475764286,1.3079001722508805,2.718923749556978,1.2751270297581612
36,4633.517557915417,68.90185324847698,0.6559041487074793,0.7320295542387263,10.06491877621561,1.6246739499122829,3.6573338924102674,1.1413702230096854
37,1959.378726273775,62.664642453193665,0.8290659484388913,0.7550056436973013,4.999878198442571,1.8648499017918576,3.3437499430565505,1.718311630782362
38,1933.3044790932909,36.611072681844234,0.8785757138082884,0.8595149347946849,3.5517009966522086,0.9905125353535423,1.9173785709585083,0.667548719332042
39,761.8407738436945,8.771364087238908,0.9501009671670915,0.9657063506505138,1.4595634053372746,0.5227884743231339,0.4680491003550619,0.31195158474760853
40,1045.4850051477551,19.146454721689224,0.9117056259582137,0.9254142600820627,2.582639981822691,1.1462743529331378,1.0179665661167154,0.8731318850066689
41,952.9410879760981,17.194942593574524,0.9326418042569439,0.9336638729940996,1.9702497618605506,1.0481181421994816,0.9053735940942095,0.8536561651681416
42,945.1160455867648,39.995648473501205,0.9293663393777655,0.8439075432547121,2.066058205465561,1.2782400477013145,2.130392516914743,1.360584137613382
43,3511.71077787783,27.086733601987362,0.7259129561549176,0.8947082373216783,8.017137735173165,1.4009575410557702,1.437050758120194,0.7416092087456008
44,2781.560274582356,100.41524937748909,0.7945074232837003,0.6117097578939634,6.010726621654469,1.860651495612887,5.299491361863554,1.773008917922128
45,2033.6299371735658,20.02108573168516,0.8345625177320303,0.9217544752396314,4.839101707602945,1.157436910999253,1.0679163100339153,0.6521098430133465
46,972.9613247599918,11.892779130488634,0.9326608760035353,0.9535751478892248,1.9696919068918173,0.7114024888360001,0.6336190716573795,0.4103001907197078
47,1232.2558243200183,22.737046599388123,0.9161041917559584,0.9113648522987344,2.453980460587999,1.1542346639974692,1.2097167238935742,1.014616615669296
48,510.1456817686558,12.416883647441864,0.9705371689905027,0.9528493651477071,0.8617976645579001,0.6808111273600573,0.6435247529034513,0.6609538980297885
49,1825.45872344682,29.03047803323716,0.8560670361866871,0.8865998257642275,4.210087347927472,1.104486041371065,1.547716575458479,0.7581495762621772
50,887.5402082279325,8.581720739603043,0.9444498146566955,0.9665726003587224,1.6248615070013646,0.6383032477456486,0.4562262875515038,0.43130803319959066
51,360.78610244812444,4.322648769244552,0.9810754107744639,0.9833818433873716,0.5535505665435662,0.39306126626443677,0.22680914395646942,0.34379163403786556
52,568.4235781410243,16.755883536301553,0.9625617642038334,0.9353084599588337,1.0950809229399576,0.7545232670391555,0.8829278216581824,0.7363481140999107
53,624.8572723269463,14.471332877874374,0.9505763954690124,0.944319701563659,1.4456569684396101,0.9301381440957419,0.7599399330483122,0.7773096580268762
54,2595.450067937374,68.99357688426971,0.7896098072660935,0.7315327832890924,6.153983528789914,1.9180453252263758,3.664113958121243,1.6818261094280806
55,4113.160406313837,58.221061289310455,0.6685991598472908,0.7735192150929977,9.6935854529413,1.9745957779829215,3.0910716600366435,1.4582954441225737
56,352.7707846099511,4.91338437050581,0.9752557538424451,0.9812636485522515,0.7237774789175088,0.6080761856612956,0.2557188460663597,0.41222535124867726
57,2142.9875373039395,36.20756816864014,0.8326250050388765,0.85942702283425,4.895774602121226,1.4009500790806275,1.9185784174249099,1.0629625827063909
58,442.62489892635494,6.89598733978346,0.972919420323016,0.97417102500196,0.7921160160398697,0.6031750296927224,0.35252091102130395,0.3994529715355228
59,2149.824161480181,24.369034588336945,0.8281845188826442,0.9072829128685216,5.025660307867192,1.5471308316176036,1.2654281490191015,0.9828023220513715
60,2260.2458118498325,21.948885828256607,0.8279309158079262,0.9144033343332707,5.033078282651973,1.2702691778637387,1.1682466905291886,0.8349122233030682
61,3626.034409135813,37.7377138750162,0.7294752763638557,0.8528944530459316,7.912938677198026,1.309621906074206,2.0077367155479684,0.6763945885715524
62,498.0888926436892,4.490547969006002,0.968653884756223,0.9826589141944104,0.9168843585106217,0.49696850000343523,0.23667587919183566,0.3753574664868659
63,441.24115966819227,4.999001108109951,0.9712717748854534,0.9813711477711528,0.8403101963497412,0.5569319570392581,0.2542516673423091,0.4039623520792755
64,639.2159991730005,9.587826296687126,0.9522820681582841,0.9631683290967421,1.395765471602775,0.8287834449101469,0.5026887122790811,0.627568766354249
65,426.4435796478065,11.818984664976597,0.9735479921112494,0.9545999655689935,0.7737300809295647,0.6516883784166326,0.6196320798340412,0.6356421862105349
66,1368.313254069537,66.54846584796906,0.8889965433352172,0.7414218122880502,3.2468882464392927,1.666374663887932,3.5291457872165446,1.810867235975978
67,1418.8307443391532,50.57515147328377,0.9000547223015225,0.8040010875757935,2.923432811883352,1.3614499840223624,2.6750467322922864,1.3634851404841586
68,3063.6325283646584,163.4362794160843,0.7372630828591795,0.3636803308293314,7.685142731603543,2.6492919232766994,8.684664780303548,2.895210159382675
69,1597.4829474836588,44.07845640182495,0.8803371439085699,0.8282859140082464,3.500178576888294,1.5447382226837405,2.3436007829810115,1.479459132287589
70,264.6549113583751,5.055812276899815,0.9852826682620927,0.9802212407704969,0.43048687738676455,0.46347058121543927,0.2699459124097867,0.47160450565601203
71,365.27379204385215,7.305188930593431,0.9780109070873441,0.9715658367855575,0.6431883246985005,0.4939556126989347,0.38807723191664956,0.42556203370268636
72,2033.836091229692,19.07035901211202,0.8525300154526247,0.9256545126337233,4.313546387797922,0.9305382490736761,1.0146875336195675,0.4805325586073445
73,707.8070359230042,20.79974639415741,0.9483283441356793,0.9193217380614079,1.5114132220816372,1.0450841442933139,1.1011189720213859,1.0052556061596225
74,460.6469112150371,14.274477913975716,0.9671700485697934,0.9444497055957971,0.9602870634183518,0.8396790452021764,0.7581656024816021,0.8256795641137772
75,369.7962680074852,10.070226646959782,0.9766135638864476,0.9608666266485126,0.6840610808409838,0.6399206293225195,0.5341029764537683,0.6534983857257344
76,814.5795736399014,18.984608912840486,0.9435509956454101,0.9267243280670381,1.6511522638039366,0.7517840215911267,1.0000864001558751,0.6340811528436859
77,1035.5797403273464,21.904434556607157,0.9300162728335516,0.9156291450021263,2.0470474344322547,0.7624315473434206,1.1515164914501543,0.5911469823108232
78,442.94240948557854,11.179099589586258,0.9718440267281645,0.956697095294037,0.8235716384892129,0.7367063037489429,0.5910098801045408,0.6814282745490012
79,623.1398642370477,6.879624921828508,0.963645554314715,0.9731344419261625,1.06337969958747,0.5466475343690755,0.3666684801856682,0.48390151630472017
80,363.7944986212533,2.8930837984662503,0.9784008707474451,0.9888522726430397,0.6317817571684082,0.32541063651574575,0.15214723015493237,0.2183007420162993
81,171.38616634812206,1.5942758871242404,0.9907580209318062,0.9939717858083049,0.270330979880889,0.27472557149640636,0.08227471507673689,0.20961760200009438
82,130.22309022862464,0.6070700032869354,0.9935984682307776,0.9976000205486877,0.18724694604299047,0.18268519569723166,0.03275557557639129,0.09706036262330807
