MD,MFOA,MFOP,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,ROPA
468.9,0.81,0.0,89.0,2.31,4025.9,1.05,1.06,63.165,12.525,7.53,0.62
469.0,0.815,0.0,89.0,2.995,4025.795,1.05,1.06,62.475,13.59,7.53,0.385
469.1,0.82,0.0,89.0,3.11,4026.03,1.05,1.06,62.36,13.83,7.53,0.39
469.2,0.82,0.0,89.0,2.83,4025.62,1.05,1.06,62.64,13.03,7.525,0.395
469.3,0.82,0.0,89.0,2.505,4025.01,1.05,1.06,62.965,11.86,7.52,0.4
469.4,0.82,0.0,89.0,2.415,4025.235,1.05,1.06,63.055,11.895,7.52,0.47
469.5,0.815,0.0,89.0,2.415,4025.025,1.05,1.06,63.055,11.105,7.52,0.47
469.6,0.815,0.0,89.0,2.0700000000000003,4025.425,1.05,1.06,63.400000000000006,11.135000000000002,7.515,0.52
469.7,0.82,0.0,89.0,1.935,4025.84,1.05,1.06,63.535,10.96,7.515,0.52
469.8,0.82,0.0,89.0,2.1,4026.14,1.05,1.06,63.370000000000005,11.65,7.43,0.5
469.9,0.82,0.0,89.0,2.39,4026.405,1.05,1.06,63.08,12.18,7.345000000000001,0.5
470.0,0.815,0.0,89.0,2.66,4026.565,1.05,1.06,62.81,12.8,7.09,0.5900000000000001
470.1,0.81,0.0,89.0,2.22,4026.78,1.05,1.06,63.25,12.28,7.12,0.68
470.2,0.815,0.0,89.0,1.93,4025.745,1.05,1.06,63.540000000000006,10.72,7.5,0.39
470.3,0.82,0.0,89.0,2.78,4024.81,1.05,1.06,62.69,15.35,7.51,0.1
470.4,0.815,0.0,89.0,2.095,4025.365,1.05,1.06,63.375,13.955,7.51,0.1
470.5,0.815,0.0,89.0,2.215,4025.29,1.05,1.06,63.255,13.68,7.51,0.155
470.6,0.81,0.0,89.0,3.08,4025.94,1.05,1.06,62.39,13.66,7.51,0.21
470.7,0.82,0.0,89.0,3.51,4025.17,1.05,1.06,61.96,13.54,7.51,0.38
470.8,0.81,0.0,89.0,2.84,4025.685,1.05,1.05,62.63,12.495,7.51,0.38
470.9,0.81,0.0,89.0,2.94,4025.47,1.05,1.05,62.53,13.4,7.51,0.38
471.0,0.81,0.0,89.0,3.255,4025.615,1.05,1.05,62.215,13.165,7.51,0.36
471.1,0.81,0.0,89.0,3.16,4025.655,1.05,1.05,62.315,12.57,7.51,0.36
471.2,0.81,0.0,89.0,2.35,4025.68,1.05,1.05,63.12,9.92,7.52,0.34
471.3,0.82,0.0,89.0,2.43,4025.735,1.05,1.05,63.04,11.775,7.52,0.31
471.4,0.81,0.0,89.0,2.73,4025.765,1.05,1.05,62.74,12.51,7.52,0.31
471.5,0.815,0.0,89.0,2.9450000000000003,4025.78,1.05,1.05,62.525,13.78,7.52,0.355
471.6,0.815,0.0,89.0,2.59,4025.9,1.05,1.05,62.88,12.57,7.52,0.42
471.7,0.81,0.0,89.0,2.385,4025.72,1.05,1.05,63.085,11.835,7.515,0.44
471.8,0.815,0.0,89.0,2.28,4025.385,1.05,1.05,63.19,12.165,7.515,0.41
471.9,0.82,0.0,89.0,2.25,4025.24,1.05,1.05,63.22,11.99,7.51,0.38
472.0,0.8,0.0,89.0,2.43,4025.59,1.05,1.05,63.04,10.7,7.51,0.38
472.1,0.81,0.0,89.0,2.335,4025.605,1.05,1.05,63.135000000000005,10.105,7.515,0.36
472.2,0.81,0.0,89.0,2.415,4025.875,1.05,1.05,63.055,11.535,7.52,0.36
472.3,0.81,0.0,89.0,2.405,4025.755,1.05,1.05,63.07,11.865,7.515,0.36
472.4,0.81,0.0,89.0,2.68,4025.57,1.05,1.05,62.79,12.635,7.52,0.415
472.5,0.81,0.0,89.0,3.145,4025.71,1.05,1.05,62.33,13.61,7.52,0.415
472.6,0.81,0.0,89.0,3.27,4025.4,1.05,1.05,62.2,13.7,7.52,0.4549999999999999
472.7,0.81,0.0,89.0,3.135,4025.575,1.05,1.05,62.335,12.95,7.52,0.4549999999999999
472.8,0.81,0.0,89.0,2.505,4025.35,1.05,1.05,62.965,10.57,7.52,0.44
472.9,0.81,0.0,89.0,2.245,4025.26,1.05,1.05,63.23,9.805,7.52,0.44
473.0,0.81,0.0,89.0,2.5250000000000004,4025.23,1.05,1.05,62.95,11.105,7.52,0.445
473.1,0.81,0.0,89.0,2.82,4025.48,1.05,1.05,62.65,11.79,7.52,0.45
473.2,0.81,0.0,89.0,3.13,4025.465,1.05,1.05,62.34,13.445,7.52,0.44
473.3,0.82,0.0,89.0,3.335,4025.525,1.05,1.05,62.135000000000005,15.94,7.52,0.44
473.4,0.82,0.0,89.0,3.25,4025.79,1.05,1.05,62.22,15.975,7.52,0.43
473.5,0.815,0.0,89.0,3.05,4025.5,1.05,1.05,62.42,18.0,7.52,0.38
473.6,0.81,0.0,89.0,2.545,4025.505,1.05,1.05,62.925,15.275,7.52,0.38
473.7,0.81,0.0,89.0,3.345,4025.57,1.05,1.05,62.125,16.29,7.52,0.36
473.8,0.81,0.0,89.0,3.035,4025.825,1.05,1.05,62.435,14.26,7.52,0.36
473.9,0.81,0.0,89.0,3.07,4026.305,1.05,1.05,62.405,13.84,7.52,0.36
474.0,0.815,0.0,89.0,3.355,4026.025,1.05,1.05,62.120000000000005,15.37,7.52,0.445
474.1,0.815,0.0,89.0,2.45,4025.81,1.05,1.05,63.025000000000006,13.35,7.52,0.51
474.2,0.815,0.0,89.0,2.885,4025.265,1.05,1.05,62.585,13.34,7.525,0.35
474.3,0.81,0.0,89.0,2.63,4025.32,1.05,1.05,62.84,13.3,7.525,0.19
474.4,0.81,0.0,89.0,2.635,4025.785,1.05,1.05,62.835,12.33,7.525,0.21
474.5,0.815,0.0,89.0,2.42,4025.675,1.05,1.05,63.05,11.94,7.525,0.23
474.6,0.81,0.0,89.0,2.295,4025.035,1.05,1.05,63.175,11.3,7.525,0.255
474.7,0.81,0.0,89.0,2.5,4025.22,1.05,1.05,62.97,11.805,7.53,0.28
474.8,0.81,0.0,89.0,2.665,4025.395,1.05,1.05,62.805,12.115,7.53,0.305
474.9,0.81,0.0,89.0,2.9,4025.475,1.05,1.05,62.57,13.915,7.53,0.33
475.0,0.81,0.0,89.0,3.09,4025.775,1.05,1.05,62.38,13.62,7.53,0.315
475.1,0.81,0.0,89.0,3.145,4025.74,1.05,1.05,62.325,12.975,7.53,0.3
475.2,0.815,0.0,89.0,2.8,4025.625,1.05,1.05,62.67,11.365,7.53,0.3
475.3,0.81,0.0,89.0,2.6100000000000003,4025.54,1.05,1.05,62.86,11.155,7.53,0.3
475.4,0.81,0.0,89.0,2.475,4025.7,1.05,1.05,62.995000000000005,10.725,7.53,0.31
475.5,0.81,0.0,89.0,2.37,4025.74,1.05,1.05,63.1,10.97,7.54,0.32
475.6,0.81,0.0,89.0,2.2750000000000004,4025.14,1.05,1.05,63.195,10.235,7.535,0.3349999999999999
475.7,0.82,0.0,89.0,2.21,4024.73,1.05,1.05,63.26,10.56,7.54,0.35
475.8,0.815,0.0,89.0,2.465,4025.28,1.05,1.05,63.005,11.415,7.54,0.35
475.9,0.81,0.0,89.0,2.765,4025.57,1.05,1.05,62.705,12.16,7.54,0.35
476.0,0.815,0.0,89.0,2.705,4025.845,1.05,1.05,62.765,12.47,7.54,0.345
476.1,0.81,0.0,89.0,2.67,4025.3,1.05,1.05,62.8,12.64,7.54,0.34
476.2,0.81,0.0,89.0,2.67,4025.625,1.05,1.05,62.805,13.475,7.54,0.335
476.3,0.81,0.0,89.0,2.78,4026.16,1.05,1.05,62.69,13.855,7.54,0.33
476.4,0.815,0.0,89.0,2.825,4025.93,1.05,1.05,62.645,12.805,7.54,0.355
476.5,0.815,0.0,89.0,2.77,4025.69,1.05,1.05,62.7,12.245,7.54,0.38
476.6,0.81,0.0,89.0,2.78,4025.61,1.05,1.05,62.69,12.864999999999998,7.54,0.36
476.7,0.81,0.0,89.0,2.8200000000000003,4025.595,1.05,1.05,62.65,13.47,7.54,0.34
476.8,0.81,0.0,89.0,2.805,4025.545,1.05,1.05,62.665,14.64,7.54,0.36
476.9,0.815,0.0,89.0,2.43,4025.54,1.05,1.05,63.04,14.475,7.54,0.38
477.0,0.82,0.0,89.0,2.18,4038.91,1.05,1.05,63.295,12.85,7.59,0.37
477.1,0.815,0.0,89.0,2.53,4027.22,1.05,1.0550000000000002,62.945,13.14,7.64,0.36
477.2,0.81,0.0,89.0,2.875,3939.955,1.05,1.06,62.595,13.7,7.66,0.36
477.3,0.81,0.0,89.0,2.805,3889.705,1.05,1.06,62.665000000000006,12.645,7.545,0.35
477.4,0.81,0.0,89.0,2.76,3868.12,1.05,1.06,62.71,12.87,7.04,0.34
477.5,0.82,0.0,89.0,3.01,3899.64,1.05,1.06,62.46,14.35,7.14,0.32
477.6,0.81,0.0,89.0,2.93,3959.78,1.05,1.06,62.54,11.82,7.21,0.32
477.7,0.82,0.0,89.0,2.38,3956.14,1.05,1.06,63.09,11.13,7.03,0.34
477.8,0.81,0.0,89.0,2.33,4000.375,1.05,1.06,63.14,11.745,7.0600000000000005,0.345
477.9,0.81,0.0,89.0,2.47,4058.455,1.05,1.06,63.0,13.065,7.41,0.35
478.0,0.82,0.0,89.0,2.04,4025.92,1.05,1.06,63.43,10.61,7.52,0.35
478.1,0.81,0.0,89.0,2.23,4025.85,1.05,1.06,63.24,10.9,7.52,0.31
478.2,0.81,0.0,89.0,2.24,4025.965,1.05,1.06,63.23,10.885,7.525,0.31
478.3,0.81,0.0,89.0,2.45,4025.88,1.05,1.06,63.02,13.42,7.53,0.38
478.4,0.81,0.0,89.0,2.64,4025.66,1.05,1.06,62.83,13.09,7.53,0.38
478.5,0.81,0.0,89.0,2.73,4025.73,1.05,1.06,62.74,13.595,7.53,0.36
478.6,0.81,0.0,89.0,2.78,4026.035,1.05,1.06,62.69,13.55,7.53,0.34
478.7,0.815,0.0,89.0,2.575,4026.455,1.05,1.06,62.895,13.19,7.535,0.395
478.8,0.815,0.0,89.0,2.17,4026.35,1.05,1.06,63.305,11.905,7.545,0.4
478.9,0.815,0.0,89.0,1.985,4026.28,1.05,1.06,63.49,11.95,7.545,0.35
479.0,0.815,0.0,89.0,2.095,4026.315,1.05,1.06,63.375,12.82,7.545,0.35
479.1,0.815,0.0,89.0,2.615,4026.67,1.05,1.06,62.855,15.81,7.54,0.375
479.2,0.81,0.0,89.0,2.75,4026.38,1.05,1.06,62.72,16.1,7.54,0.425
479.3,0.81,0.0,89.0,2.58,4025.83,1.05,1.06,62.89,14.42,7.54,0.45
479.4,0.81,0.0,89.0,2.58,4026.005,1.05,1.06,62.89,14.215,7.54,0.45
479.5,0.81,0.0,89.0,2.545,4026.24,1.05,1.06,62.925,12.965,7.54,0.425
479.6,0.81,0.0,89.0,2.465,4026.105,1.05,1.06,63.005,12.44,7.54,0.425
479.7,0.81,0.0,89.0,2.53,4025.83,1.05,1.06,62.94,13.4,7.54,0.45
479.8,0.81,0.0,89.0,2.59,4025.825,1.05,1.06,62.88,14.12,7.535,0.445
479.9,0.81,0.0,89.0,2.485,4026.19,1.05,1.06,62.985,14.005,7.53,0.44
480.0,0.81,0.0,89.0,2.415,4026.085,1.05,1.06,63.055,13.260000000000002,7.53,0.44
480.1,0.81,0.0,89.0,2.435,4026.055,1.05,1.06,63.035,13.67,7.535,0.43
480.2,0.81,0.0,89.0,3.035,4025.785,1.05,1.06,62.435,14.885,7.535,0.42
480.3,0.81,0.0,89.0,3.22,4025.735,1.05,1.06,62.25,15.485,7.54,0.42
480.4,0.81,0.0,89.0,3.375,4025.895,1.05,1.06,62.095,15.24,7.54,0.4499999999999999
480.5,0.81,0.0,89.0,3.41,4025.825,1.05,1.06,62.06,14.315,7.54,0.48
480.6,0.81,0.0,89.0,2.8150000000000004,4025.59,1.05,1.06,62.655,12.92,7.54,0.4549999999999999
480.7,0.81,0.0,89.0,2.49,4025.665,1.05,1.06,62.98,12.28,7.53,0.4549999999999999
480.8,0.81,0.0,89.0,1.61,4025.865,1.05,1.06,63.865,11.975,7.53,0.405
480.9,0.81,0.0,89.0,1.13,4025.91,1.05,1.06,64.34,10.07,7.54,0.38
481.0,0.81,0.0,89.0,1.0,4025.9,1.05,1.06,64.47,9.655,7.54,0.415
481.1,0.81,0.0,89.0,0.925,4025.875,1.05,1.06,64.54499999999999,9.31,7.535,0.415
481.2,0.81,0.0,89.0,1.4049999999999998,4025.855,1.05,1.06,64.065,11.05,7.53,0.485
481.3,0.815,0.0,89.0,1.7400000000000002,4025.915,1.05,1.06,63.73,12.665,7.535,0.485
481.4,0.82,0.0,89.0,2.69,4025.93,1.05,1.06,62.78,17.64,7.54,0.52
481.5,0.815,0.0,89.0,3.235,4025.855,1.05,1.06,62.235,18.68,7.535,0.5
481.6,0.81,0.0,89.0,3.21,4025.895,1.05,1.06,62.26,20.315,7.535,0.405
481.7,0.81,0.0,89.0,2.83,4025.98,1.05,1.06,62.64,19.145,7.535,0.33
481.8,0.81,0.0,89.0,2.46,4025.9,1.05,1.06,63.010000000000005,15.72,7.53,0.365
481.9,0.81,0.0,89.0,2.26,4025.92,1.05,1.06,63.21,14.04,7.53,0.365
482.0,0.815,0.0,89.0,2.79,4025.87,1.05,1.06,62.68,15.545000000000002,7.53,0.41
482.1,0.815,0.0,89.0,2.535,4025.88,1.05,1.06,62.935,15.9,7.535,0.42
482.2,0.81,0.0,89.0,2.2750000000000004,4026.03,1.05,1.06,63.19499999999999,14.375,7.54,0.375
482.3,0.81,0.0,89.0,2.5700000000000003,4025.98,1.05,1.06,62.9,14.765,7.54,0.375
482.4,0.81,0.0,89.0,2.42,4025.9,1.05,1.06,63.05,13.475,7.54,0.355
482.5,0.81,0.0,89.0,2.37,4025.945,1.05,1.06,63.1,14.13,7.54,0.38
482.6,0.81,0.0,89.0,2.05,4025.95,1.05,1.06,63.42,13.35,7.54,0.39
482.7,0.81,0.0,89.0,1.58,4025.68,1.05,1.06,63.89,11.85,7.54,0.4
482.8,0.81,0.0,89.0,1.695,4025.775,1.05,1.06,63.775,11.59,7.535,0.4
482.9,0.81,0.0,89.0,1.525,4026.16,1.05,1.06,63.945,10.855,7.535,0.4
483.0,0.81,0.0,89.0,1.205,4026.6,1.05,1.06,64.265,9.935,7.54,0.4
483.1,0.81,0.0,89.0,1.24,4026.505,1.05,1.06,64.23,11.395,7.54,0.41
483.2,0.81,0.0,89.0,2.38,4025.92,1.05,1.06,63.09,14.34,7.54,0.5
483.3,0.81,0.0,89.0,2.78,4026.09,1.05,1.06,62.695,14.995,7.54,0.5
483.4,0.81,0.0,89.0,3.08,4026.135,1.05,1.06,62.395,15.78,7.54,0.45
483.5,0.82,0.0,89.0,2.97,4025.97,1.05,1.06,62.5,17.61,7.54,0.4
483.6,0.815,0.0,89.0,3.2,4025.935,1.05,1.06,62.27,18.18,7.54,0.435
483.7,0.81,0.0,89.0,2.9400000000000004,4026.02,1.05,1.06,62.53,17.045,7.535,0.47
483.8,0.815,0.0,89.0,2.565,4026.19,1.05,1.06,62.905,15.36,7.54,0.47
483.9,0.81,0.0,89.0,2.065,4026.215,1.05,1.06,63.405,14.27,7.54,0.4499999999999999
484.0,0.81,0.0,89.0,2.355,4026.0,1.05,1.06,63.115,15.15,7.54,0.425
484.1,0.81,0.0,89.0,1.84,4026.14,1.05,1.06,63.63,12.0,7.545,0.425
484.2,0.81,0.0,89.0,0.7,4025.945,1.05,1.06,65.41,5.79,7.56,0.43
484.3,0.81,0.0,89.0,0.01,4025.835,1.05,1.06,66.805,3.025,7.57,0.44
484.4,0.81,0.0,89.0,0.01,4025.825,1.05,1.06,66.775,3.155,7.575,0.51
484.5,0.81,0.0,89.0,0.01,4025.79,1.05,1.06,66.77000000000001,2.645,7.575,0.51
484.6,0.81,0.0,89.0,0.025,4025.765,1.05,1.06,66.685,3.1,7.58,0.58
484.7,0.81,0.0,89.0,0.0199999999999999,4025.87,1.05,1.06,66.66,2.865,7.58,0.61
484.8,0.815,0.0,89.0,0.055,4025.88,1.05,1.06,66.625,3.465,7.58,0.61
484.9,0.81,0.0,89.0,0.24,4025.895,1.05,1.06,66.44,5.565,7.575,0.675
485.0,0.81,0.0,89.0,1.99,4025.75,1.05,1.06,64.7,8.38,7.57,0.71
485.1,0.81,0.0,89.0,2.96,4026.25,1.05,1.06,63.73,12.98,7.555,0.4
485.2,0.81,0.0,89.0,3.515,4026.06,1.05,1.06,63.165,10.205000000000002,7.55,0.38
485.3,0.81,0.0,89.0,3.49,4026.09,1.05,1.06,63.195,14.115,7.55,0.38
485.4,0.81,0.0,89.0,4.140000000000001,4025.8,1.05,1.06,62.540000000000006,13.66,7.55,0.44
485.5,0.81,0.0,89.0,3.99,4025.83,1.05,1.06,62.69,12.8,7.55,0.44
485.6,0.81,0.0,89.0,3.555,4025.985,1.05,1.06,63.125,10.755,7.545,0.525
485.7,0.81,0.0,89.0,3.38,4026.015,1.05,1.06,63.3,11.28,7.54,0.525
485.8,0.81,0.0,89.0,3.48,4026.005,1.05,1.06,63.2,12.345,7.54,0.475
485.9,0.81,0.0,89.0,3.5700000000000003,4026.185,1.05,1.06,63.11,13.64,7.54,0.475
486.0,0.81,0.0,89.0,3.875,4026.24,1.05,1.06,62.805,14.595,7.54,0.47
486.1,0.81,0.0,89.0,4.005,4026.11,1.05,1.06,62.675,14.975,7.545,0.47
486.2,0.81,0.0,89.0,4.19,4026.04,1.05,1.06,62.49,14.6,7.55,0.495
486.3,0.81,0.0,89.0,4.220000000000001,4026.11,1.05,1.06,62.46,14.41,7.55,0.47
486.4,0.81,0.0,89.0,4.2,4026.12,1.05,1.06,62.48,15.44,7.55,0.47
486.5,0.81,0.0,89.0,3.975,4026.105,1.05,1.06,62.71,12.835,7.55,0.435
486.6,0.81,0.0,89.0,3.865,4025.88,1.05,1.06,62.82,12.595,7.55,0.4
486.7,0.81,0.0,89.0,3.725,4025.77,1.05,1.06,62.955,13.085,7.55,0.4
486.8,0.81,0.0,89.0,3.47,4025.75,1.05,1.06,63.21,12.85,7.56,0.4
486.9,0.81,0.0,89.0,3.4400000000000004,4025.895,1.05,1.06,63.24,12.99,7.555,0.395
487.0,0.81,0.0,89.0,3.5650000000000004,4025.94,1.05,1.06,63.120000000000005,15.05,7.55,0.39
487.1,0.81,0.0,89.0,3.4800000000000004,4025.825,1.05,1.06,63.21,15.239999999999998,7.55,0.385
487.2,0.81,0.0,89.0,3.2,4025.885,1.05,1.06,63.485,12.885,7.55,0.37
487.3,0.81,0.0,89.0,3.76,4025.87,1.05,1.06,62.92,13.25,7.55,0.36
487.4,0.815,0.0,89.0,3.67,4025.9,1.05,1.06,63.010000000000005,12.515,7.55,0.3249999999999999
487.5,0.81,0.0,89.0,3.52,4026.05,1.05,1.06,63.16,11.72,7.55,0.29
487.6,0.82,0.0,89.0,3.68,4025.84,1.05,1.06,63.01,10.97,7.55,0.29
487.7,0.815,0.0,89.0,3.645,4025.995,1.05,1.06,63.035,11.505,7.55,0.27
487.8,0.81,0.0,89.0,3.79,4025.875,1.05,1.06,62.89,10.97,7.55,0.28
487.9,0.81,0.0,89.0,4.02,4026.23,1.05,1.06,62.66,11.28,7.55,0.29
488.0,0.81,0.0,89.0,3.67,4025.73,1.05,1.06,63.02,9.9,7.55,0.29
488.1,0.81,0.0,89.0,2.97,4025.81,1.05,1.06,63.71,9.32,7.56,0.2
488.2,0.81,0.0,89.0,2.41,4026.36,1.05,1.06,64.27,8.415,7.57,0.175
488.3,0.81,0.0,89.0,1.775,4026.195,1.05,1.06,64.91,6.48,7.575,0.15
488.4,0.81,0.0,89.0,1.18,4025.9,1.05,1.06,65.5,3.93,7.6,0.15
488.5,0.81,0.0,89.0,0.61,4026.09,1.05,1.06,66.07,4.16,7.59,0.19
488.6,0.81,0.0,89.0,1.04,4026.15,1.05,1.06,65.64,6.46,7.575,0.24
488.7,0.81,0.0,89.0,1.215,4025.915,1.05,1.06,65.465,6.6,7.57,0.29
488.8,0.81,0.0,89.0,1.755,4025.86,1.05,1.06,64.925,8.255,7.57,0.31
488.9,0.81,0.0,89.0,3.04,4025.74,1.05,1.06,63.64,10.32,7.564999999999999,0.33
489.0,0.81,0.0,89.0,3.275,4025.965,1.05,1.06,63.405,10.415,7.56,0.365
489.1,0.805,0.0,89.0,2.79,4025.995,1.05,1.06,63.89,9.5,7.56,0.4
489.2,0.81,0.0,89.0,2.305,4025.715,1.05,1.06,64.375,6.54,7.59,0.4
489.3,0.81,0.0,89.0,0.54,4025.87,1.05,1.06,66.15,6.04,7.58,0.17
489.4,0.81,0.0,89.0,0.53,4025.895,1.05,1.06,66.155,5.8100000000000005,7.575,0.235
489.5,0.81,0.0,89.0,1.145,4026.075,1.05,1.06,65.535,8.309999999999999,7.564999999999999,0.3
489.6,0.81,0.0,89.0,2.85,4026.57,1.05,1.06,63.83,14.19,7.55,0.3
489.7,0.81,0.0,89.0,2.54,4026.385,1.05,1.06,64.14,10.515,7.55,0.45
489.8,0.81,0.0,89.0,2.59,4025.815,1.05,1.06,64.1,9.415,7.55,0.34
489.9,0.815,0.0,89.0,2.3200000000000003,4025.885,1.05,1.06,64.36,9.61,7.55,0.23
490.0,0.815,0.0,89.0,2.3600000000000003,4026.01,1.05,1.06,64.32,9.545,7.55,0.23
490.1,0.81,0.0,89.0,2.1950000000000003,4025.885,1.05,1.06,64.485,9.015,7.55,0.25
490.2,0.805,0.0,89.0,2.115,4026.01,1.05,1.06,64.57,9.095,7.55,0.275
490.3,0.81,0.0,89.0,2.125,4025.92,1.05,1.06,64.555,11.77,7.55,0.275
490.4,0.81,0.0,89.0,2.32,4025.6,1.05,1.06,64.36,13.215,7.55,0.3399999999999999
490.5,0.81,0.0,89.0,2.14,4025.74,1.05,1.06,64.54,10.18,7.55,0.38
490.6,0.81,0.0,89.0,1.075,4025.945,1.05,1.06,65.79,6.93,7.555,0.435
490.7,0.81,0.0,89.0,0.38,4025.8,1.05,1.06,66.59,5.48,7.56,0.435
490.9,0.81,0.0,89.0,0.01,4025.945,1.05,1.06,67.035,4.58,7.57,0.775
491.0,0.81,0.0,89.0,0.48,4025.765,1.05,1.06,66.49000000000001,7.67,7.57,0.7
491.1,0.81,0.0,89.0,1.2300000000000002,4025.895,1.05,1.06,65.63,8.254999999999999,7.57,0.985
491.2,0.81,0.0,89.0,2.69,4026.04,1.05,1.06,63.99,13.57,7.56,0.91
491.3,0.81,0.0,89.0,2.65,4026.4,1.05,1.06,64.03,14.33,7.55,0.53
491.4,0.81,0.0,89.0,2.765,4026.365,1.05,1.06,63.915,13.465,7.55,0.48
491.5,0.81,0.0,89.0,3.13,4026.3,1.05,1.06,63.55,12.64,7.555,0.43
491.6,0.81,0.0,89.0,3.185,4026.24,1.05,1.06,63.495,13.335,7.55,0.41
491.7,0.81,0.0,89.0,3.35,4026.19,1.05,1.06,63.33,12.38,7.555,0.39
491.8,0.81,0.0,89.0,3.3,4026.16,1.05,1.06,63.38,12.58,7.56,0.39
491.9,0.81,0.0,89.0,3.285,4026.03,1.05,1.06,63.395,12.135,7.56,0.415
492.0,0.81,0.0,89.0,3.305,4025.86,1.05,1.06,63.375,11.6,7.56,0.45
492.1,0.81,0.0,89.0,3.18,4025.93,1.05,1.06,63.5,11.16,7.56,0.46
492.2,0.81,0.0,89.0,3.0250000000000004,4025.835,1.05,1.06,63.655,11.275,7.56,0.46
492.3,0.81,0.0,89.0,2.7350000000000003,4025.715,1.05,1.06,63.95,11.11,7.56,0.42
492.4,0.81,0.0,89.0,1.9,4025.845,1.05,1.06,64.78,8.594999999999999,7.57,0.355
492.5,0.81,0.0,89.0,0.89,4025.74,1.05,1.06,65.79,5.92,7.56,0.33
492.6,0.81,0.0,89.0,1.335,4026.175,1.05,1.06,65.345,6.97,7.564999999999999,0.22
492.7,0.81,0.0,89.0,1.36,4025.98,1.05,1.06,65.32,6.85,7.56,0.11
492.8,0.81,0.0,89.0,1.67,4026.085,1.05,1.06,65.015,9.0,7.56,0.15
492.9,0.81,0.0,89.0,2.285,4025.86,1.05,1.06,64.4,11.035,7.56,0.19
493.0,0.805,0.0,89.0,2.96,4025.95,1.05,1.06,64.0,10.03,7.555,0.145
493.1,0.8,0.0,89.0,3.55,4026.06,1.05,1.06,63.67,11.98,7.55,0.1
