MD,MFOA,MFOP,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,ROPA
988.3,61.184565,61.184565,86.100045,2.3435745,3995.726,1.0775405,1.078007,81.66838,2.1209215,11.507845,0.284019
988.4,61.184565,61.184565,86.100045,2.3435745,3995.726,1.0775405,1.078007,81.66838,2.1209215,11.507845,0.284019
988.5,61.79652,61.79652,86.42642,2.470154,3996.9295,1.077388,1.077906,81.5418,2.6135065,11.567165,0.244422
988.6,61.28969,61.28969,85.87752,2.622059,3995.9795,1.077417,1.077908,81.389895,2.457435,11.647295,0.244422
988.7,61.037805,61.037805,86.064025,2.7161255,3999.0185,1.077101,1.07765,81.29583,2.869816,11.6985,0.204825
988.8,61.252735,61.252735,85.503475,3.1894225,3995.41,1.0779645,1.0784965,80.822535,3.121042,11.810185,0.204825
988.9,61.9825,61.9825,86.254745,3.6656455,3998.512,1.07684,1.077469,80.34631,3.1741325,11.70393,0.204825
989.0,60.841825,60.841825,85.1167,2.169693,3995.156,1.0773275,1.077886,81.421075,1.861749,11.58541,0.204825
989.1,60.192245,60.192245,85.318035,1.6396335,3996.296,1.0767155,1.0772815,81.951135,1.8885295,11.54959,0.19225
989.2,60.46467,60.46467,86.231445,1.672943,3997.2455,1.077255,1.0777935,81.917825,2.548361,11.58462,0.179675
989.3,61.73542,61.73542,86.31621,1.6441575,3996.423,1.0772765,1.0778015,81.94661,2.957553,11.63814,0.179675
989.4,61.225655,61.225655,86.325745,2.5163955,3996.9295,1.077697,1.0782785,81.074375,3.575126,11.811705,0.179675
989.5,61.39455,61.39455,85.89872,2.7375905,3998.9555,1.077128,1.077659,80.853175,2.9931255,11.72578,0.298845
989.6,61.321575,61.321575,86.03753,2.84272,3996.296,1.0775635,1.078073,80.748045,4.092543,11.966295,0.418015
989.7,60.76952,60.76952,85.25976,2.723061,3997.436,1.078518,1.0789835,80.867705,2.5787275,11.58468,0.418015
989.8,60.68334,60.68334,86.62564,2.517197,3994.9035,1.0771495,1.0776475,81.07357,3.1764835,11.525845,0.418015
989.9,61.01914,61.01914,85.409165,2.779694,3995.853,1.077059,1.0777225,80.811075,3.169587,11.71168,0.418015
990.0,61.521965,61.521965,85.85315,2.6749645,3995.7895,1.0769955,1.0775305,80.9158,3.5198435,11.59274,0.418015
990.1,61.458595,61.458595,85.57871,2.808609,3993.827,1.0764305,1.077061,80.78216,2.767831,11.642655,0.226144
990.2,60.84783,60.84783,85.59884,2.6004755,3995.03,1.077327,1.0780705,80.99029,2.33808,11.5906,0.226144
990.3,61.155615,61.155615,86.06296,2.727196,3996.486,1.0765545,1.07726,80.86357,2.8603645,11.67378,0.226144
990.4,61.059565,61.059565,86.33105,2.803543,3996.5495,1.077693,1.0779485,80.787225,2.7118765,11.626365,0.226144
990.5,62.01252,62.01252,86.133965,2.4580345,3995.5995,1.0784155,1.079004,81.132735,2.96956,11.719795,0.2298935
990.6,61.87364,61.87364,86.380845,2.8888245,3995.473,1.07778,1.0784945,80.701945,3.8637855,11.88525,0.2298935
990.7,60.88986,60.88986,85.92839,2.617794,3996.106,1.0778375,1.0782375,80.972975,2.4638795,11.649555,0.233643
990.8,61.168555,61.168555,85.90084,2.9714315,3995.7895,1.0783205,1.078733,80.619335,3.250462,11.810365,0.233643
990.9,61.61949,61.61949,86.555695,2.9164085,3997.056,1.07818,1.078712,80.674355,3.454425,11.77808,0.233643
