MD,TVD,RPMA,WOBA,MFIA,HKLA,TQA,SPPA,DBTM,STKC,MFOA,ROPA
654.7,654.65,-0.07,0.0,558.83,34.15,-0.11,3.25,651.02,10103.74,26.65,11.79
654.8,654.75,-0.07,0.0,558.95,34.16,-0.11,3.25,651.12,10104.12,26.65,11.79
654.9,654.85,-0.07,0.0,559.06,34.16,-0.11,3.25,651.22,10104.5,26.65,11.79
655.0,654.95,-0.07,0.0,559.18,34.16,-0.11,3.25,651.32,10104.89,26.65,11.79
655.1,655.05,-0.07,0.0,559.3,34.17,-0.11,3.25,651.42,10105.27,26.65,11.79
655.2,655.15,-0.07,0.0,559.42,34.17,-0.11,3.25,651.52,10105.65,26.65,11.79
655.3,655.25,-0.07,0.0,559.53,34.17,-0.11,3.25,651.63,10106.03,26.66,11.79
655.4,655.35,-0.07,0.0,559.65,34.18,-0.11,3.25,651.73,10106.41,26.66,11.79
655.5,655.45,-0.07,0.0,559.77,34.18,-0.11,3.25,651.83,10106.79,26.66,11.79
655.6,655.55,-0.07,0.0,559.88,34.18,-0.11,3.25,651.93,10107.17,26.66,11.79
655.7,655.65,-0.07,0.0,560.0,34.19,-0.11,3.25,652.03,10107.55,26.66,11.79
655.8,655.74,-0.07,0.0,560.12,34.19,-0.11,3.26,652.13,10107.93,26.66,11.79
655.9,655.84,-0.07,0.0,560.23,34.19,-0.11,3.26,652.23,10108.32,26.66,11.79
656.0,655.94,-0.07,0.0,560.35,34.19,-0.11,3.26,652.33,10108.7,26.67,11.79
656.1,656.04,-0.07,0.0,560.47,34.2,-0.11,3.26,652.43,10109.08,26.67,11.79
656.2,656.14,-0.07,0.0,560.58,34.2,-0.11,3.26,652.53,10109.46,26.67,11.79
656.3,656.24,-0.07,0.0,560.7,34.2,-0.11,3.26,652.63,10109.84,26.67,11.79
656.4,656.34,-0.07,0.0,560.82,34.21,-0.11,3.26,652.73,10110.22,26.67,11.79
656.5,656.44,-0.07,0.0,560.93,34.21,-0.11,3.26,652.83,10110.6,26.67,11.79
656.6,656.54,-0.07,0.0,561.05,34.21,-0.11,3.26,652.93,10110.98,26.67,11.79
656.7,656.64,-0.07,0.0,561.17,34.22,-0.11,3.26,653.03,10111.36,26.68,11.79
656.8,656.74,-0.07,0.0,561.28,34.22,-0.11,3.26,653.13,10111.75,26.68,11.79
656.9,656.84,-0.07,0.0,561.4,34.22,-0.11,3.26,653.23,10112.13,26.68,11.79
657.0,656.94,-0.07,0.0,561.52,34.22,-0.11,3.26,653.33,10112.51,26.68,11.79
657.1,657.04,-0.07,0.0,561.63,34.23,-0.11,3.26,653.43,10112.89,26.68,11.79
657.2,657.14,-0.07,0.0,561.75,34.23,-0.11,3.27,653.53,10113.27,26.68,11.79
657.3,657.24,-0.07,0.0,561.87,34.23,-0.11,3.27,653.63,10113.65,26.68,11.79
657.4,657.34,-0.07,0.0,561.98,34.24,-0.11,3.27,653.73,10114.03,26.68,11.79
657.5,657.44,-0.07,0.0,562.1,34.24,-0.11,3.27,653.83,10114.41,26.69,11.79
657.6,657.54,-0.07,0.0,562.22,34.24,-0.11,3.27,653.93,10114.79,26.69,11.79
657.7,657.64,-0.07,0.0,562.33,34.25,-0.11,3.27,654.03,10115.18,26.69,11.79
657.8,657.74,-0.07,0.0,562.45,34.25,-0.11,3.27,654.13,10115.56,26.69,11.79
657.9,657.84,-0.07,0.0,562.57,34.25,-0.11,3.27,654.23,10115.94,26.69,11.79
658.0,657.94,-0.07,0.0,562.68,34.25,-0.11,3.27,654.33,10116.32,26.69,11.79
658.1,658.04,-0.07,0.0,562.8,34.26,-0.11,3.27,654.43,10116.7,26.69,11.79
658.2,658.14,-0.07,0.0,562.92,34.26,-0.11,3.27,654.53,10117.08,26.7,11.79
658.3,658.24,-0.07,0.0,563.03,34.26,-0.11,3.27,654.64,10117.46,26.7,11.79
658.4,658.34,-0.07,0.0,563.15,34.27,-0.11,3.27,654.74,10117.84,26.7,11.79
658.5,658.44,-0.07,0.0,563.27,34.27,-0.11,3.27,654.84,10118.22,26.7,11.79
658.6,658.54,-0.07,0.0,563.38,34.27,-0.11,3.27,654.94,10118.61,26.7,11.79
658.7,658.64,-0.07,0.0,563.5,34.28,-0.11,3.28,655.04,10118.99,26.7,11.79
658.8,658.73,-0.07,0.0,563.62,34.28,-0.11,3.28,655.14,10119.37,26.7,11.79
658.9,658.83,-0.07,0.0,563.73,34.28,-0.11,3.28,655.24,10119.75,26.71,11.79
659.0,658.93,-0.07,0.0,563.85,34.29,-0.11,3.28,655.34,10120.13,26.71,11.79
659.1,659.03,-0.07,0.0,563.97,34.29,-0.11,3.28,655.44,10120.51,26.71,11.79
659.2,659.13,-0.07,0.0,564.08,34.29,-0.11,3.28,655.54,10120.89,26.71,11.79
659.3,659.23,-0.07,0.0,564.2,34.29,-0.11,3.28,655.64,10121.27,26.71,11.79
659.4,659.33,-0.07,0.0,564.32,34.3,-0.11,3.28,655.74,10121.65,26.71,11.79
659.5,659.43,-0.07,0.0,564.43,34.3,-0.11,3.28,655.84,10122.04,26.71,11.79
659.6,659.53,-0.07,0.0,564.55,34.3,-0.11,3.28,655.94,10122.42,26.72,11.79
659.7,659.63,-0.07,0.0,564.67,34.31,-0.11,3.28,656.04,10122.8,26.72,11.79
659.8,659.73,-0.07,0.0,564.78,34.31,-0.11,3.28,656.14,10123.18,26.72,11.79
659.9,659.83,-0.07,0.0,564.9,34.31,-0.11,3.28,656.24,10123.56,26.72,11.79
660.0,659.93,-0.07,0.0,565.02,34.32,-0.11,3.28,656.34,10123.94,26.72,11.79
660.1,660.03,-0.07,0.0,565.13,34.32,-0.11,3.28,656.44,10124.32,26.72,11.79
660.2,660.13,-0.07,0.0,565.25,34.32,-0.11,3.29,656.54,10124.7,26.72,11.79
660.3,660.23,-0.07,0.0,565.37,34.32,-0.11,3.29,656.64,10125.08,26.72,11.79
660.4,660.33,-0.07,0.0,565.48,34.33,-0.11,3.29,656.74,10125.47,26.73,11.79
660.5,660.43,-0.07,0.0,565.6,34.33,-0.11,3.29,656.84,10125.85,26.73,11.79
660.6,660.53,-0.07,0.0,565.72,34.33,-0.11,3.29,656.94,10126.23,26.73,11.79
660.7,660.63,-0.07,0.0,565.83,34.34,-0.11,3.29,657.04,10126.61,26.73,11.79
660.8,660.73,-0.07,0.0,565.95,34.34,-0.11,3.29,657.14,10126.99,26.73,11.79
660.9,660.83,-0.07,0.0,566.07,34.34,-0.11,3.29,657.24,10127.37,26.73,11.79
661.0,660.93,-0.07,0.0,566.18,34.35,-0.11,3.29,657.34,10127.75,26.73,11.79
661.1,661.03,-0.07,0.0,566.3,34.35,-0.11,3.29,657.44,10128.13,26.74,11.79
661.2,661.13,-0.07,0.0,566.42,34.35,-0.11,3.29,657.54,10128.51,26.74,11.79
661.3,661.23,-0.07,0.0,566.53,34.35,-0.11,3.29,657.64,10128.9,26.74,11.79
661.4,661.33,-0.07,0.0,566.65,34.36,-0.11,3.29,657.75,10129.28,26.74,11.79
661.5,661.42,-0.07,0.0,566.77,34.36,-0.11,3.29,657.85,10129.66,26.74,11.79
661.6,661.52,-0.07,0.0,566.88,34.36,-0.11,3.3,657.95,10130.04,26.74,11.79
661.7,661.62,-0.07,0.0,567.0,34.37,-0.11,3.3,658.05,10130.42,26.74,11.79
661.8,661.72,-0.07,0.0,567.12,34.37,-0.11,3.3,658.15,10130.8,26.75,11.79
661.9,661.82,-0.07,0.0,567.23,34.37,-0.11,3.3,658.25,10131.18,26.75,11.79
662.0,661.92,-0.07,0.0,567.35,34.38,-0.11,3.3,658.35,10131.56,26.75,11.79
662.1,662.02,-0.07,0.0,567.47,34.38,-0.11,3.3,658.45,10131.94,26.75,11.79
662.2,662.12,-0.07,0.0,567.59,34.38,-0.11,3.3,658.55,10132.33,26.75,11.79
662.3,662.22,-0.07,0.0,567.7,34.39,-0.11,3.3,658.65,10132.71,26.75,11.79
662.4,662.32,-0.07,0.0,567.82,34.39,-0.11,3.3,658.75,10133.09,26.75,11.79
662.5,662.42,-0.07,0.0,567.94,34.39,-0.11,3.3,658.85,10133.47,26.76,11.79
662.6,662.52,-0.07,0.0,568.05,34.39,-0.11,3.3,658.95,10133.85,26.76,11.79
662.7,662.62,-0.07,0.0,568.17,34.4,-0.11,3.3,659.05,10134.23,26.76,11.79
662.8,662.72,-0.07,0.0,568.29,34.4,-0.11,3.3,659.15,10134.61,26.76,11.79
662.9,662.82,-0.07,0.0,568.4,34.4,-0.11,3.3,659.25,10134.99,26.76,11.79
663.0,662.92,-0.07,0.0,568.52,34.41,-0.11,3.3,659.35,10135.37,26.76,11.79
663.1,663.02,-0.07,0.0,568.64,34.41,-0.11,3.31,659.45,10135.76,26.76,11.79
663.2,663.12,-0.07,0.0,568.75,34.41,-0.11,3.31,659.55,10136.14,26.76,11.79
663.3,663.22,-0.07,0.0,568.87,34.42,-0.11,3.31,659.65,10136.52,26.77,11.79
663.4,663.32,-0.07,0.0,568.99,34.42,-0.11,3.31,659.75,10136.9,26.77,11.79
663.5,663.42,-0.07,0.0,569.1,34.42,-0.11,3.31,659.85,10137.28,26.77,11.79
663.6,663.52,-0.07,0.0,569.22,34.42,-0.11,3.31,659.95,10137.66,26.77,11.79
663.7,663.62,-0.07,0.0,569.34,34.43,-0.11,3.31,660.05,10138.04,26.77,11.79
663.8,663.72,-0.07,0.0,569.45,34.43,-0.11,3.31,660.15,10138.42,26.77,11.79
663.9,663.81,-0.07,0.0,569.57,34.43,-0.11,3.31,660.25,10138.8,26.77,11.79
664.0,663.91,-0.07,0.0,569.69,34.44,-0.11,3.31,660.35,10139.19,26.78,11.79
664.1,664.01,-0.07,0.0,569.8,34.44,-0.11,3.31,660.45,10139.57,26.78,11.79
664.2,664.11,-0.07,0.0,569.92,34.44,-0.11,3.31,660.55,10139.95,26.78,11.79
664.3,664.21,-0.07,0.0,570.04,34.45,-0.11,3.31,660.65,10140.33,26.78,11.79
664.4,664.31,-0.07,0.0,570.15,34.45,-0.11,3.31,660.76,10140.71,26.78,11.79
664.5,664.41,-0.07,0.0,570.27,34.45,-0.11,3.31,660.86,10141.09,26.78,11.79
664.6,664.51,-0.07,0.0,570.39,34.45,-0.11,3.32,660.96,10141.47,26.78,11.79
664.7,664.61,-0.07,0.0,570.5,34.46,-0.11,3.32,661.06,10141.85,26.79,11.79
664.8,664.71,-0.07,0.0,570.62,34.46,-0.11,3.32,661.16,10142.23,26.79,11.79
664.9,664.81,-0.07,0.0,570.74,34.46,-0.11,3.32,661.26,10142.62,26.79,11.79
665.0,664.91,-0.07,0.0,570.85,34.47,-0.11,3.32,661.36,10143.0,26.79,11.79
665.1,665.01,-0.07,0.0,570.97,34.47,-0.1,3.32,661.46,10143.38,26.79,11.79
665.2,665.11,-0.07,0.0,571.09,34.47,-0.1,3.32,661.56,10143.76,26.79,11.79
665.3,665.21,-0.07,0.0,571.2,34.48,-0.1,3.32,661.66,10144.14,26.79,11.79
665.4,665.31,-0.07,0.0,571.32,34.48,-0.1,3.32,661.76,10144.52,26.8,11.79
665.5,665.41,-0.07,0.0,571.44,34.48,-0.1,3.32,661.86,10144.9,26.8,11.79
665.6,665.51,-0.07,0.0,571.55,34.49,-0.1,3.32,661.96,10145.28,26.8,11.79
665.7,665.61,-0.07,0.0,571.67,34.49,-0.1,3.32,662.06,10145.66,26.8,11.79
665.8,665.71,-0.07,0.0,571.79,34.49,-0.1,3.32,662.16,10146.05,26.8,11.79
665.9,665.81,-0.07,0.0,571.9,34.49,-0.1,3.32,662.26,10146.43,26.8,11.79
666.0,665.91,-0.07,0.0,572.02,34.5,-0.1,3.33,662.36,10146.81,26.8,11.79
666.1,666.0,-0.07,0.0,572.14,34.5,-0.1,3.33,662.46,10147.19,26.81,11.79
666.2,666.1,-0.07,0.0,572.25,34.5,-0.1,3.33,662.56,10147.57,26.81,11.79
666.3,666.2,-0.07,0.0,572.37,34.51,-0.1,3.33,662.66,10147.95,26.81,11.79
666.4,666.3,-0.07,0.0,572.49,34.51,-0.1,3.33,662.76,10148.33,26.81,11.79
666.5,666.4,-0.07,0.0,572.6,34.51,-0.1,3.33,662.86,10148.71,26.81,11.79
666.6,666.5,-0.07,0.0,572.72,34.52,-0.1,3.33,662.96,10149.09,26.81,11.79
666.7,666.6,-0.07,0.0,572.84,34.52,-0.1,3.33,663.06,10149.48,26.81,11.79
666.8,666.7,-0.07,0.0,572.95,34.52,-0.1,3.33,663.16,10149.86,26.81,11.79
666.9,666.8,-0.07,0.0,573.07,34.52,-0.1,3.33,663.26,10150.24,26.82,11.79
667.0,666.9,-0.07,0.0,573.19,34.53,-0.1,3.33,663.36,10150.62,26.82,11.79
667.1,667.0,-0.07,0.0,573.3,34.53,-0.1,3.33,663.46,10151.0,26.82,11.79
667.2,667.1,-0.07,0.0,573.42,34.53,-0.1,3.33,663.56,10151.38,26.82,11.79
667.3,667.2,-0.07,0.0,573.54,34.54,-0.1,3.33,663.66,10151.76,26.82,11.79
667.4,667.3,-0.07,0.0,573.65,34.54,-0.1,3.33,663.77,10152.14,26.82,11.79
667.5,667.4,-0.07,0.0,573.77,34.54,-0.1,3.34,663.87,10152.52,26.82,11.79
667.6,667.5,-0.07,0.0,573.89,34.55,-0.1,3.34,663.97,10152.91,26.83,11.79
667.7,667.6,-0.07,0.0,574.0,34.55,-0.1,3.34,664.07,10153.29,26.83,11.79
667.8,667.7,-0.07,0.0,574.12,34.55,-0.1,3.34,664.17,10153.67,26.83,11.79
667.9,667.8,-0.07,0.0,574.24,34.55,-0.1,3.34,664.27,10154.05,26.83,11.79
668.0,667.9,-0.07,0.0,574.35,34.56,-0.1,3.34,664.37,10154.43,26.83,11.79
668.1,667.99,-0.07,0.0,574.47,34.56,-0.1,3.34,664.47,10154.81,26.83,11.79
668.2,668.09,-0.07,0.0,574.59,34.56,-0.1,3.34,664.57,10155.19,26.83,11.79
668.3,668.19,-0.07,0.0,574.7,34.57,-0.1,3.34,664.67,10155.57,26.84,11.79
668.4,668.29,-0.07,0.0,574.82,34.57,-0.1,3.34,664.77,10155.95,26.84,11.79
668.5,668.39,-0.07,0.0,574.94,34.57,-0.1,3.34,664.87,10156.34,26.84,11.79
668.6,668.49,-0.07,0.0,575.05,34.58,-0.1,3.34,664.97,10156.72,26.84,11.79
668.7,668.59,-0.07,0.0,575.17,34.58,-0.1,3.34,665.07,10157.1,26.84,11.79
668.8,668.69,-0.07,0.0,575.29,34.58,-0.1,3.34,665.17,10157.48,26.84,11.79
668.9,668.79,-0.07,0.0,575.41,34.59,-0.1,3.35,665.27,10157.86,26.84,11.79
669.0,668.89,-0.07,0.0,575.52,34.59,-0.1,3.35,665.37,10158.24,26.85,11.79
669.1,668.99,-0.07,0.0,575.64,34.59,-0.1,3.35,665.47,10158.62,26.85,11.79
669.2,669.09,-0.07,0.0,575.76,34.59,-0.1,3.35,665.57,10159.0,26.85,11.79
669.3,669.19,-0.07,0.0,575.87,34.6,-0.1,3.35,665.67,10159.38,26.85,11.79
669.4,669.29,-0.07,0.0,575.99,34.6,-0.1,3.35,665.77,10159.77,26.85,11.79
669.5,669.39,-0.07,0.0,576.11,34.6,-0.1,3.35,665.87,10160.15,26.85,11.79
669.6,669.49,-0.07,0.0,576.22,34.61,-0.1,3.35,665.97,10160.53,26.85,11.79
669.7,669.59,-0.07,0.0,576.34,34.61,-0.1,3.35,666.07,10160.91,26.85,11.79
669.8,669.69,-0.07,0.0,576.46,34.61,-0.1,3.35,666.17,10161.29,26.86,11.79
669.9,669.79,-0.07,0.0,576.57,34.62,-0.1,3.35,666.27,10161.67,26.86,11.79
670.0,669.88,-0.07,0.0,576.69,34.62,-0.1,3.35,666.37,10162.05,26.86,11.79
670.1,669.98,-0.07,0.0,576.81,34.62,-0.1,3.35,666.47,10162.43,26.86,11.79
670.2,670.08,-0.07,0.0,576.92,34.62,-0.1,3.35,666.57,10162.81,26.86,11.79
670.3,670.18,-0.07,0.0,577.04,34.63,-0.1,3.35,666.67,10163.2,26.86,11.79
670.4,670.28,-0.07,0.0,577.16,34.63,-0.1,3.36,666.78,10163.58,26.86,11.79
670.5,670.38,-0.07,0.0,577.27,34.63,-0.1,3.36,666.88,10163.96,26.87,11.79
670.6,670.48,-0.07,0.0,577.39,34.64,-0.1,3.36,666.98,10164.34,26.87,11.79
670.7,670.58,-0.07,0.0,577.51,34.64,-0.1,3.36,667.08,10164.72,26.87,11.79
670.8,670.68,-0.07,0.0,577.62,34.64,-0.1,3.36,667.18,10165.1,26.87,11.79
670.9,670.78,-0.07,0.0,577.74,34.65,-0.1,3.36,667.28,10165.48,26.87,11.79
671.0,670.88,-0.07,0.0,577.86,34.65,-0.1,3.36,667.38,10165.86,26.87,11.79
671.1,670.98,-0.07,0.0,577.97,34.65,-0.1,3.36,667.48,10166.24,26.87,11.79
671.2,671.08,-0.07,0.0,578.09,34.65,-0.1,3.36,667.58,10166.63,26.88,11.79
671.3,671.18,-0.07,0.0,578.21,34.66,-0.1,3.36,667.68,10167.01,26.88,11.79
671.4,671.28,-0.07,0.0,578.32,34.66,-0.1,3.36,667.78,10167.39,26.88,11.79
671.5,671.38,-0.07,0.0,578.44,34.66,-0.1,3.36,667.88,10167.77,26.88,11.79
671.6,671.48,-0.07,0.0,578.56,34.67,-0.1,3.36,667.98,10168.15,26.88,11.79
671.7,671.58,-0.07,0.0,578.67,34.67,-0.1,3.36,668.08,10168.53,26.88,11.79
671.8,671.67,-0.07,0.0,578.79,34.67,-0.1,3.36,668.18,10168.91,26.88,11.79
671.9,671.77,-0.07,0.0,578.91,34.68,-0.1,3.37,668.28,10169.29,26.89,11.79
672.0,671.87,-0.07,0.0,579.02,34.68,-0.1,3.37,668.38,10169.67,26.89,11.79
672.1,671.97,-0.07,0.0,579.14,34.68,-0.1,3.37,668.48,10170.06,26.89,11.79
672.2,672.07,-0.07,0.0,579.26,34.69,-0.1,3.37,668.58,10170.44,26.89,11.79
672.3,672.17,-0.07,0.0,579.37,34.69,-0.1,3.37,668.68,10170.82,26.89,11.79
672.4,672.27,-0.07,0.0,579.49,34.69,-0.1,3.37,668.78,10171.2,26.89,11.79
672.5,672.37,-0.07,0.0,579.61,34.69,-0.1,3.37,668.88,10171.58,26.89,11.79
672.6,672.47,-0.07,0.0,579.72,34.7,-0.1,3.37,668.98,10171.96,26.89,11.79
672.7,672.57,-0.07,0.0,579.84,34.7,-0.1,3.37,669.08,10172.34,26.9,11.79
672.8,672.67,-0.07,0.0,579.96,34.7,-0.1,3.37,669.18,10172.72,26.9,11.79
672.9,672.77,-0.07,0.0,580.07,34.71,-0.1,3.37,669.28,10173.1,26.9,11.79
673.0,672.87,-0.07,0.0,580.19,34.71,-0.1,3.37,669.38,10173.49,26.9,11.79
673.1,672.97,-0.07,0.0,580.31,34.71,-0.1,3.37,669.48,10173.87,26.9,11.79
673.2,673.07,-0.07,0.0,580.42,34.72,-0.1,3.37,669.58,10174.25,26.9,11.79
673.3,673.17,-0.07,0.0,580.54,34.72,-0.1,3.38,669.68,10174.63,26.9,11.79
673.4,673.27,-0.07,0.0,580.66,34.72,-0.1,3.38,669.78,10175.01,26.91,11.79
673.5,673.36,-0.07,0.0,580.77,34.72,-0.1,3.38,669.89,10175.39,26.91,11.79
673.6,673.46,-0.07,0.0,580.89,34.73,-0.1,3.38,669.99,10175.77,26.91,11.79
673.7,673.56,-0.07,0.0,581.01,34.73,-0.1,3.38,670.09,10176.15,26.91,11.79
673.8,673.66,-0.07,0.0,581.12,34.73,-0.1,3.38,670.19,10176.53,26.91,11.79
673.9,673.76,-0.07,0.0,581.24,34.74,-0.1,3.38,670.29,10176.92,26.91,11.79
674.0,673.86,-0.07,0.0,581.36,34.74,-0.1,3.38,670.39,10177.3,26.91,11.79
674.1,673.96,-0.07,0.0,581.47,34.74,-0.1,3.38,670.49,10177.68,26.92,11.79
674.2,674.06,-0.07,0.0,581.59,34.75,-0.1,3.38,670.59,10178.06,26.92,11.79
674.3,674.16,-0.07,0.0,581.71,34.75,-0.1,3.38,670.69,10178.44,26.92,11.79
674.4,674.26,-0.07,0.0,581.82,34.75,-0.1,3.38,670.79,10178.82,26.92,11.79
674.5,674.36,-0.07,0.0,581.94,34.75,-0.1,3.38,670.89,10179.2,26.92,11.79
674.6,674.46,-0.07,0.0,582.06,34.76,-0.1,3.38,670.99,10179.58,26.92,11.79
674.7,674.56,-0.07,0.0,582.17,34.76,-0.1,3.38,671.09,10179.96,26.92,11.79
674.8,674.66,-0.07,0.0,582.29,34.76,-0.1,3.39,671.19,10180.35,26.93,11.79
674.9,674.76,-0.07,0.0,582.41,34.77,-0.1,3.39,671.29,10180.73,26.93,11.79
675.0,674.86,-0.07,0.0,582.52,34.77,-0.1,3.39,671.39,10181.11,26.93,11.79
675.1,674.95,-0.07,0.0,582.64,34.77,-0.1,3.39,671.49,10181.49,26.93,11.79
675.2,675.05,-0.07,0.0,582.76,34.78,-0.1,3.39,671.59,10181.87,26.93,11.79
675.3,675.15,-0.07,0.0,582.87,34.78,-0.1,3.39,671.69,10182.25,26.93,11.79
675.4,675.25,-0.07,0.0,582.99,34.78,-0.1,3.39,671.79,10182.63,26.93,11.79
675.5,675.35,-0.07,0.0,583.11,34.79,-0.1,3.39,671.89,10183.01,26.94,11.79
675.6,675.45,-0.07,0.0,583.22,34.79,-0.1,3.39,671.99,10183.39,26.94,11.79
675.7,675.55,-0.07,0.0,583.34,34.79,-0.1,3.39,672.09,10183.78,26.94,11.79
675.8,675.65,-0.07,0.0,583.46,34.79,-0.1,3.39,672.19,10184.16,26.94,11.79
675.9,675.75,-0.07,0.0,583.58,34.8,-0.1,3.39,672.29,10184.54,26.94,11.79
676.0,675.85,-0.07,0.0,583.69,34.8,-0.1,3.39,672.39,10184.92,26.94,11.79
676.1,675.95,-0.07,0.0,583.81,34.8,-0.1,3.39,672.49,10185.3,26.94,11.79
676.2,676.05,-0.07,0.0,583.93,34.81,-0.1,3.4,672.59,10185.68,26.94,11.79
676.3,676.15,-0.07,0.0,584.04,34.81,-0.1,3.4,672.69,10186.06,26.95,11.79
676.4,676.25,-0.07,0.0,584.16,34.81,-0.1,3.4,672.79,10186.44,26.95,11.79
676.5,676.35,-0.07,0.0,584.28,34.82,-0.1,3.4,672.9,10186.82,26.95,11.79
676.6,676.44,-0.07,0.0,584.39,34.82,-0.1,3.4,673.0,10187.21,26.95,11.79
676.7,676.54,-0.07,0.0,584.51,34.82,-0.1,3.4,673.1,10187.59,26.95,11.79
676.8,676.64,-0.07,0.0,584.63,34.82,-0.1,3.4,673.2,10187.97,26.95,11.79
676.9,676.74,-0.07,0.0,584.74,34.83,-0.1,3.4,673.3,10188.35,26.95,11.79
677.0,676.84,-0.07,0.0,584.86,34.83,-0.1,3.4,673.4,10188.73,26.96,11.79
677.1,676.94,-0.07,0.0,584.98,34.83,-0.1,3.4,673.5,10189.11,26.96,11.79
677.2,677.04,-0.07,0.0,585.09,34.84,-0.1,3.4,673.6,10189.49,26.96,11.79
677.3,677.14,-0.07,0.0,585.21,34.84,-0.1,3.4,673.7,10189.87,26.96,11.79
677.4,677.24,-0.07,0.0,585.33,34.84,-0.1,3.4,673.8,10190.25,26.96,11.79
677.5,677.34,-0.07,0.0,585.44,34.85,-0.1,3.4,673.9,10190.64,26.96,11.79
677.6,677.44,-0.07,0.0,585.56,34.85,-0.1,3.4,674.0,10191.02,26.96,11.79
677.7,677.54,-0.07,0.0,585.68,34.85,-0.1,3.41,674.1,10191.4,26.97,11.79
677.8,677.64,-0.07,0.0,585.79,34.85,-0.1,3.41,674.2,10191.78,26.97,11.79
677.9,677.73,-0.07,0.0,585.91,34.86,-0.1,3.41,674.3,10192.16,26.97,11.79
678.0,677.83,-0.07,0.0,586.03,34.86,-0.1,3.41,674.4,10192.54,26.97,11.79
678.1,677.93,-0.07,0.0,586.14,34.86,-0.1,3.41,674.5,10192.92,26.97,11.79
678.2,678.03,-0.07,0.0,586.26,34.87,-0.1,3.41,674.6,10193.3,26.97,11.79
678.3,678.13,-0.07,0.0,586.38,34.87,-0.1,3.41,674.7,10193.68,26.97,11.79
678.4,678.23,-0.07,0.0,586.49,34.87,-0.1,3.41,674.8,10194.07,26.98,11.79
678.5,678.33,-0.07,0.0,586.61,34.88,-0.1,3.41,674.9,10194.45,26.98,11.79
678.6,678.43,-0.07,0.0,586.73,34.88,-0.1,3.41,675.0,10194.83,26.98,11.79
678.7,678.53,-0.07,0.0,586.84,34.88,-0.1,3.41,675.1,10195.21,26.98,11.79
678.8,678.63,-0.07,0.0,586.96,34.89,-0.1,3.41,675.2,10195.59,26.98,11.79
678.9,678.73,-0.07,0.0,587.08,34.89,-0.1,3.41,675.3,10195.97,26.98,11.79
679.0,678.83,-0.07,0.0,587.19,34.89,-0.1,3.41,675.4,10196.35,26.98,11.79
679.1,678.93,-0.07,0.0,587.31,34.89,-0.1,3.41,675.5,10196.73,26.98,11.79
679.2,679.03,-0.07,0.0,587.43,34.9,-0.1,3.42,675.6,10197.11,26.99,11.79
679.3,679.12,-0.07,0.0,587.54,34.9,-0.1,3.42,675.7,10197.5,26.99,11.79
679.4,679.22,-0.07,0.0,587.66,34.9,-0.1,3.42,675.8,10197.88,26.99,11.79
679.5,679.32,-0.07,0.0,587.78,34.91,-0.1,3.42,675.91,10198.26,26.99,11.79
679.6,679.42,-0.07,0.0,587.89,34.91,-0.1,3.42,676.01,10198.64,26.99,11.79
679.7,679.52,-0.07,0.0,588.01,34.91,-0.1,3.42,676.11,10199.02,26.99,11.79
679.8,679.62,-0.07,0.0,588.13,34.92,-0.1,3.42,676.21,10199.4,26.99,11.79
679.9,679.72,-0.07,0.0,588.24,34.92,-0.1,3.42,676.31,10199.78,27.0,11.79
680.0,679.82,-0.07,0.0,588.36,34.92,-0.1,3.42,676.41,10200.16,27.0,11.79
680.1,679.92,-0.07,0.0,588.48,34.92,-0.1,3.42,676.51,10200.54,27.0,11.79
680.2,680.02,-0.07,0.0,588.59,34.93,-0.1,3.42,676.61,10200.93,27.0,11.79
680.3,680.12,-0.07,0.0,588.71,34.93,-0.1,3.42,676.71,10201.31,27.0,11.79
680.4,680.22,-0.07,0.0,588.83,34.93,-0.1,3.42,676.81,10201.69,27.0,11.79
680.5,680.31,-0.07,0.0,588.94,34.94,-0.1,3.42,676.91,10202.07,27.0,11.79
680.6,680.41,-0.07,0.0,589.06,34.94,-0.1,3.43,677.01,10202.45,27.01,11.79
680.7,680.51,-0.07,0.0,589.18,34.94,-0.1,3.43,677.11,10202.83,27.01,11.79
680.8,680.61,-0.07,0.0,589.29,34.95,-0.1,3.43,677.21,10203.21,27.01,11.79
680.9,680.71,-0.07,0.0,589.41,34.95,-0.1,3.43,677.31,10203.59,27.01,11.79
681.0,680.81,-0.07,0.0,589.53,34.95,-0.1,3.43,677.41,10203.97,27.01,11.79
681.1,680.91,-0.07,0.0,589.64,34.96,-0.1,3.43,677.51,10204.36,27.01,11.79
681.2,681.01,-0.07,0.0,589.76,34.96,-0.1,3.43,677.61,10204.74,27.01,11.79
681.3,681.11,-0.07,0.0,589.88,34.96,-0.1,3.43,677.71,10205.12,27.02,11.79
681.4,681.21,-0.07,0.0,589.99,34.96,-0.1,3.43,677.81,10205.5,27.02,11.79
681.5,681.31,-0.07,0.0,590.11,34.97,-0.1,3.43,677.91,10205.88,27.02,11.79
681.6,681.41,-0.07,0.0,590.23,34.97,-0.1,3.43,678.01,10206.26,27.02,11.79
681.7,681.5,-0.07,0.0,590.34,34.97,-0.1,3.43,678.11,10206.64,27.02,11.79
681.8,681.6,-0.07,0.0,590.46,34.98,-0.1,3.43,678.21,10207.02,27.02,11.79
681.9,681.7,-0.07,0.0,590.58,34.98,-0.1,3.43,678.31,10207.4,27.02,11.79
