MD,TVD,RPMA,WOBA,MFIA,HKLA,TQA,SPPA,DBTM,STKC,MFOA,ROPA
1000.2,970.05,0.14,0.0,0.0,59.87,-0.19,-0.09,732.27,56998.0,29.1,1.18
1000.3,970.12,0.11,0.0,0.0,59.85,-0.19,-0.07,728.76,56998.0,28.89,1.18
1000.4,970.2,0.08,0.0,0.0,59.83,-0.19,-0.05,725.24,56998.0,28.67,1.18
1000.5,970.28,0.05,0.0,0.0,59.8,-0.19,-0.03,721.73,56998.0,28.46,1.18
1000.6,970.36,0.02,0.0,0.0,59.78,-0.19,-0.01,718.21,56998.0,28.25,1.18
1000.7,970.44,0.0,0.0,0.0,59.76,-0.18,0.01,714.69,56998.0,28.04,1.18
1000.8,970.52,-0.03,0.0,0.0,59.74,-0.18,0.03,711.18,56998.0,27.83,1.18
1000.9,970.6,0.16,0.0,0.0,54.1,-0.1,0.03,711.16,56998.0,28.06,1.18
1001.0,970.68,0.35,0.0,0.0,48.46,-0.01,0.03,711.14,56998.0,28.3,1.18
1001.1,970.76,0.55,0.0,0.0,42.82,0.07,0.03,711.12,56998.0,28.53,1.18
1001.2,970.83,0.74,0.0,0.0,37.17,0.16,0.02,711.1,56998.0,28.77,1.18
1001.3,970.91,0.94,0.0,0.0,31.53,0.24,0.02,711.08,56998.0,29.0,1.18
1001.4,970.99,1.13,0.0,0.0,25.89,0.33,0.02,711.06,56998.0,29.24,1.18
1001.5,971.07,1.24,0.0,0.0,23.1,0.38,0.02,711.04,56998.0,29.38,1.18
1001.6,971.15,1.25,0.0,0.0,23.15,0.41,0.02,711.04,56998.0,29.43,1.18
1001.7,971.23,1.27,0.0,0.0,23.2,0.43,0.02,711.04,56998.0,29.47,1.18
1001.8,971.31,1.29,0.0,0.0,23.25,0.46,0.03,711.04,56998.0,29.52,1.18
1001.9,971.38,1.31,0.0,0.0,23.3,0.48,0.03,711.04,56998.0,29.57,1.18
1002.0,971.46,1.32,0.0,0.0,23.36,0.5,0.03,711.04,56998.0,29.62,1.18
1002.1,971.54,1.34,0.0,0.0,23.41,0.53,0.03,711.04,56998.0,29.66,1.18
1002.2,971.62,1.3,0.0,0.0,23.52,0.46,-0.02,711.04,56998.0,29.83,1.18
1002.3,971.7,1.25,0.0,0.0,23.64,0.38,-0.06,711.04,56998.0,30.0,1.18
1002.4,971.78,1.21,0.0,0.0,23.76,0.31,-0.11,711.04,56998.0,30.17,1.18
1002.5,971.86,1.16,0.0,0.0,23.88,0.23,-0.16,711.04,56998.0,30.34,1.18
1002.6,971.93,1.11,0.0,0.0,23.99,0.16,-0.2,711.04,56998.0,30.51,1.18
1002.7,972.01,1.07,0.0,0.0,24.11,0.09,-0.25,711.04,56998.0,30.68,1.18
1002.8,972.09,1.05,0.0,0.12,24.17,0.05,-0.27,711.12,56994.53,30.77,1.18
1002.9,972.17,1.06,0.0,0.37,24.18,0.05,-0.27,711.26,56987.6,30.77,1.18
1003.0,972.25,1.07,0.0,0.62,24.19,0.05,-0.27,711.4,56980.66,30.77,1.18
1003.1,972.33,1.07,0.0,0.87,24.19,0.06,-0.27,711.55,56973.72,30.77,1.18
1003.2,972.41,1.08,0.0,1.12,24.2,0.06,-0.27,711.69,56966.79,30.76,1.18
1003.3,972.48,1.09,0.0,1.36,24.21,0.06,-0.27,711.84,56959.85,30.76,1.18
1003.4,972.56,1.1,0.0,1.61,24.22,0.06,-0.27,711.98,56952.92,30.76,1.18
1003.5,972.64,1.1,0.0,1.86,24.22,0.06,-0.26,712.12,56945.98,30.76,1.18
1003.6,972.72,1.11,0.0,2.11,24.23,0.06,-0.26,712.27,56939.04,30.76,1.18
1003.7,972.8,1.12,0.0,2.35,24.24,0.06,-0.26,712.41,56932.11,30.76,1.18
1003.8,972.88,1.13,0.0,2.6,24.25,0.07,-0.26,712.55,56925.17,30.76,1.18
1003.9,972.96,1.13,0.0,2.85,24.25,0.07,-0.26,712.7,56918.23,30.76,1.18
1004.0,973.03,1.14,0.0,3.1,24.26,0.07,-0.26,712.84,56911.3,30.76,1.18
1004.1,973.11,1.15,0.0,3.35,24.27,0.07,-0.26,712.98,56904.36,30.75,1.18
1004.2,973.19,1.16,0.0,3.59,24.27,0.07,-0.26,713.13,56897.43,30.75,1.18
1004.3,973.27,1.17,0.0,3.84,24.28,0.07,-0.26,713.27,56890.49,30.75,1.18
1004.4,973.35,1.17,0.0,4.09,24.29,0.07,-0.25,713.42,56883.55,30.75,1.18
1004.5,973.43,1.18,0.0,4.34,24.3,0.07,-0.25,713.56,56876.62,30.75,1.18
1004.6,973.5,1.19,0.0,4.58,24.3,0.08,-0.25,713.7,56869.68,30.75,1.18
1004.7,973.58,1.2,0.0,4.83,24.31,0.08,-0.25,713.85,56862.75,30.75,1.18
1004.8,973.66,1.2,0.0,5.08,24.32,0.08,-0.25,713.99,56855.81,30.75,1.18
1004.9,973.74,1.21,0.0,5.33,24.33,0.08,-0.25,714.13,56848.87,30.75,1.18
1005.0,973.82,1.22,0.0,5.58,24.33,0.08,-0.25,714.28,56841.94,30.74,1.18
1005.1,973.9,1.23,0.0,5.82,24.34,0.08,-0.25,714.42,56835.0,30.74,1.19
1005.2,973.97,1.24,0.0,6.07,24.35,0.08,-0.24,714.56,56828.06,30.74,1.19
1005.3,974.05,1.24,0.0,6.32,24.36,0.09,-0.24,714.71,56821.13,30.74,1.19
1005.4,974.13,1.25,0.0,6.57,24.36,0.09,-0.24,714.85,56814.19,30.74,1.19
1005.5,974.21,1.26,0.0,6.81,24.37,0.09,-0.24,715.0,56807.26,30.74,1.19
1005.6,974.29,1.27,0.0,7.06,24.38,0.09,-0.24,715.14,56800.32,30.74,1.19
1005.7,974.37,1.27,0.0,7.31,24.39,0.09,-0.24,715.28,56793.38,30.74,1.19
1005.8,974.44,1.28,0.0,7.56,24.39,0.09,-0.24,715.43,56786.45,30.74,1.19
1005.9,974.52,1.29,0.0,7.81,24.4,0.09,-0.24,715.57,56779.51,30.73,1.19
1006.0,974.6,1.3,0.0,8.05,24.41,0.1,-0.24,715.71,56772.58,30.73,1.19
1006.1,974.68,1.31,0.0,8.3,24.41,0.1,-0.23,715.86,56765.64,30.73,1.19
1006.2,974.76,1.31,0.0,8.55,24.42,0.1,-0.23,716.0,56758.7,30.73,1.19
1006.3,974.83,1.32,0.0,8.8,24.43,0.1,-0.23,716.14,56751.77,30.73,1.19
1006.4,974.91,1.33,0.0,9.04,24.44,0.1,-0.23,716.29,56744.83,30.73,1.19
1006.5,974.99,1.34,0.0,9.29,24.44,0.1,-0.23,716.43,56737.9,30.73,1.19
1006.6,975.07,1.34,0.0,9.54,24.45,0.1,-0.23,716.58,56730.96,30.73,1.19
1006.7,975.15,1.35,0.01,9.79,24.46,0.1,-0.23,716.72,56724.02,30.73,1.19
1006.8,975.22,1.36,0.01,10.04,24.47,0.11,-0.23,716.86,56717.09,30.73,1.19
1006.9,975.3,1.37,0.01,10.28,24.47,0.11,-0.23,717.01,56710.15,30.72,1.19
1007.0,975.38,1.37,0.01,10.53,24.48,0.11,-0.22,717.15,56703.21,30.72,1.19
1007.1,975.46,1.38,0.01,10.78,24.49,0.11,-0.22,717.29,56696.28,30.72,1.19
1007.2,975.54,1.39,0.01,11.03,24.5,0.11,-0.22,717.44,56689.34,30.72,1.19
1007.3,975.61,1.4,0.01,11.27,24.5,0.11,-0.22,717.58,56682.41,30.72,1.19
1007.4,975.69,1.41,0.01,11.52,24.51,0.11,-0.22,717.73,56675.47,30.72,1.19
1007.5,975.77,1.41,0.01,11.77,24.52,0.12,-0.22,717.87,56668.53,30.72,1.19
1007.6,975.85,1.42,0.01,12.02,24.53,0.12,-0.22,718.01,56661.6,30.72,1.19
1007.7,975.93,1.43,0.01,12.27,24.53,0.12,-0.22,718.16,56654.66,30.72,1.19
1007.8,976.0,1.44,0.01,12.51,24.54,0.12,-0.22,718.3,56647.73,30.71,1.19
1007.9,976.08,1.44,0.01,12.76,24.55,0.12,-0.21,718.44,56640.79,30.71,1.19
1008.0,976.16,1.45,0.01,13.01,24.56,0.12,-0.21,718.59,56633.85,30.71,1.19
1008.1,976.24,1.46,0.01,13.26,24.56,0.12,-0.21,718.73,56626.92,30.71,1.19
1008.2,976.32,1.47,0.01,13.5,24.57,0.13,-0.21,718.87,56619.98,30.71,1.19
1008.3,976.39,1.48,0.01,13.75,24.58,0.13,-0.21,719.02,56613.05,30.71,1.19
1008.4,976.47,1.48,0.01,14.0,24.58,0.13,-0.21,719.16,56606.11,30.71,1.19
1008.5,976.55,1.49,0.01,14.25,24.59,0.13,-0.21,719.31,56599.17,30.71,1.19
1008.6,976.63,1.5,0.01,14.5,24.6,0.13,-0.21,719.45,56592.24,30.71,1.19
1008.7,976.71,1.51,0.01,14.74,24.61,0.13,-0.21,719.59,56585.3,30.7,1.2
1008.8,976.78,1.51,0.01,14.99,24.61,0.13,-0.2,719.74,56578.36,30.7,1.2
1008.9,976.86,1.52,0.01,15.24,24.62,0.13,-0.2,719.88,56571.43,30.7,1.2
1009.0,976.94,1.53,0.01,15.49,24.63,0.14,-0.2,720.02,56564.49,30.7,1.2
1009.1,977.02,1.54,0.01,15.74,24.64,0.14,-0.2,720.17,56557.56,30.7,1.2
1009.2,977.1,1.55,0.01,15.98,24.64,0.14,-0.2,720.31,56550.62,30.7,1.2
1009.3,977.17,1.55,0.01,16.23,24.65,0.14,-0.2,720.45,56543.68,30.7,1.2
1009.4,977.25,1.56,0.01,16.48,24.66,0.14,-0.2,720.6,56536.75,30.7,1.2
1009.5,977.33,1.57,0.01,16.73,24.67,0.14,-0.2,720.74,56529.81,30.7,1.2
1009.6,977.41,1.58,0.01,16.97,24.67,0.14,-0.2,720.89,56522.88,30.69,1.2
1009.7,977.48,1.58,0.01,17.22,24.68,0.15,-0.19,721.03,56515.94,30.69,1.2
1009.8,977.56,1.59,0.01,17.47,24.69,0.15,-0.19,721.17,56509.0,30.69,1.2
1009.9,977.64,1.6,0.01,17.72,24.7,0.15,-0.19,721.32,56502.07,30.69,1.2
1010.0,977.72,1.61,0.01,17.97,24.7,0.15,-0.19,721.46,56495.13,30.69,1.2
1010.1,977.8,1.62,0.01,18.21,24.71,0.15,-0.19,721.6,56488.19,30.69,1.2
1010.2,977.87,1.62,0.01,18.46,24.72,0.15,-0.19,721.75,56481.26,30.69,1.2
1010.3,977.95,1.63,0.01,18.71,24.72,0.15,-0.19,721.89,56474.32,30.69,1.2
1010.4,978.03,1.64,0.01,18.96,24.73,0.16,-0.19,722.03,56467.39,30.69,1.2
1010.5,978.11,1.65,0.01,19.2,24.74,0.16,-0.19,722.18,56460.45,30.68,1.2
1010.6,978.18,1.65,0.01,19.45,24.75,0.16,-0.18,722.32,56453.51,30.68,1.2
1010.7,978.26,1.66,0.01,19.7,24.75,0.16,-0.18,722.47,56446.58,30.68,1.2
1010.8,978.34,1.67,0.01,19.95,24.76,0.16,-0.18,722.61,56439.64,30.68,1.2
1010.9,978.42,1.68,0.01,20.2,24.77,0.16,-0.18,722.75,56432.71,30.68,1.2
1011.0,978.49,1.68,0.01,20.44,24.78,0.16,-0.18,722.9,56425.77,30.68,1.2
1011.1,978.57,1.69,0.01,20.69,24.78,0.17,-0.18,723.04,56418.83,30.68,1.2
1011.2,978.65,1.7,0.01,20.94,24.79,0.17,-0.18,723.18,56411.9,30.68,1.2
1011.3,978.73,1.71,0.01,21.19,24.8,0.17,-0.18,723.33,56404.96,30.68,1.2
1011.4,978.8,1.72,0.01,21.43,24.81,0.17,-0.18,723.47,56398.03,30.67,1.2
1011.5,978.88,1.72,0.01,21.68,24.81,0.17,-0.17,723.61,56391.09,30.67,1.2
1011.6,978.96,1.73,0.01,21.93,24.82,0.17,-0.17,723.76,56384.15,30.67,1.2
1011.7,979.04,1.74,0.01,22.18,24.83,0.17,-0.17,723.9,56377.22,30.67,1.2
1011.8,979.11,1.75,0.01,22.43,24.84,0.17,-0.17,724.05,56370.28,30.67,1.2
1011.9,979.19,1.75,0.01,22.67,24.84,0.18,-0.17,724.19,56363.34,30.67,1.2
1012.0,979.27,1.76,0.01,22.92,24.85,0.18,-0.17,724.33,56356.41,30.67,1.2
1012.1,979.35,1.77,0.01,23.17,24.86,0.18,-0.17,724.48,56349.47,30.67,1.2
1012.2,979.42,1.78,0.01,23.42,24.86,0.18,-0.17,724.62,56342.54,30.67,1.21
1012.3,979.5,1.79,0.01,23.66,24.87,0.18,-0.17,724.76,56335.6,30.66,1.21
1012.4,979.58,1.79,0.01,23.91,24.88,0.18,-0.16,724.91,56328.66,30.66,1.21
1012.5,979.66,1.8,0.01,24.16,24.89,0.18,-0.16,725.05,56321.73,30.66,1.21
1012.6,979.73,1.81,0.01,24.41,24.89,0.19,-0.16,725.2,56314.79,30.66,1.21
1012.7,979.81,1.82,0.01,24.66,24.9,0.19,-0.16,725.34,56307.86,30.66,1.21
1012.8,979.89,1.82,0.01,24.9,24.91,0.19,-0.16,725.48,56300.92,30.66,1.21
1012.9,979.97,1.83,0.01,25.15,24.92,0.19,-0.16,725.63,56293.98,30.66,1.21
1013.0,980.04,1.84,0.01,25.4,24.92,0.19,-0.16,725.77,56287.05,30.66,1.21
1013.1,980.12,1.85,0.01,25.65,24.93,0.19,-0.16,725.91,56280.11,30.66,1.21
1013.2,980.2,1.86,0.01,25.89,24.94,0.19,-0.16,726.06,56273.18,30.66,1.21
1013.3,980.28,1.86,0.01,26.14,24.95,0.2,-0.15,726.2,56266.24,30.65,1.21
1013.4,980.35,1.87,0.01,26.39,24.95,0.2,-0.15,726.34,56259.3,30.65,1.21
1013.5,980.43,1.88,0.01,26.64,24.96,0.2,-0.15,726.49,56252.37,30.65,1.21
1013.6,980.51,1.89,0.01,26.89,24.97,0.2,-0.15,726.63,56245.43,30.65,1.21
1013.7,980.59,1.89,0.01,27.13,24.98,0.2,-0.15,726.78,56238.49,30.65,1.21
1013.8,980.66,1.9,0.01,27.38,24.98,0.2,-0.15,726.92,56231.56,30.65,1.21
1013.9,980.74,1.91,0.01,27.63,24.99,0.2,-0.15,727.06,56224.62,30.65,1.21
1014.0,980.82,1.92,0.01,27.88,25.0,0.2,-0.15,727.21,56217.69,30.65,1.21
1014.1,980.89,1.92,0.01,28.12,25.0,0.21,-0.15,727.35,56210.75,30.65,1.21
1014.2,980.97,1.93,0.01,28.37,25.01,0.21,-0.14,727.49,56203.81,30.64,1.21
1014.3,981.05,1.94,0.01,28.62,25.02,0.21,-0.14,727.64,56196.88,30.64,1.21
1014.4,981.13,1.95,0.01,28.87,25.03,0.21,-0.14,727.78,56189.94,30.64,1.21
1014.5,981.2,1.96,0.02,29.12,25.03,0.21,-0.14,727.92,56183.01,30.64,1.21
1014.6,981.28,1.96,0.02,29.36,25.04,0.21,-0.14,728.07,56176.07,30.64,1.21
1014.7,981.36,1.97,0.02,29.61,25.05,0.21,-0.14,728.21,56169.13,30.64,1.21
1014.8,981.43,1.98,0.02,29.86,25.06,0.22,-0.14,728.36,56162.2,30.64,1.21
1014.9,981.51,1.99,0.02,30.11,25.06,0.22,-0.14,728.5,56155.26,30.64,1.21
1015.0,981.59,1.99,0.02,30.35,25.07,0.22,-0.14,728.64,56148.32,30.64,1.21
1015.1,981.67,2.0,0.02,30.6,25.08,0.22,-0.13,728.79,56141.39,30.63,1.21
1015.2,981.74,2.01,0.02,30.85,25.09,0.22,-0.13,728.93,56134.45,30.63,1.21
1015.3,981.82,2.02,0.02,31.1,25.09,0.22,-0.13,729.07,56127.52,30.63,1.21
1015.4,981.9,2.03,0.02,31.35,25.1,0.22,-0.13,729.22,56120.58,30.63,1.21
1015.5,981.97,2.03,0.02,31.59,25.11,0.23,-0.13,729.36,56113.64,30.63,1.21
1015.6,982.05,2.04,0.02,31.84,25.12,0.23,-0.13,729.5,56106.71,30.63,1.21
1015.7,982.13,2.05,0.02,32.09,25.12,0.23,-0.13,729.65,56099.77,30.63,1.21
1015.8,982.21,2.06,0.02,32.34,25.13,0.23,-0.13,729.79,56092.84,30.63,1.22
1015.9,982.28,2.06,0.02,32.59,25.14,0.23,-0.13,729.94,56085.9,30.63,1.22
1016.0,982.36,2.07,0.02,32.83,25.14,0.23,-0.12,730.08,56078.96,30.62,1.22
1016.1,982.44,2.08,0.02,33.08,25.15,0.23,-0.12,730.22,56072.03,30.62,1.22
1016.2,982.52,2.09,0.02,33.33,25.16,0.23,-0.12,730.37,56065.09,30.62,1.22
1016.3,982.59,2.1,0.02,33.58,25.17,0.24,-0.12,730.51,56058.16,30.62,1.22
1016.4,982.67,2.1,0.02,33.82,25.17,0.24,-0.12,730.65,56051.22,30.62,1.22
1016.5,982.75,2.11,0.02,34.07,25.18,0.24,-0.12,730.8,56044.28,30.62,1.22
1016.6,982.82,2.12,0.02,34.32,25.19,0.24,-0.12,730.94,56037.35,30.62,1.22
1016.7,982.9,2.13,0.02,34.57,25.2,0.24,-0.12,731.09,56030.41,30.62,1.22
1016.8,982.98,2.13,0.02,34.82,25.2,0.24,-0.12,731.23,56023.47,30.62,1.22
1016.9,983.06,2.14,0.02,35.06,25.21,0.24,-0.11,731.37,56016.54,30.61,1.22
1017.0,983.13,2.15,0.02,35.31,25.22,0.25,-0.11,731.52,56009.6,30.61,1.22
1017.1,983.21,2.16,0.02,35.56,25.23,0.25,-0.11,731.66,56002.67,30.61,1.22
1017.2,983.29,2.16,0.02,35.81,25.23,0.25,-0.11,731.8,55995.73,30.61,1.22
1017.3,983.37,2.17,0.02,36.05,25.24,0.25,-0.11,731.95,55988.79,30.61,1.22
1017.4,983.44,2.18,0.02,36.3,25.25,0.25,-0.11,732.09,55981.86,30.61,1.22
1017.5,983.52,2.19,0.02,36.55,25.26,0.25,-0.11,732.23,55974.92,30.61,1.22
1017.6,983.6,2.2,0.02,36.8,25.26,0.25,-0.11,732.38,55967.99,30.61,1.22
1017.7,983.68,2.2,0.02,37.05,25.27,0.26,-0.11,732.52,55961.05,30.61,1.22
1017.8,983.75,2.21,0.02,37.29,25.28,0.26,-0.1,732.67,55954.11,30.6,1.22
1017.9,983.83,2.22,0.02,37.54,25.29,0.26,-0.1,732.81,55947.18,30.6,1.22
1018.0,983.91,2.23,0.02,37.79,25.29,0.26,-0.1,732.95,55940.24,30.6,1.22
1018.1,983.98,2.23,0.02,38.04,25.3,0.26,-0.1,733.1,55933.31,30.6,1.22
1018.2,984.06,2.24,0.02,38.28,25.31,0.26,-0.1,733.24,55926.37,30.6,1.22
1018.3,984.14,2.25,0.02,38.53,25.31,0.26,-0.1,733.38,55919.43,30.6,1.22
1018.4,984.22,2.26,0.02,38.78,25.32,0.27,-0.1,733.53,55912.5,30.6,1.22
1018.5,984.29,2.27,0.02,39.03,25.33,0.27,-0.1,733.67,55905.56,30.6,1.22
1018.6,984.37,2.27,0.02,39.28,25.34,0.27,-0.1,733.81,55898.62,30.6,1.22
1018.7,984.45,2.28,0.02,39.52,25.34,0.27,-0.09,733.96,55891.69,30.6,1.22
1018.8,984.52,2.29,0.02,39.77,25.35,0.27,-0.09,734.1,55884.75,30.59,1.22
1018.9,984.6,2.3,0.02,40.02,25.36,0.27,-0.09,734.25,55877.82,30.59,1.22
1019.0,984.68,2.3,0.02,40.27,25.37,0.27,-0.09,734.39,55870.88,30.59,1.22
1019.1,984.76,2.31,0.02,40.51,25.37,0.27,-0.09,734.53,55863.94,30.59,1.22
1019.2,984.83,2.32,0.02,40.76,25.38,0.28,-0.09,734.68,55857.01,30.59,1.22
1019.3,984.91,2.33,0.02,41.01,25.39,0.28,-0.09,734.82,55850.07,30.59,1.23
1019.4,984.99,2.34,0.02,41.26,25.4,0.28,-0.09,734.96,55843.14,30.59,1.23
1019.5,985.07,2.34,0.02,41.51,25.4,0.28,-0.09,735.11,55836.2,30.59,1.23
1019.6,985.14,2.35,0.02,41.75,25.41,0.28,-0.08,735.25,55829.26,30.59,1.23
1019.7,985.22,2.36,0.02,42.0,25.42,0.28,-0.08,735.39,55822.33,30.58,1.23
1019.8,985.3,2.37,0.02,42.25,25.43,0.28,-0.08,735.54,55815.39,30.58,1.23
1019.9,985.37,2.37,0.02,42.5,25.43,0.29,-0.08,735.68,55808.45,30.58,1.23
1020.0,985.45,2.38,0.02,42.74,25.44,0.29,-0.08,735.83,55801.52,30.58,1.23
1020.1,985.53,2.39,0.02,42.99,25.45,0.29,-0.08,735.97,55794.58,30.58,1.23
1020.2,985.6,2.4,0.02,43.24,25.45,0.29,-0.08,736.11,55787.65,30.58,1.23
1020.3,985.68,2.41,0.02,43.49,25.46,0.29,-0.08,736.26,55780.71,30.58,1.23
1020.4,985.76,2.41,0.02,43.74,25.47,0.29,-0.08,736.4,55773.77,30.58,1.23
1020.5,985.84,2.42,0.02,43.98,25.48,0.29,-0.07,736.54,55766.84,30.58,1.23
1020.6,985.91,2.43,0.02,44.23,25.48,0.3,-0.07,736.69,55759.9,30.57,1.23
1020.7,985.99,2.44,0.02,44.48,25.49,0.3,-0.07,736.83,55752.97,30.57,1.23
1020.8,986.07,2.44,0.02,44.73,25.5,0.3,-0.07,736.98,55746.03,30.57,1.23
1020.9,986.14,2.45,0.02,44.97,25.51,0.3,-0.07,737.12,55739.09,30.57,1.23
1021.0,986.22,2.46,0.02,45.22,25.51,0.3,-0.07,737.26,55732.16,30.57,1.23
1021.1,986.3,2.47,0.02,45.47,25.52,0.3,-0.07,737.41,55725.22,30.57,1.23
1021.2,986.38,2.47,0.02,45.72,25.53,0.3,-0.07,737.55,55718.29,30.57,1.23
1021.3,986.45,2.48,0.02,45.97,25.54,0.3,-0.07,737.69,55711.35,30.57,1.23
1021.4,986.53,2.49,0.02,46.21,25.54,0.31,-0.06,737.84,55704.41,30.57,1.23
1021.5,986.61,2.5,0.02,46.46,25.55,0.31,-0.06,737.98,55697.48,30.56,1.23
1021.6,986.68,2.51,0.02,46.71,25.56,0.31,-0.06,738.12,55690.54,30.56,1.23
1021.7,986.76,2.51,0.02,46.96,25.57,0.31,-0.06,738.27,55683.6,30.56,1.23
1021.8,986.84,2.52,0.02,47.21,25.57,0.31,-0.06,738.41,55676.67,30.56,1.23
1021.9,986.92,2.53,0.02,47.45,25.58,0.31,-0.06,738.56,55669.73,30.56,1.23
1022.0,986.99,2.54,0.02,47.7,25.59,0.31,-0.06,738.7,55662.8,30.56,1.23
1022.1,987.07,2.54,0.02,47.95,25.59,0.32,-0.06,738.84,55655.86,30.56,1.23
1022.2,987.15,2.55,0.02,48.2,25.6,0.32,-0.06,738.99,55648.92,30.56,1.23
1022.3,987.22,2.56,0.02,48.44,25.61,0.32,-0.05,739.13,55641.99,30.56,1.23
1022.4,987.3,2.57,0.03,48.69,25.62,0.32,-0.05,739.27,55635.05,30.55,1.23
1022.5,987.38,2.58,0.03,48.94,25.62,0.32,-0.05,739.42,55628.12,30.55,1.23
1022.6,987.45,2.58,0.03,49.19,25.63,0.32,-0.05,739.56,55621.18,30.55,1.23
1022.7,987.53,2.59,0.03,49.44,25.64,0.32,-0.05,739.7,55614.24,30.55,1.23
1022.8,987.61,2.6,0.03,49.68,25.65,0.33,-0.05,739.85,55607.31,30.55,1.23
1022.9,987.69,2.61,0.03,49.93,25.65,0.33,-0.05,739.99,55600.37,30.55,1.24
1023.0,987.76,2.61,0.03,50.18,25.66,0.33,-0.05,740.14,55593.44,30.55,1.24
1023.1,987.84,2.62,0.03,50.43,25.67,0.33,-0.05,740.28,55586.5,30.55,1.24
1023.2,987.92,2.63,0.03,50.67,25.68,0.33,-0.04,740.42,55579.56,30.55,1.24
1023.3,987.99,2.64,0.03,50.92,25.68,0.33,-0.04,740.57,55572.63,30.54,1.24
1023.4,988.07,2.65,0.03,51.17,25.69,0.33,-0.04,740.71,55565.69,30.54,1.24
1023.5,988.15,2.65,0.03,51.42,25.7,0.33,-0.04,740.85,55558.75,30.54,1.24
1023.6,988.22,2.66,0.03,51.67,25.71,0.34,-0.04,741.0,55551.82,30.54,1.24
1023.7,988.3,2.67,0.03,51.91,25.71,0.34,-0.04,741.14,55544.88,30.54,1.24
1023.8,988.38,2.68,0.03,52.16,25.72,0.34,-0.04,741.28,55537.95,30.54,1.24
1023.9,988.45,2.68,0.03,52.41,25.73,0.34,-0.04,741.43,55531.01,30.54,1.24
1024.0,988.53,2.69,0.03,52.66,25.73,0.34,-0.04,741.57,55524.07,30.54,1.24
1024.1,988.61,2.7,0.03,52.9,25.74,0.34,-0.03,741.72,55517.14,30.54,1.24
1024.2,988.69,2.71,0.03,53.15,25.75,0.34,-0.03,741.86,55510.2,30.53,1.24
1024.3,988.76,2.71,0.03,53.4,25.76,0.35,-0.03,742.0,55503.27,30.53,1.24
1024.4,988.84,2.72,0.03,53.65,25.76,0.35,-0.03,742.15,55496.33,30.53,1.24
1024.5,988.92,2.73,0.03,53.9,25.77,0.35,-0.03,742.29,55489.39,30.53,1.24
1024.6,988.99,2.74,0.03,54.14,25.78,0.35,-0.03,742.43,55482.46,30.53,1.24
1024.7,989.07,2.75,0.03,54.39,25.79,0.35,-0.03,742.58,55475.52,30.53,1.24
1024.8,989.15,2.75,0.03,54.64,25.79,0.35,-0.03,742.72,55468.58,30.53,1.24
1024.9,989.22,2.76,0.03,54.89,25.8,0.35,-0.03,742.87,55461.65,30.53,1.24
1025.0,989.3,2.77,0.03,55.13,25.81,0.36,-0.02,743.01,55454.71,30.53,1.24
1025.1,989.38,2.78,0.03,55.38,25.82,0.36,-0.02,743.15,55447.78,30.53,1.24
1025.2,989.45,2.78,0.03,55.63,25.82,0.36,-0.02,743.3,55440.84,30.52,1.24
1025.3,989.53,2.79,0.03,55.88,25.83,0.36,-0.02,743.44,55433.9,30.52,1.24
1025.4,989.61,2.8,0.03,56.13,25.84,0.36,-0.02,743.58,55426.97,30.52,1.24
1025.5,989.68,2.81,0.03,56.37,25.85,0.36,-0.02,743.73,55420.03,30.52,1.24
1025.6,989.76,2.82,0.03,56.62,25.85,0.36,-0.02,743.87,55413.1,30.52,1.24
1025.7,989.84,2.82,0.03,56.87,25.86,0.36,-0.02,744.01,55406.16,30.52,1.24
1025.8,989.91,2.83,0.03,57.12,25.87,0.37,-0.02,744.16,55399.22,30.52,1.24
1025.9,989.99,2.84,0.03,57.36,25.87,0.37,-0.01,744.3,55392.29,30.52,1.24
1026.0,990.07,2.85,0.03,57.61,25.88,0.37,-0.01,744.45,55385.35,30.52,1.24
1026.1,990.15,2.85,0.03,57.86,25.89,0.37,-0.01,744.59,55378.42,30.51,1.24
1026.2,990.22,2.86,0.03,58.11,25.9,0.37,-0.01,744.73,55371.48,30.51,1.24
1026.3,990.3,2.87,0.03,58.36,25.9,0.37,-0.01,744.88,55364.54,30.51,1.24
1026.4,990.38,2.88,0.03,58.6,25.91,0.37,-0.01,745.02,55357.61,30.51,1.25
1026.5,990.45,2.89,0.03,58.85,25.92,0.38,-0.01,745.16,55350.67,30.51,1.25
1026.6,990.53,2.89,0.03,59.1,25.93,0.38,-0.01,745.31,55343.73,30.51,1.25
1026.7,990.61,2.9,0.03,59.35,25.93,0.38,0.0,745.45,55336.8,30.51,1.25
1026.8,990.68,2.91,0.03,59.59,25.94,0.38,0.0,745.59,55329.86,30.51,1.25
1026.9,990.76,2.92,0.03,59.84,25.95,0.38,0.0,745.74,55322.93,30.51,1.25
1027.0,990.84,2.92,0.03,60.09,25.96,0.38,0.0,745.88,55315.99,30.5,1.25
1027.1,990.91,2.93,0.03,60.34,25.96,0.38,0.0,746.03,55309.05,30.5,1.25
1027.2,990.99,2.94,0.03,60.59,25.97,0.39,0.0,746.17,55302.12,30.5,1.25
1027.3,991.07,2.95,0.03,60.83,25.98,0.39,0.0,746.31,55295.18,30.5,1.25
1027.4,991.14,2.95,0.03,61.08,25.99,0.39,0.0,746.46,55288.25,30.5,1.25
